word	len	present	found	opportunity	pts	lc	beliefRaw	beliefWeighted	present_s7to10	found_s7to10	beliefWeighted_s7to10	present_train	found_train	beliefWeighted_train	present_test	found_test	beliefWeighted_test	present_q1	found_q1	beliefWeighted_q1	present_q4	found_q4	beliefWeighted_q4
DIFF	4	27	13	20.663	400	4	0.44524	0.59726	13	7	0.6019	8	3	0.44713	5	4	0.67718	3	2	0.59067	10	7	0.68642
DIFFER	6	10	6	6.4007	1400	6	0.48025	0.79875	5	4	0.83314	3	2	0.64752	2	2	0.79654	1	1	0.6386	4	4	0.94955
DIFFERED	8	2	1	1.5233	2200	7	0.24319	0.44932	1	1	0.55722	1	1	0.58014							1	1	0.56505
DIFFERENT	9	2	0	0.93645	2600	7	0.07181	0.17051															
DIFFERS	7	7	4	4.8135	1800	7	0.40784	0.68277	5	4	0.79307	3	2	0.65666	2	2	0.67251				4	4	0.90254
DIFFRACT	8	2	0	1	2200	7	0.07181	0.16651	1	0	0.19778	1	0	0.21307				1	0	0.33725			
DIFFRACTED	10	1	0	0	3000	7	0.086662	0.26419										1	0	0.33725			
DIFFRACTING	11	1	0	1	3400	7	0.086662	0.16651	1	0	0.19778	1	0	0.21307									
DIFFS	5	13	5	9.8209	800	5	0.3408	0.47478	9	3	0.40691	5	2	0.46525	4	1	0.31003	1	1	0.60464	6	3	0.49298
DIFFUSE	7	3	0	2.0545	1800	7	0.061304	0.1198	3	0	0.14342	3	0	0.15361							2	0	0.1734
DIFFUSED	8	2	0	1.5233	2200	7	0.07181	0.13952	2	0	0.16647	2	0	0.17874							1	0	0.20643
DIFFUSELY	9	1	0	0.52326	2600	7	0.086662	0.20214	1	0	0.23868	1	0	0.25827									
DIFFUSER	8	3	0	2.0545	2200	7	0.061304	0.1198	3	0	0.14342	3	0	0.15361							2	0	0.1734
DIFFUSERS	9	1	0	1	2600	7	0.086662	0.16651	1	0	0.19778	1	0	0.21307							1	0	0.20643
DIFFUSOR	8	2	0	1.5233	2200	7	0.07181	0.13952	2	0	0.16647	1	0	0.25827	1	0	0.23604				1	0	0.20643
DIFFUSORS	9	1	0	1	2600	7	0.086662	0.16651	1	0	0.19778				1	0	0.23604				1	0	0.20643
DIFS	4	83	6	58.822	400	4	0.081154	0.11133	29	1	0.075173	17	0	0.056706	12	1	0.15742	14	0	0.071976	23	1	0.090067
DIG	3	385	99	297.16	100	3	0.25756	0.33361	127	28	0.29101	94	20	0.28203	33	8	0.32344	74	15	0.28085	93	26	0.35988
DIGAMIES	8	1	0	0.090361	2200	7	0.086662	0.25089															
DIGAMOUS	8	1	0	0	2200	7	0.086662	0.26419	1	0	0.30876	1	0	0.33664							1	0	0.32186
DIGAMY	6	1	0	0.27368	1400	6	0.12113	0.23168															
DIGASTRIC	9	1	0	0.31716	2600	7	0.086662	0.22274										1	0	0.27396			
DIGASTRICS	10	1	0	0.31716	3000	7	0.086662	0.22274										1	0	0.27396			
DIGERATI	8	6	0	1.5618	2200	7	0.042604	0.13787	2	0	0.20232				2	0	0.24042	3	0	0.23183	2	0	0.21116
DIGEST	6	32	0	17.064	1400	6	0.015865	0.024112	6	0	0.085784	4	0	0.13082	2	0	0.15718	12	0	0.067419	3	0	0.12683
DIGESTANT	9	1	0	0.88235	2600	7	0.086662	0.17408															
DIGESTER	8	6	0	1.7622	2200	7	0.042604	0.1299										4	0	0.17399			
DIGESTERS	9	1	0	0.45213	2600	7	0.086662	0.2088										1	0	0.2537			
DIGESTIF	8	1	0	0.85	2200	7	0.086662	0.17628										1	0	0.20829			
DIGESTING	9	2	0	1.1402	2600	7	0.07181	0.1583	1	0	0.20232				1	0	0.24042				1	0	0.21116
DIGESTOR	8	2	0	0.47222	2200	7	0.07181	0.20688										1	0	0.33725			
DIGESTS	7	5	0	1.5951	1800	7	0.047427	0.13648										2	0	0.33725			
DIGGER	6	7	4	5.3341	1400	6	0.42784	0.635										2	2	0.78565			
DIGGERS	7	5	3	3.8912	1800	7	0.38698	0.61659										1	1	0.65817			
DIGHT	5	29	5	19.209	800	5	0.17491	0.26315	10	2	0.26451	6	2	0.3918	4	0	0.12177	2	1	0.55808	8	2	0.30396
DIGHTED	7	1	1	0.72115	1800	7	0.29348	0.59789															
DIGHTS	6	13	1	5.7839	1400	6	0.093926	0.1946	3	1	0.45325	2	1	0.51564	1	0	0.27422	1	0	0.22585	3	1	0.45649
DIGICAM	7	1	0	0.094444	1800	7	0.086662	0.25032	1	0	0.29322	1	0	0.31916							1	0	0.30571
DIGIT	5	27	0	16.209	800	5	0.024268	0.030033	10	0	0.070227	9	0	0.076179	1	0	0.24767	5	0	0.1462	7	0	0.092038
DIGITAL	7	4	0	1.946	1800	7	0.05348	0.12336	2	0	0.17578	2	0	0.18893				1	0	0.33725	1	0	0.20688
DIGITALS	8	1	0	0.99398	2200	7	0.086662	0.16688	1	0	0.19821	1	0	0.21354							1	0	0.20688
DIGITRON	8	2	0	1.1747	2200	7	0.07181	0.1564	1	0	0.23325	1	0	0.25224							1	0	0.24335
DIGITS	6	14	0	8.159	1400	6	0.032024	0.045942	7	0	0.080056	7	0	0.08374				3	0	0.20681	4	0	0.11126
DIGLOT	6	11	0	4.9318	1400	6	0.038572	0.068377	2	0	0.19634	2	0	0.20568				4	0	0.16841	1	0	0.23429
DIGLOTS	7	8	0	1.9525	1800	7	0.035405	0.12314	1	0	0.22275	1	0	0.24062				4	0	0.2537			
DIGNITARY	9	1	0	0.59302	2600	7	0.086662	0.196										1	0	0.23551			
DIGNITY	7	3	0	2.5714	1800	7	0.061304	0.10532	1	0	0.23379	1	0	0.25285									
DIGONAL	7	1	0	0.59783	1800	7	0.086662	0.19559															
DIGRAPH	7	1	0	0.15741	1800	7	0.086662	0.24185															
DIGRAPHS	8	1	0	0.15741	2200	7	0.086662	0.24185															
DIGRESS	7	4	0	1.33	1800	7	0.05348	0.1484										2	0	0.22845			
DIGRESSED	9	1	0	0.25	2600	7	0.086662	0.2304															
DIGRESSER	9	1	0	0.25	2600	7	0.086662	0.2304															
DIGRESSING	10	1	0	0.42614	3000	7	0.086662	0.21135															
DIGS	4	157	43	112.35	400	4	0.27282	0.38163	51	13	0.34956	43	12	0.38549	8	1	0.21119	30	3	0.19724	33	12	0.4657
DIHEDRA	7	6	0	3.5334	1800	7	0.042604	0.085975	4	0	0.13938	3	0	0.16054	1	0	0.29945				3	0	0.15465
DIHEDRAL	8	2	0	0.50635	2200	7	0.07181	0.20368	2	0	0.24044	1	0	0.29672	1	0	0.29945				1	0	0.27904
DIHEDRALS	9	1	0	0.27439	2600	7	0.086662	0.22756	1	0	0.26756				1	0	0.29945				1	0	0.27904
DIHEDRON	8	4	0	2.434	2200	7	0.05348	0.10881	4	0	0.13051	2	0	0.15586	2	0	0.28274				4	0	0.13632
DIKA	4	47	0	32.958	400	4	0.02162	0.023291	18	0	0.056093	14	0	0.071004	4	0	0.15362	6	0	0.12929	14	0	0.068958
DIKAS	5	26	0	17.678	800	5	0.02508	0.027774	12	0	0.057764	8	0	0.089864	4	0	0.11239	3	0	0.16459	11	0	0.063012
DIKAST	6	9	0	5.5139	1400	6	0.04466	0.062842	8	0	0.074022	4	0	0.1375	4	0	0.119				7	0	0.081486
DIKASTS	7	1	0	0.15957	1800	7	0.086662	0.24157	1	0	0.28338	1	0	0.30813									
DIKE	4	53	25	38.586	400	4	0.45258	0.6288	21	9	0.55896	19	7	0.48633	2	2	0.67539	8	4	0.59438	15	6	0.50703
DIKED	5	13	3	9.0943	800	5	0.22224	0.32359	5	1	0.27076	4	1	0.32053	1	0	0.21712	2	0	0.19553	4	0	0.12019
DIKER	5	26	10	20.072	800	5	0.35987	0.48084	14	6	0.50065	13	5	0.46021	1	1	0.54039	3	1	0.40841	10	4	0.46447
DIKERS	6	13	4	9.9046	1400	6	0.27387	0.3844	7	3	0.50351	7	3	0.50736							4	2	0.5098
DIKES	5	27	14	19.774	800	5	0.47779	0.67242	8	5	0.65394	7	4	0.60887	1	1	0.54039	3	2	0.78449	6	3	0.52824
DIKETONE	8	1	0	0.70833	2200	7	0.086662	0.18663															
DIKETONES	9	1	0	0.70833	2600	7	0.086662	0.18663															
DIKEY	5	3	0	2.292	800	5	0.10905	0.13087	1	0	0.20305	1	0	0.20722							1	0	0.20625
DIKIER	6	1	0	0.89375	1400	6	0.12113	0.17579															
DIKIEST	7	1	0	0.51136	1800	7	0.086662	0.20322	1	0	0.23992	1	0	0.25964							1	0	0.25029
DIKING	6	1	0	0.624	1400	6	0.12113	0.1964															
DIKTAT	6	2	0	1.228	1400	6	0.099777	0.15556	2	0	0.16867	2	0	0.17663							1	0	0.18955
DIKTATS	7	1	0	0.55556	1800	7	0.086662	0.19925	1	0	0.23538	1	0	0.25461							1	0	0.24557
DILATANCIES	11	1	0	1	3400	7	0.086662	0.16651															
DILATANT	8	5	0	2.3206	2200	7	0.047427	0.11188	2	0	0.19535	2	0	0.2104				1	0	0.28928			
DILATANTS	9	3	0	0.95927	2600	7	0.061304	0.16905	1	0	0.23868	1	0	0.25827				1	0	0.28928			
DILATATE	8	2	0	0.20393	2200	7	0.07181	0.23596										1	0	0.3141			
DILATE	6	116	13	65.971	1400	6	0.11336	0.19885	41	9	0.3662	28	4	0.2528	13	5	0.57151	24	1	0.12757	34	8	0.36766
DILATED	7	18	1	6.6209	1800	7	0.064988	0.1742	8	1	0.28844	6	0	0.12448	2	1	0.58719	2	0	0.28928	8	1	0.29282
DILATER	7	57	7	23.342	1800	7	0.12195	0.29746	20	5	0.48206	14	3	0.46823	6	2	0.45045	11	0	0.11084	18	5	0.52373
DILATERS	8	24	5	10.714	2200	7	0.19468	0.4389	9	3	0.5804	8	3	0.66399	1	0	0.26147	2	0	0.25093	7	2	0.49066
DILATES	7	56	6	20.732	1800	7	0.10728	0.28749	17	3	0.35229	12	2	0.34095	5	1	0.37082	13	1	0.33748	15	3	0.38068
DILATING	8	5	1	3.1908	2200	7	0.16061	0.29626	1	0	0.19778	1	0	0.21307				1	0	0.23551			
DILATION	8	6	0	2.3884	2200	7	0.042604	0.11003	4	0	0.17747	2	0	0.2493	2	0	0.25751	1	0	0.25093	2	0	0.23
DILATIONS	9	2	0	0.41295	2600	7	0.07181	0.21267	2	0	0.25067	1	0	0.29636	1	0	0.31046				1	0	0.29264
DILATIVE	8	1	0	0.35417	2200	7	0.086662	0.21874	1	0	0.25757				1	0	0.29086				1	0	0.26865
DILATOR	7	23	1	8.2382	1800	7	0.052879	0.14587	12	0	0.099397	8	0	0.18453	4	0	0.16996	5	0	0.19301	11	0	0.11455
DILATORS	8	9	0	3.1017	2200	7	0.032646	0.093697	4	0	0.17042	3	0	0.2318	1	0	0.26147	3	0	0.25093	3	0	0.2118
DILATORY	8	1	0	1	2200	7	0.086662	0.16651															
DILDO	5	40	0	25.343	800	5	0.017076	0.019946	13	0	0.055013	8	0	0.083869	5	0	0.11173	4	0	0.14353	11	0	0.067389
DILDOE	6	21	0	12.358	1400	6	0.022938	0.032196	8	0	0.073602	4	0	0.11613	4	0	0.1389	2	0	0.19853	7	0	0.088178
DILDOES	7	12	0	5.0384	1800	7	0.026461	0.066786	4	0	0.14951	1	0	0.22443	3	0	0.23357	2	0	0.22778	4	0	0.15613
DILDOS	6	17	0	9.6385	1400	6	0.027376	0.039935	6	0	0.08282	2	0	0.15735	4	0	0.12548	1	0	0.25003	5	0	0.099519
DILEMMA	7	5	0	2.4377	1800	7	0.047427	0.10872	1	0	0.22588	1	0	0.24408									
DILEMMAS	8	2	0	0.97527	2200	7	0.07181	0.16804	1	0	0.22588	1	0	0.24408									
DILIGENT	8	1	0	0.41803	2200	7	0.086662	0.21216	1	0	0.25009	1	0	0.27095							1	0	0.26088
DILL	4	140	73	99.104	400	4	0.51219	0.7267	51	27	0.72014	31	17	0.71519	20	10	0.65912	25	13	0.72314	43	21	0.64823
DILLED	6	12	8	8.4311	1400	6	0.54658	0.83617	3	2	0.58696	2	2	0.7623	1	0	0.21349	1	0	0.25003	2	1	0.40076
DILLI	5	37	9	21.632	800	5	0.23854	0.40632	14	3	0.33194	8	3	0.50577	6	0	0.11032	5	2	0.56775	13	3	0.34645
DILLIER	7	7	5	4.6461	1800	7	0.50014	0.85822	3	3	0.97732	1	1	0.70841	2	2	0.74498	2	0	0.18377	3	3	0.9826
DILLIES	7	14	5	9.5993	1800	7	0.30384	0.48216	5	1	0.27687	3	1	0.40254	2	0	0.20012	2	1	0.58069	5	1	0.28109
DILLIEST	8	7	2	4.5985	2200	7	0.22326	0.38875	1	0	0.21161				1	0	0.24926	2	1	0.58069	1	0	0.22083
DILLING	7	5	2	2.4366	1800	7	0.2738	0.5917	1	0	0.2303				1	0	0.2666	1	1	0.67206	1	0	0.24028
DILLINGS	8	2	1	1.4112	2200	7	0.24319	0.46548	1	0	0.2303				1	0	0.2666	1	1	0.67206	1	0	0.24028
DILLIS	6	14	2	8.0084	1400	6	0.1452	0.25316	3	0	0.13436	1	0	0.20699	2	0	0.19229	1	1	0.71527	2	0	0.1722
DILLS	5	51	24	33.599	800	5	0.45105	0.69227	18	8	0.56857	11	6	0.64196	7	2	0.38385	9	4	0.64078	16	6	0.48529
DILLY	5	22	7	13.987	800	5	0.29955	0.47617	8	2	0.36708	5	1	0.30608	3	1	0.42421	3	0	0.15791	7	2	0.38699
DILSCOOP	8	1	0	0.80405	2200	7	0.086662	0.17951										1	0	0.21268			
DILUENT	7	7	0	1.3276	1800	7	0.038672	0.14852	2	0	0.22733	1	0	0.24569	1	0	0.33331	1	0	0.28397	1	0	0.32186
DILUENTS	8	3	0	1.0107	2200	7	0.061304	0.16585	1	0	0.22733	1	0	0.24569				1	0	0.28397			
DILUTABLE	9	1	0	0.25	2600	7	0.086662	0.2304										1	0	0.2853			
DILUTABLES	10	1	0	0.25	3000	7	0.086662	0.2304										1	0	0.2853			
DILUTE	6	18	0	9.9408	1400	6	0.026113	0.038896	4	0	0.11468	1	0	0.21859	3	0	0.15133	3	0	0.13629	3	0	0.13691
DILUTED	7	3	0	1.7442	1800	7	0.061304	0.13058	2	0	0.16014				2	0	0.19821				2	0	0.16722
DILUTEE	7	4	0	0.36869	1800	7	0.05348	0.21721															
DILUTEES	8	4	0	0.36869	2200	7	0.05348	0.21721															
DILUTER	7	6	0	2.341	1800	7	0.042604	0.11131	2	0	0.20389	1	0	0.2772	1	0	0.27201	1	0	0.30984	1	0	0.24648
DILUTERS	8	4	0	1.4906	2200	7	0.05348	0.14094	1	0	0.25571	1	0	0.2772				1	0	0.30984			
DILUTES	7	14	0	2.9505	1800	7	0.023494	0.09674	2	0	0.17458	1	0	0.2772	1	0	0.23604	3	0	0.26544	1	0	0.20643
DILUTION	8	2	0	0.36972	2200	7	0.07181	0.2171	1	0	0.25571	1	0	0.2772									
DILUTOR	7	4	0	0.18293	1800	7	0.05348	0.23858	2	0	0.30876	1	0	0.33664	1	0	0.33331				1	0	0.32186
DILUTORS	8	1	0	0.18293	2200	7	0.086662	0.23858															
DIM	3	468	179	358.25	100	3	0.38179	0.49903	168	56	0.43028	110	39	0.46434	58	17	0.36787	84	32	0.52431	134	45	0.4293
DIMBLE	6	9	2	4.8988	1400	6	0.20249	0.37288	5	2	0.50873	2	0	0.23324	3	2	0.59201	2	0	0.20556	4	2	0.54425
DIMBLES	7	2	1	0.37813	1800	7	0.24319	0.69636	1	1	0.74328				1	1	0.66253				1	1	0.75316
DIMBO	5	13	0	10.206	800	5	0.044407	0.044985	7	0	0.084834	4	0	0.11546	3	0	0.16578	1	0	0.22484	5	0	0.10759
DIMBOES	7	2	0	1.8029	1800	7	0.07181	0.12839	2	0	0.15348	1	0	0.22415	1	0	0.24042				2	0	0.16028
DIMBOS	6	2	0	1.5047	1400	6	0.099777	0.14203	2	0	0.15488	1	0	0.22262	1	0	0.21622				1	0	0.19249
DIME	4	267	116	187.7	400	4	0.43104	0.61428	98	38	0.53341	66	25	0.51114	32	13	0.5545	53	22	0.64073	80	32	0.5522
DIMENSION	9	1	0	0.086735	2600	7	0.086662	0.2514	1	0	0.29443	1	0	0.32052							1	0	0.30697
DIMER	5	147	58	98.945	800	5	0.3894	0.58079	55	18	0.44785	36	12	0.44957	19	6	0.4276	27	14	0.88753	45	15	0.4477
DIMERIC	7	6	0	1.1908	1800	7	0.042604	0.15554										3	0	0.31958			
DIMERISE	8	5	0	1.3376	2200	7	0.047427	0.14803	3	0	0.20037	2	0	0.22725	1	0	0.31587				3	0	0.20913
DIMERISED	9	1	0	0.48387	2600	7	0.086662	0.20578	1	0	0.24283	1	0	0.26287							1	0	0.25332
DIMERISES	9	3	0	0.70816	2600	7	0.061304	0.18665	2	0	0.22928	1	0	0.26287	1	0	0.31587				2	0	0.23922
DIMERISM	8	2	0	0.57423	2200	7	0.07181	0.19762	1	0	0.24283	1	0	0.26287							1	0	0.25332
DIMEROUS	8	2	0	0.85	2200	7	0.07181	0.17628	1	0	0.20905	1	0	0.22548							1	0	0.21817
DIMERS	6	58	33	38.786	1400	6	0.54427	0.82672	23	12	0.6526	17	8	0.58786	6	4	0.71622	12	8	0.92159	19	10	0.6431
DIMES	5	149	72	106.58	800	5	0.47589	0.66903	53	21	0.50573	35	13	0.46209	18	8	0.56473	28	13	0.72059	45	18	0.5034
DIMETER	7	12	0	4.7575	1800	7	0.026461	0.069688	7	0	0.12399	4	0	0.19615	3	0	0.21023	3	0	0.18494	6	0	0.13405
DIMETERS	8	5	0	2.1103	2200	7	0.047427	0.11805	2	0	0.22672				2	0	0.26333	1	0	0.24798	2	0	0.23656
DIMETHYL	8	1	0	0.34615	2200	7	0.086662	0.21959	1	0	0.25854	1	0	0.28036							1	0	0.26966
DIMETRIC	8	1	0	0.30612	2200	7	0.086662	0.22397															
DIMINUENDO	10	1	0	0.85	3000	7	0.086662	0.17628										1	0	0.20829			
DIMITY	6	4	0	2.7011	1400	6	0.073766	0.10322	2	0	0.14563	2	0	0.15245				1	0	0.24351	1	0	0.18702
DIMLY	5	9	0	4.9753	800	5	0.058209	0.079443	4	0	0.12563	2	0	0.16684	2	0	0.201	2	0	0.24073	4	0	0.12754
DIMMABLE	8	1	0	0.074561	2200	7	0.086662	0.25312															
DIMMED	6	2	1	1.5947	1400	6	0.27608	0.4438	1	0	0.2041	1	0	0.21383							1	0	0.20959
DIMMER	6	6	3	3.6536	1400	6	0.36869	0.64759	1	0	0.20606	1	0	0.21589				2	0	0.18546	1	0	0.21159
DIMMERS	7	3	1	0.39732	1800	7	0.20761	0.69										2	0	0.31958			
DIMMEST	7	3	0	0.89599	1800	7	0.061304	0.17317															
DIMNESS	7	5	1	2.7717	1800	7	0.16061	0.324	1	0	0.27021	1	0	0.29338							1	0	0.2818
DIMORPH	7	1	0	0.43966	1800	7	0.086662	0.21002															
DIMOUT	6	10	0	5.9393	1400	6	0.041393	0.059331	4	0	0.12275	4	0	0.12847				1	0	0.22304	2	0	0.16411
DIMOUTS	7	5	0	1.2798	1800	7	0.047427	0.1509	2	0	0.25234	2	0	0.27345				1	0	0.33725	1	0	0.26322
DIMP	4	44	7	31.379	400	4	0.16666	0.23108	14	2	0.24393	8	2	0.39009	6	0	0.12832	7	0	0.12061	12	2	0.2729
DIMPLE	6	4	0	2.2755	1400	6	0.073766	0.11433															
DIMPLED	7	1	0	0.25862	1800	7	0.086662	0.22938															
DIMPLES	7	1	0	0.38265	1800	7	0.086662	0.21575															
DIMPLIER	8	1	1	1	2200	7	0.29348	0.53624															
DIMPLY	6	2	0	1.4496	1400	6	0.099777	0.14454															
DIMPS	5	15	3	10.073	800	5	0.19869	0.29704	5	1	0.29784	5	1	0.30025				1	0	0.2156	4	1	0.34729
DIMPSY	6	2	0	1.2638	1400	6	0.099777	0.15367	1	0	0.22502	1	0	0.23581							1	0	0.23095
DIMS	4	176	43	123.86	400	4	0.24414	0.34687	67	12	0.25181	45	10	0.30472	22	2	0.16032	31	10	0.48469	52	8	0.22344
DIMWIT	6	4	0	2.6657	1400	6	0.073766	0.10406	2	0	0.15553	2	0	0.16285							1	0	0.22697
DIMWITS	7	2	0	0.38317	1800	7	0.07181	0.2157															
DIMWITTED	9	1	0	1	2600	7	0.086662	0.16651	1	0	0.19778	1	0	0.21307									
DIN	3	1393	832	1067.6	100	3	0.59644	0.77857	488	302	0.78622	335	206	0.78743	153	96	0.77522	288	163	0.78525	390	244	0.78327
DINANDERIE	10	1	0	0	3000	7	0.086662	0.26419										1	0	0.33725			
DINAR	5	302	10	173.65	800	5	0.035143	0.060071	97	7	0.11738	66	6	0.1507	31	1	0.071274	77	0	0.013849	74	5	0.11144
DINARCHIES	10	2	0	0.8406	3000	7	0.07181	0.17694	1	0	0.21801	1	0	0.23538									
DINARCHY	8	1	0	0.74176	2200	7	0.086662	0.18408	1	0	0.21801	1	0	0.23538									
DINARS	6	121	4	64.853	1400	6	0.036624	0.066916	38	3	0.12992	22	2	0.14979	16	1	0.13292	31	0	0.030572	29	3	0.16318
DINDLE	6	25	0	15.261	1400	6	0.019738	0.026678	9	0	0.073407	5	0	0.1071	4	0	0.15287	3	0	0.13474	9	0	0.075625
DINDLES	7	8	0	3.5359	1800	7	0.035405	0.085934	4	0	0.14549	3	0	0.15586	1	0	0.33331				4	0	0.15194
DINDLING	8	1	0	0.80405	2200	7	0.086662	0.17951										1	0	0.21268			
DINE	4	843	454	594.29	400	4	0.53688	0.76214	281	161	0.7736	190	106	0.75433	91	55	0.79405	189	89	0.72868	223	129	0.76517
DINED	5	161	63	105.53	800	5	0.38666	0.59175	54	22	0.54666	39	18	0.60595	15	4	0.36595	37	12	0.56864	47	18	0.50965
DINER	5	472	234	301.83	800	5	0.49331	0.77231	154	84	0.76636	100	53	0.72985	54	31	0.81176	107	45	0.76657	122	70	0.78953
DINERIC	7	18	0	5.4758	1800	7	0.01919	0.062717	6	0	0.13789	4	0	0.16316	2	0	0.28869	3	0	0.28656	5	0	0.15398
DINERO	6	194	7	111.68	1400	6	0.038275	0.065735	72	6	0.1351	47	1	0.047491	25	5	0.31976	33	0	0.027803	60	6	0.1587
DINEROS	7	87	4	32.374	1800	7	0.048649	0.13059	35	3	0.21565	20	0	0.056892	15	3	0.4414	11	0	0.11082	29	3	0.25451
DINERS	6	208	120	133.77	1400	6	0.56959	0.88932	73	48	0.86768	48	32	0.84158	25	16	0.87298	42	19	0.88779	58	40	0.91001
DINES	5	469	261	317.67	800	5	0.55353	0.81853	147	81	0.73363	95	50	0.69452	52	31	0.78323	103	57	0.93993	121	65	0.70079
DINETTE	7	20	0	7.4566	1800	7	0.01758	0.049157	5	0	0.14487	3	0	0.2045	2	0	0.24299	7	0	0.14979	5	0	0.1513
DINETTES	8	11	0	5.1143	2200	7	0.028245	0.066043	3	0	0.16104	1	0	0.23624	2	0	0.24299	5	0	0.14979	3	0	0.16816
DINFUL	6	6	0	2.6016	1400	6	0.058512	0.10562	3	0	0.17949	3	0	0.18798				2	0	0.1841	3	0	0.18443
DING	4	343	183	234.39	400	4	0.52952	0.77604	120	68	0.81093	85	48	0.80232	35	20	0.77845	67	33	0.75989	92	56	0.85375
DINGBAT	7	2	0	0.82766	1800	7	0.07181	0.17784															
DINGBATS	8	1	0	0.68878	2200	7	0.086662	0.18816															
DINGE	5	140	62	82.554	800	5	0.43615	0.74096	46	24	0.72967	29	18	0.81849	17	6	0.50993	29	7	0.57079	39	22	0.78222
DINGED	6	24	8	18.201	1400	6	0.30955	0.42519	11	6	0.55046	9	5	0.54136	2	1	0.47142	2	0	0.18589	10	5	0.50998
DINGER	6	67	37	45.89	1400	6	0.53155	0.78735	22	14	0.74437	15	11	0.82409	7	3	0.49406	15	5	0.57516	18	12	0.78118
DINGERS	7	34	21	23.826	1800	7	0.56612	0.84017	16	12	0.82685	12	9	0.78308	4	3	0.71692	5	2	0.49747	13	10	0.86794
DINGES	6	69	44	47.123	1400	6	0.61325	0.91091	26	16	0.75271	17	12	0.81279	9	4	0.55442	11	5	0.79927	22	14	0.78622
DINGESES	8	4	0	1.7325	2200	7	0.05348	0.13102	1	0	0.22489				1	0	0.26165	1	0	0.20829	1	0	0.23466
DINGEY	6	13	0	9.1203	1400	6	0.033945	0.041851	4	0	0.10586	3	0	0.12506	1	0	0.24921	3	0	0.1538	3	0	0.13088
DINGEYS	7	6	0	4.548	1800	7	0.042604	0.072024	2	0	0.15099	2	0	0.16185				2	0	0.14908	1	0	0.21717
DINGHIES	8	4	0	1.1349	2200	7	0.05348	0.1586															
DINGHY	6	4	0	2.6179	1400	6	0.073766	0.10522	3	0	0.1274	1	0	0.20606	2	0	0.18017	1	0	0.25003	2	0	0.16183
DINGIED	7	9	1	6.311	1800	7	0.11056	0.18094	5	1	0.26655	4	1	0.33216	1	0	0.23604	1	0	0.22845	5	1	0.27062
DINGIER	7	16	6	10.985	1800	7	0.32362	0.50833	7	4	0.59011	5	3	0.54714	2	1	0.5116	2	0	0.21352	7	4	0.59292
DINGIES	7	16	2	9.1493	1800	7	0.12196	0.22576	6	0	0.086882	5	0	0.11003	1	0	0.23604	1	0	0.33725	5	0	0.098865
DINGIEST	8	7	1	2.4879	2200	7	0.13097	0.34594	2	0	0.2277	2	0	0.24609				1	0	0.33725	1	0	0.30206
DINGILY	7	2	0	2	1800	7	0.07181	0.12156															
DINGINESS	9	1	0	0.49775	2600	7	0.086662	0.20448	1	0	0.24135	1	0	0.26123									
DINGING	7	2	0	1.8824	1800	7	0.07181	0.12555															
DINGLE	6	43	17	25.694	1400	6	0.37637	0.63762	19	9	0.67728	12	5	0.5991	7	4	0.69961	6	0	0.12361	13	8	0.79333
DINGLES	7	22	8	13.46	1800	7	0.32588	0.55724	10	5	0.59491	6	3	0.53239	4	2	0.56481	1	0	0.33725	6	4	0.7939
DINGO	5	87	8	45.956	800	5	0.096282	0.17868	27	4	0.2507	17	3	0.2926	10	1	0.20312	18	0	0.064	21	4	0.30455
DINGOED	7	2	0	1.4609	1800	7	0.07181	0.14226															
DINGOES	7	9	1	4.7103	1800	7	0.11056	0.22609	2	0	0.18144	1	0	0.26963	1	0	0.24898	2	0	0.1538	2	0	0.18942
DINGOS	6	42	6	23.58	1400	6	0.14376	0.25545	11	3	0.37955	5	2	0.50142	6	1	0.26516	12	0	0.071847	9	3	0.43675
DINGS	5	145	81	82.527	800	5	0.54913	0.96637	46	27	0.87465	39	24	0.93288	7	3	0.50419	36	17	0.98238	32	21	0.87831
DINGUS	6	17	0	10.105	1400	6	0.027376	0.038352	4	0	0.11268	1	0	0.21841	3	0	0.14824	5	0	0.11203	4	0	0.11597
DINGY	5	30	6	17.705	800	5	0.19927	0.33451	12	2	0.28851	7	1	0.23734	5	1	0.38392				9	1	0.22419
DINICS	6	21	0	9.4721	1400	6	0.022938	0.040531	11	0	0.07111	7	0	0.10428	4	0	0.14922	5	0	0.15628	9	0	0.079808
DINING	6	23	11	14.955	1400	6	0.43364	0.68856	6	2	0.42897	5	2	0.47615	1	0	0.2534	6	1	0.28692	3	0	0.1396
DININGS	7	11	6	6.9576	1800	7	0.43269	0.74466	3	1	0.38813	3	1	0.40151				2	1	0.662	1	0	0.20643
DINITRO	7	20	0	6.2066	1800	7	0.01758	0.056924	7	0	0.11697	7	0	0.12493				3	0	0.2625	5	0	0.13131
DINITROGEN	10	1	0	0.39216	3000	7	0.086662	0.21478															
DINK	4	63	25	46.388	400	4	0.38574	0.52842	25	9	0.46788	18	5	0.37725	7	4	0.58747	8	3	0.50195	19	8	0.5223
DINKED	6	6	1	3.8825	1400	6	0.1619	0.26116	1	0	0.23438	1	0	0.24565				1	0	0.24799			
DINKER	6	10	5	6.7471	1400	6	0.40711	0.64719	2	0	0.19474	2	0	0.204				2	1	0.56338			
DINKEST	7	2	0	1.8482	1800	7	0.07181	0.12675															
DINKEY	6	1	0	0.49206	1400	6	0.12113	0.20835															
