word	len	pts	boards	subjectFound	peerFound	subjectOnly	peerOnly	rateSubjectElsewhere	ratePeerElsewhere	netPtsToPeer	netPtsPerGame
WEETS	5	800	7	4	0	4	0	0.23656	0.12404	-3200	-4.3836
OUTER	5	800	15	10	6	6	2	0.64991	0.60058	-3200	-4.3836
NEATH	5	800	36	4	0	4	0	0.16635	0.014011	-3200	-4.3836
LISTS	5	800	12	5	1	4	0	0.32069	0.30441	-3200	-4.3836
SPARE	5	800	25	16	12	8	4	0.58256	0.44289	-3200	-4.3836
SILES	5	800	28	16	12	10	6	0.52909	0.42919	-3200	-4.3836
MOTH	4	400	13	9	1	8	0	0.42323	0.28066	-3200	-4.3836
SILT	4	400	62	23	15	15	7	0.27149	0.23066	-3200	-4.3836
TROLL	5	800	5	4	0	4	0	0.38832	0.13429	-3200	-4.3836
CAIDS	5	800	8	4	0	4	0	0.26234	0.15484	-3200	-4.3836
STILL	5	800	13	11	7	5	1	0.62454	0.42436	-3200	-4.3836
BLEAT	5	800	13	8	4	5	1	0.52608	0.20995	-3200	-4.3836
CRONE	5	800	20	10	6	7	3	0.58695	0.21772	-3200	-4.3836
SPANE	5	800	8	6	2	4	0	0.49169	0.27357	-3200	-4.3836
PELTS	5	800	10	5	1	5	1	0.29984	0.37179	-3200	-4.3836
SEEPS	5	800	6	4	0	4	0	0.28708	0.11319	-3200	-4.3836
MAINS	5	800	16	11	7	6	2	0.50765	0.55873	-3200	-4.3836
SPEIR	5	800	16	4	0	4	0	0.20652	0.039225	-3200	-4.3836
LIPES	5	800	13	6	2	6	2	0.42273	0.20092	-3200	-4.3836
HEIRS	5	800	17	6	2	4	0	0.19845	0.090301	-3200	-4.3836
TRITE	5	800	31	11	7	8	4	0.14265	0.18783	-3200	-4.3836
CHING	5	800	8	4	0	4	0	0.63627	0.221	-3200	-4.3836
BLARE	5	800	16	9	5	4	0	0.56762	0.31479	-3200	-4.3836
PHARE	5	800	14	4	0	4	0	0.37457	0.11623	-3200	-4.3836
STEAR	5	800	78	43	39	17	13	0.66677	0.50902	-3200	-4.3836
LEIR	4	400	60	10	2	10	2	0.11398	0.042875	-3200	-4.3836
DEATH	5	800	19	5	1	4	0	0.26823	0.062156	-3200	-4.3836
MOTOR	5	800	5	4	0	4	0	0.25888	0.12568	-3200	-4.3836
TATE	4	400	72	54	46	16	8	0.72242	0.61177	-3200	-4.3836
CORNS	5	800	9	7	3	5	1	0.44551	0.37625	-3200	-4.3836
WALE	4	400	22	16	8	10	2	0.66335	0.45353	-3200	-4.3836
OLDER	5	800	20	9	5	6	2	0.53049	0.18741	-3200	-4.3836
THENS	5	800	18	4	0	4	0	0.32506	0.064161	-3200	-4.3836
CARE	4	400	66	57	49	12	4	0.78347	0.69063	-3200	-4.3836
SOLDE	5	800	15	5	1	5	1	0.4242	0.092206	-3200	-4.3836
LINNS	5	800	6	4	0	4	0	0.20172	0.14775	-3200	-4.3836
SOLD	4	400	29	13	5	10	2	0.39304	0.16739	-3200	-4.3836
SPITS	5	800	8	6	2	4	0	0.41303	0.247	-3200	-4.3836
TSARS	5	800	29	4	0	4	0	0.058515	0.0054787	-3200	-4.3836
SEANS	5	800	37	16	12	9	5	0.4654	0.34296	-3200	-4.3836
BEALS	5	800	9	6	2	5	1	0.58477	0.50982	-3200	-4.3836
STILE	5	800	45	24	20	14	10	0.50652	0.43361	-3200	-4.3836
ROTOR	5	800	9	6	2	4	0	0.19031	0.16005	-3200	-4.3836
LEAM	4	400	39	16	8	13	5	0.38309	0.2941	-3200	-4.3836
STORE	5	800	63	40	36	14	10	0.68238	0.37074	-3200	-4.3836
SMART	5	800	21	10	6	6	2	0.34393	0.12725	-3200	-4.3836
COST	4	400	35	24	16	10	2	0.67959	0.64486	-3200	-4.3836
CHORE	5	800	10	7	3	6	2	0.56933	0.39495	-3200	-4.3836
HEATH	5	800	15	5	1	5	1	0.2917	0.094983	-3200	-4.3836
SHIN	4	400	44	23	15	13	5	0.57143	0.3468	-3200	-4.3836
MAIST	5	800	21	8	4	6	2	0.12713	0.084943	-3200	-4.3836
PROSE	5	800	16	8	4	6	2	0.4195	0.29214	-3200	-4.3836
STAY	4	400	22	10	2	8	0	0.41109	0.27268	-3200	-4.3836
GAINS	5	800	13	6	2	4	0	0.42446	0.39546	-3200	-4.3836
SEAMS	5	800	11	6	2	6	2	0.49684	0.37449	-3200	-4.3836
SERES	5	800	14	10	6	5	1	0.54223	0.35531	-3200	-4.3836
ARLED	5	800	17	5	1	5	1	0.095191	0.11506	-3200	-4.3836
STAWS	5	800	6	5	1	4	0	0.3592	0.21518	-3200	-4.3836
PAINT	5	800	12	8	4	6	2	0.51293	0.27214	-3200	-4.3836
SHAME	5	800	9	8	4	4	0	0.57947	0.39702	-3200	-4.3836
NUDER	5	800	10	5	1	5	1	0.22722	0.19172	-3200	-4.3836
MOTES	5	800	10	8	4	4	0	0.51859	0.59097	-3200	-4.3836
SNIPE	5	800	12	5	1	5	1	0.45715	0.083378	-3200	-4.3836
SNARL	5	800	12	5	1	4	0	0.19931	0.049368	-3200	-4.3836
SPAE	4	400	32	9	1	9	1	0.23935	0.082487	-3200	-4.3836
PARSE	5	800	26	17	13	7	3	0.68243	0.54881	-3200	-4.3836
FERES	5	800	5	4	0	4	0	0.61987	0.37802	-3200	-4.3836
TROAD	5	800	18	4	0	4	0	0.32374	0.02531	-3200	-4.3836
SPEAL	5	800	12	5	1	4	0	0.3826	0.22481	-3200	-4.3836
STEER	5	800	50	26	22	10	6	0.55072	0.41588	-3200	-4.3836
NOTES	5	800	49	23	19	16	12	0.54626	0.4266	-3200	-4.3836
NEPS	4	400	33	10	2	10	2	0.27202	0.097322	-3200	-4.3836
SEERS	5	800	31	15	11	8	4	0.47223	0.34917	-3200	-4.3836
LEARN	5	800	19	9	5	5	1	0.36249	0.24565	-3200	-4.3836
DULES	5	800	11	5	1	5	1	0.48368	0.17624	-3200	-4.3836
TRAMP	5	800	8	4	0	4	0	0.48939	0.11538	-3200	-4.3836
TINGS	5	800	22	13	9	8	4	0.57884	0.53846	-3200	-4.3836
SCANT	5	800	15	7	3	7	3	0.53192	0.26534	-3200	-4.3836
SIAL	4	400	82	8	0	8	0	0.094666	0.038536	-3200	-4.3836
VOTES	5	800	9	5	1	4	0	0.41672	0.36004	-3200	-4.3836
ELLS	4	400	28	9	1	8	0	0.21615	0.065	-3200	-4.3836
REACH	5	800	18	9	5	6	2	0.42286	0.11636	-3200	-4.3836
ETATS	5	800	43	4	0	4	0	0.068729	0.0041805	-3200	-4.3836
RALES	5	800	33	19	15	8	4	0.43592	0.38199	-3200	-4.3836
LEASH	5	800	16	4	0	4	0	0.14965	0.094496	-3200	-4.3836
TOTER	5	800	21	15	11	7	3	0.67022	0.52427	-3200	-4.3836
PESTO	5	800	15	5	1	5	1	0.17698	0.042491	-3200	-4.3836
SEER	4	400	85	41	33	22	14	0.45792	0.35176	-3200	-4.3836
TYNES	5	800	9	4	0	4	0	0.23313	0.01282	-3200	-4.3836
HENS	4	400	45	18	10	14	6	0.35361	0.27187	-3200	-4.3836
LIPE	4	400	22	13	5	9	1	0.43436	0.2473	-3200	-4.3836
REN	3	100	248	165	131	65	31	0.60602	0.52982	-3400	-4.6575
INTERPHONES	11	3400	1	1	0	1	0	0.087546	0.083224	-3400	-4.6575
RETAILS	7	1800	12	7	5	3	1	0.62426	0.40959	-3600	-4.9315
GRAINES	7	1800	3	2	0	2	0	0.4497	0.15649	-3600	-4.9315
TALLIES	7	1800	6	4	2	2	0	0.37327	0.62587	-3600	-4.9315
RANTERS	7	1800	3	2	0	2	0	0.64383	0.35441	-3600	-4.9315
NASTIER	7	1800	12	2	0	2	0	0.091628	0.16728	-3600	-4.9315
SHOUTED	7	1800	2	2	0	2	0	0.31252	0.38687	-3600	-4.9315
CLOUTER	7	1800	2	2	0	2	0	0.27086	0.046236	-3600	-4.9315
DOLLIER	7	1800	2	2	0	2	0	0.34136	0.31544	-3600	-4.9315
SANDERS	7	1800	5	4	2	3	1	0.46604	0.5187	-3600	-4.9315
CONDERS	7	1800	5	4	2	2	0	0.49672	0.21351	-3600	-4.9315
STREAMS	7	1800	4	4	2	2	0	0.28994	0.21189	-3600	-4.9315
CLOUTED	7	1800	2	2	0	2	0	0.054716	0.059446	-3600	-4.9315
DOUTERS	7	1800	2	2	0	2	0	0.57189	0.36216	-3600	-4.9315
PRATERS	7	1800	4	2	0	2	0	0.42531	0.30854	-3600	-4.9315
COSTERS	7	1800	5	4	2	3	1	0.60157	0.5295	-3600	-4.9315
RETRAIN	7	1800	9	3	1	3	1	0.31139	0.18142	-3600	-4.9315
PLAINER	7	1800	5	2	0	2	0	0.23642	0.10505	-3600	-4.9315
SORINGS	7	1800	6	4	2	2	0	0.28648	0.39032	-3600	-4.9315
DERATES	7	1800	9	2	0	2	0	0.29712	0.16012	-3600	-4.9315
CENTRES	7	1800	2	2	0	2	0	0.30135	0.22746	-3600	-4.9315
SEAMING	7	1800	5	2	0	2	0	0.2862	0.24677	-3600	-4.9315
DEARING	7	1800	3	3	1	2	0	0.62633	0.54673	-3600	-4.9315
TOEA	4	400	51	10	1	10	1	0.10606	0.004803	-3600	-4.9315
TEERING	7	1800	5	2	0	2	0	0.23438	0.26903	-3600	-4.9315
MINDERS	7	1800	3	3	1	2	0	0.54077	0.47567	-3600	-4.9315
SNED	4	400	73	11	2	11	2	0.12205	0.033337	-3600	-4.9315
RETACKS	7	1800	3	2	0	2	0	0.49434	0.10115	-3600	-4.9315
WORSETS	7	1800	2	2	0	2	0	0.32189	0.37081	-3600	-4.9315
HOES	4	400	48	21	12	14	5	0.31742	0.23649	-3600	-4.9315
HINDERS	7	1800	4	3	1	3	1	0.55991	0.47221	-3600	-4.9315
SPELLER	7	1800	2	2	0	2	0	0.30472	0.14161	-3600	-4.9315
REFINER	7	1800	2	2	0	2	0	0.27086	0.070806	-3600	-4.9315
TEEN	4	400	68	33	24	18	9	0.52711	0.33254	-3600	-4.9315
TROLLED	7	1800	2	2	0	2	0	0.27086	0.10893	-3600	-4.9315
SERINGA	7	1800	4	2	0	2	0	0.24893	0.1079	-3600	-4.9315
YARDING	7	1800	2	2	0	2	0	0.072955	0.046236	-3600	-4.9315
RITE	4	400	123	77	68	28	19	0.5552	0.48004	-3600	-4.9315
MALLETS	7	1800	2	2	0	2	0	0.49521	0.55447	-3600	-4.9315
NESTERS	7	1800	10	5	3	3	1	0.42869	0.35774	-3600	-4.9315
RESORTS	7	1800	6	2	0	2	0	0.12947	0.072683	-3600	-4.9315
BERATED	7	1800	3	2	0	2	0	0.11081	0.15528	-3600	-4.9315
SORTING	7	1800	2	2	0	2	0	0.51287	0.27844	-3600	-4.9315
DESIRER	7	1800	6	2	0	2	0	0.044929	0.037266	-3600	-4.9315
TOILERS	7	1800	6	5	3	2	0	0.59604	0.39688	-3600	-4.9315
CAMPERS	7	1800	3	3	1	2	0	0.20539	0.059446	-3600	-4.9315
HALT	4	400	33	17	8	12	3	0.52792	0.34171	-3600	-4.9315
LOANERS	7	1800	4	3	1	2	0	0.24852	0.22832	-3600	-4.9315
RICE	4	400	38	26	17	12	3	0.56283	0.39681	-3600	-4.9315
SHINERS	7	1800	6	3	1	2	0	0.40626	0.2354	-3600	-4.9315
CLONERS	7	1800	2	2	0	2	0	0.61398	0.22081	-3600	-4.9315
BUSTERS	7	1800	3	2	0	2	0	0.34377	0.21351	-3600	-4.9315
STANDER	7	1800	10	8	6	2	0	0.56139	0.39734	-3600	-4.9315
FESTERS	7	1800	2	2	0	2	0	0.4018	0.51891	-3600	-4.9315
REELING	7	1800	6	3	1	2	0	0.36299	0.3472	-3600	-4.9315
GRAVING	7	1800	2	2	0	2	0	0.27086	0.059446	-3600	-4.9315
TRILLED	7	1800	4	3	1	2	0	0.36252	0.21664	-3600	-4.9315
TRASHER	7	1800	3	2	0	2	0	0.3367	0.22148	-3600	-4.9315
CHEATER	7	1800	2	2	0	2	0	0.44942	0.344	-3600	-4.9315
LYES	4	400	19	11	2	9	0	0.3466	0.11548	-3600	-4.9315
ALES	4	400	99	29	20	20	11	0.2704	0.19223	-3600	-4.9315
BRACHES	7	1800	3	2	0	2	0	0.24377	0.14212	-3600	-4.9315
REVOTES	7	1800	2	2	0	2	0	0.41829	0.083301	-3600	-4.9315
SPRITES	7	1800	3	2	0	2	0	0.53234	0.017338	-3600	-4.9315
TRAMPED	7	1800	2	2	0	2	0	0.17972	0.041612	-3600	-4.9315
FEASING	7	1800	2	2	0	2	0	0.31698	0.16107	-3600	-4.9315
TEACHER	7	1800	2	2	0	2	0	0.19098	0.19343	-3600	-4.9315
SHELLED	7	1800	3	2	0	2	0	0.49434	0.052015	-3600	-4.9315
TILINGS	7	1800	2	2	0	2	0	0.56252	0.35315	-3600	-4.9315
HOASTED	7	1800	3	2	0	2	0	0.2476	0.15228	-3600	-4.9315
ROISTED	7	1800	4	2	0	2	0	0.28925	0.13574	-3600	-4.9315
REALEST	7	1800	6	2	0	2	0	0.13382	0.30733	-3600	-4.9315
SCRAPER	7	1800	3	2	0	2	0	0.22918	0.037829	-3600	-4.9315
HASTIER	7	1800	7	3	1	2	0	0.21743	0.26018	-3600	-4.9315
MISTIER	7	1800	3	2	0	2	0	0.19508	0.14234	-3600	-4.9315
RANCHES	7	1800	3	2	0	2	0	0.41034	0.20073	-3600	-4.9315
REGENTS	7	1800	3	2	0	2	0	0.32338	0.08629	-3600	-4.9315
FEATING	7	1800	2	2	0	2	0	0.24377	0.29441	-3600	-4.9315
STRAMPS	7	1800	2	2	0	2	0	0.14377	0.11801	-3600	-4.9315
STINGES	7	1800	4	3	1	2	0	0.51287	0.35851	-3600	-4.9315
SHAPERS	7	1800	5	5	3	2	0	0.36252	0.35645	-3600	-4.9315
TENAILS	7	1800	7	2	0	2	0	0.14803	0.062111	-3600	-4.9315
TRAP	4	400	38	19	10	12	3	0.44431	0.26107	-3600	-4.9315
SPORTER	7	1800	3	3	1	2	0	0.14324	0.3009	-3600	-4.9315
SETTLER	7	1800	4	2	0	2	0	0.35157	0.23378	-3600	-4.9315
PALLIED	7	1800	2	2	0	2	0	0.054716	0.14161	-3600	-4.9315
DINEROS	7	1800	7	2	0	2	0	0.20875	0.051954	-3600	-4.9315
PALLIER	7	1800	3	2	0	2	0	0.32189	0.28468	-3600	-4.9315
ROTHERS	7	1800	6	2	0	2	0	0.27758	0.1354	-3600	-4.9315
STRAKES	7	1800	3	2	0	2	0	0.22161	0.20134	-3600	-4.9315
SLANTER	7	1800	7	4	2	2	0	0.16309	0.27674	-3600	-4.9315
STAYERS	7	1800	4	3	1	3	1	0.26444	0.23548	-3600	-4.9315
DEPORTS	7	1800	3	3	1	2	0	0.47444	0.30553	-3600	-4.9315
ROLE	4	400	53	30	21	17	8	0.51029	0.48834	-3600	-4.9315
GRITTED	7	1800	3	2	0	2	0	0.44377	0.052015	-3600	-4.9315
TILTERS	7	1800	5	4	2	2	0	0.49855	0.17907	-3600	-4.9315
HEAPERS	7	1800	6	3	1	2	0	0.52736	0.24534	-3600	-4.9315
HOISTER	7	1800	4	2	0	2	0	0.34788	0.053692	-3600	-4.9315
REDRILL	7	1800	3	2	0	2	0	0.27086	0.041612	-3600	-4.9315
SLOTTED	7	1800	2	2	0	2	0	0.39146	0.22081	-3600	-4.9315
GLASSED	7	1800	3	2	0	2	0	0.039794	0.11801	-3600	-4.9315
STEALED	7	1800	3	3	1	2	0	0.55079	0.37935	-3600	-4.9315
RETEACH	7	1800	5	2	0	2	0	0.18093	0.013423	-3600	-4.9315
SLATING	7	1800	5	4	2	2	0	0.43991	0.30854	-3600	-4.9315
RENESTS	7	1800	4	2	0	2	0	0.22691	0.090125	-3600	-4.9315
OLDE	4	400	34	13	4	10	1	0.36648	0.16864	-3600	-4.9315
GRATERS	7	1800	3	2	0	2	0	0.53751	0.36216	-3600	-4.9315
SIGNERS	7	1800	5	2	0	2	0	0.47837	0.1178	-3600	-4.9315
DOATERS	7	1800	4	3	1	2	0	0.66169	0.28553	-3600	-4.9315
CLASHES	7	1800	3	3	1	2	0	0.33986	0.31056	-3600	-4.9315
TRAD	4	400	48	15	6	13	4	0.45568	0.21205	-3600	-4.9315
BLEATER	7	1800	2	2	0	2	0	0.27736	0.22746	-3600	-4.9315
CAROUSE	7	1800	2	2	0	2	0	0.39146	0.027741	-3600	-4.9315
SERRING	7	1800	6	3	1	2	0	0.38353	0.35067	-3600	-4.9315
DRILLER	7	1800	2	2	0	2	0	0.1307	0.15735	-3600	-4.9315
FUSSIER	7	1800	2	2	0	2	0	0.23962	0.052015	-3600	-4.9315
HEATERS	7	1800	9	8	6	2	0	0.60064	0.44966	-3600	-4.9315
STEARES	7	1800	14	8	6	5	3	0.66762	0.44267	-3600	-4.9315
MEALERS	7	1800	3	3	1	2	0	0.55135	0.31711	-3600	-4.9315
SHEARED	7	1800	4	3	1	2	0	0.51094	0.23298	-3600	-4.9315
STORING	7	1800	3	3	1	2	0	0.60566	0.27411	-3600	-4.9315
ROOTERS	7	1800	5	4	2	3	1	0.53994	0.48054	-3600	-4.9315
REAP	4	400	44	15	6	13	4	0.35356	0.21866	-3600	-4.9315
TRADERS	7	1800	4	3	1	3	1	0.42256	0.20038	-3600	-4.9315
TOLTERS	7	1800	2	2	0	2	0	0.32775	0.050576	-3600	-4.9315
ROSETED	7	1800	6	2	0	2	0	0.2058	0.041657	-3600	-4.9315
TRAILER	7	1800	5	3	1	2	0	0.45204	0.1648	-3600	-4.9315
LANGERS	7	1800	3	3	1	2	0	0.54792	0.29664	-3600	-4.9315
NOISING	7	1800	3	2	0	2	0	0.031266	0.10115	-3600	-4.9315
EARD	4	400	58	13	4	11	2	0.23463	0.068831	-3600	-4.9315
SPITTER	7	1800	3	3	1	2	0	0.58986	0.29664	-3600	-4.9315
DARTERS	7	1800	3	2	0	2	0	0.32292	0.20038	-3600	-4.9315
HANDERS	7	1800	3	3	1	2	0	0.52404	0.53218	-3600	-4.9315
TAINTED	7	1800	6	2	0	2	0	0.29862	0.21141	-3600	-4.9315
LUSTRED	7	1800	3	2	0	2	0	0.071886	0.021901	-3600	-4.9315
STREETS	7	1800	4	2	0	2	0	0.1637	0.066983	-3600	-4.9315
TOSHERS	7	1800	3	2	0	2	0	0.23642	0.10675	-3600	-4.9315
BUSTIER	7	1800	3	2	0	2	0	0.17412	0.17258	-3600	-4.9315
FINDERS	7	1800	3	2	0	2	0	0.52736	0.54362	-3600	-4.9315
STELLAR	7	1800	4	2	0	2	0	0.38658	0.15779	-3600	-4.9315
HEISTER	7	1800	5	2	0	2	0	0.12147	0.090269	-3600	-4.9315
TASTING	7	1800	3	2	0	2	0	0.44426	0.40569	-3600	-4.9315
CURATES	7	1800	4	2	0	2	0	0.43348	0.23923	-3600	-4.9315
SMATTER	7	1800	3	2	0	2	0	0.40849	0.21812	-3600	-4.9315
SOUT	4	400	26	18	9	9	0	0.64472	0.52302	-3600	-4.9315
NET	3	100	217	88	49	67	28	0.32813	0.23169	-3900	-5.3425
SER	3	100	355	126	87	77	38	0.3113	0.22407	-3900	-5.3425
LURE	4	400	21	11	1	11	1	0.56677	0.34482	-4000	-5.4795
SENDS	5	800	17	14	9	5	0	0.56799	0.38504	-4000	-5.4795
TOEAS	5	800	26	5	0	5	0	0.10988	0.0058989	-4000	-5.4795
CREST	5	800	32	6	1	6	1	0.18306	0.084902	-4000	-5.4795
CRIME	5	800	12	8	3	5	0	0.38301	0.27295	-4000	-5.4795
DANTS	5	800	15	9	4	5	0	0.28874	0.33598	-4000	-5.4795
HERES	5	800	28	13	8	8	3	0.58154	0.36606	-4000	-5.4795
RAGE	4	400	30	24	14	12	2	0.64995	0.49521	-4000	-5.4795
DONNE	5	800	11	9	4	5	0	0.52689	0.45472	-4000	-5.4795
SONSE	5	800	22	5	0	5	0	0.31231	0.0036629	-4000	-5.4795
POETS	5	800	17	6	1	6	1	0.18633	0.068435	-4000	-5.4795
TINGE	5	800	19	13	8	6	1	0.60128	0.50801	-4000	-5.4795
GITES	5	800	23	11	6	7	2	0.36361	0.18351	-4000	-5.4795
CABER	5	800	8	5	0	5	0	0.38832	0.091124	-4000	-5.4795
STOOP	5	800	11	9	4	5	0	0.42519	0.35511	-4000	-5.4795
HOER	4	400	37	14	4	11	1	0.34088	0.11191	-4000	-5.4795
DELTS	5	800	23	10	5	6	1	0.2383	0.19775	-4000	-5.4795
STONE	5	800	50	31	26	15	10	0.67932	0.51282	-4000	-5.4795
LURES	5	800	8	6	1	6	1	0.55125	0.38559	-4000	-5.4795
TIGE	4	400	24	13	3	10	0	0.47402	0.30607	-4000	-5.4795
CHITS	5	800	10	6	1	6	1	0.47143	0.33262	-4000	-5.4795
DENES	5	800	23	9	4	7	2	0.37536	0.27247	-4000	-5.4795
STOPE	5	800	15	13	8	6	1	0.64188	0.27664	-4000	-5.4795
READ	4	400	53	30	20	14	4	0.47315	0.38158	-4000	-5.4795
LING	4	400	40	35	25	11	1	0.72534	0.53733	-4000	-5.4795
LEARE	5	800	33	23	18	10	5	0.66291	0.52075	-4000	-5.4795
PONES	5	800	18	11	6	7	2	0.64726	0.47908	-4000	-5.4795
RAIN	4	400	102	60	50	30	20	0.69913	0.61474	-4000	-5.4795
NEATS	5	800	76	21	16	14	9	0.2537	0.29863	-4000	-5.4795
LEAR	4	400	78	55	45	22	12	0.68154	0.58037	-4000	-5.4795
DOERS	5	800	27	11	6	9	4	0.37058	0.13882	-4000	-5.4795
RIEM	4	400	40	10	0	10	0	0.1239	0.0081073	-4000	-5.4795
HEARS	5	800	32	23	18	10	5	0.66577	0.52772	-4000	-5.4795
PERTS	5	800	34	9	4	7	2	0.26965	0.11401	-4000	-5.4795
DIETS	5	800	41	16	11	9	4	0.39142	0.2957	-4000	-5.4795
HEIST	5	800	25	8	3	6	1	0.24131	0.065536	-4000	-5.4795
DALES	5	800	17	10	5	6	1	0.53634	0.38706	-4000	-5.4795
DAINT	5	800	22	6	1	6	1	0.18977	0.063975	-4000	-5.4795
RONES	5	800	60	35	30	18	13	0.62548	0.39986	-4000	-5.4795
THING	5	800	10	6	1	5	0	0.51635	0.096664	-4000	-5.4795
CRAPE	5	800	8	6	1	5	0	0.56692	0.22992	-4000	-5.4795
SPRIT	5	800	9	5	0	5	0	0.41207	0.053361	-4000	-5.4795
SELL	4	400	37	23	13	14	4	0.572	0.35186	-4000	-5.4795
AVERS	5	800	11	6	1	5	0	0.51393	0.14201	-4000	-5.4795
TEAMS	5	800	18	13	8	6	1	0.56004	0.49112	-4000	-5.4795
HEART	5	800	37	19	14	11	6	0.4738	0.30087	-4000	-5.4795
MAIRE	5	800	14	6	1	6	1	0.46976	0.085141	-4000	-5.4795
STEAD	5	800	30	12	7	7	2	0.40272	0.23877	-4000	-5.4795
EARDS	5	800	20	7	2	5	0	0.3058	0.079215	-4000	-5.4795
ONE	3	100	180	56	16	47	7	0.32841	0.09129	-4000	-5.4795
STEAM	5	800	26	13	8	7	2	0.5187	0.35585	-4000	-5.4795
EASTS	5	800	27	15	10	8	3	0.59472	0.43664	-4000	-5.4795
HALED	5	800	14	8	3	6	1	0.331	0.24327	-4000	-5.4795
MAILE	5	800	13	10	5	7	2	0.64408	0.5185	-4000	-5.4795
ROINS	5	800	27	7	2	7	2	0.17475	0.11925	-4000	-5.4795
ARSES	5	800	30	12	7	7	2	0.40805	0.2168	-4000	-5.4795
SHETS	5	800	22	6	1	5	0	0.30697	0.10234	-4000	-5.4795
DUNES	5	800	9	8	3	5	0	0.53355	0.37256	-4000	-5.4795
TACHE	5	800	13	8	3	6	1	0.44006	0.24948	-4000	-5.4795
STRIP	5	800	16	6	1	5	0	0.26391	0.14411	-4000	-5.4795
PARGE	5	800	6	6	1	5	0	0.5936	0.24069	-4000	-5.4795
RAISE	5	800	63	32	27	14	9	0.54055	0.48818	-4000	-5.4795
STINT	5	800	29	15	10	9	4	0.45196	0.25782	-4000	-5.4795
PLATE	5	800	17	9	4	7	2	0.69116	0.34684	-4000	-5.4795
PEART	5	800	24	5	0	5	0	0.19943	0.043522	-4000	-5.4795
DIET	4	400	65	26	16	17	7	0.38393	0.32048	-4000	-5.4795
HASTE	5	800	36	22	17	12	7	0.58814	0.52598	-4000	-5.4795
ABIDE	5	800	10	5	0	5	0	0.54967	0.028702	-4000	-5.4795
PAIRE	5	800	23	11	6	6	1	0.47244	0.28232	-4000	-5.4795
DEAR	4	400	73	43	33	21	11	0.63018	0.431	-4000	-5.4795
START	5	800	40	16	11	10	5	0.51885	0.41385	-4000	-5.4795
TOILE	5	800	20	16	11	6	1	0.6777	0.35092	-4000	-5.4795
SIREN	5	800	41	7	2	6	1	0.15026	0.046953	-4000	-5.4795
FERNS	5	800	8	6	1	5	0	0.28115	0.20601	-4000	-5.4795
GRAT	4	400	34	25	15	13	3	0.55948	0.2951	-4000	-5.4795
RAIDS	5	800	19	12	7	6	1	0.51859	0.51677	-4000	-5.4795
SAUTE	5	800	11	5	0	5	0	0.29669	0.23291	-4000	-5.4795
DEANS	5	800	22	9	4	6	1	0.44107	0.40288	-4000	-5.4795
ASHET	5	800	27	11	6	8	3	0.22211	0.31453	-4000	-5.4795
SCENT	5	800	8	5	0	5	0	0.33887	0.10195	-4000	-5.4795
SLEER	5	800	18	7	2	6	1	0.36659	0.20888	-4000	-5.4795
TABER	5	800	11	6	1	6	1	0.45542	0.22677	-4000	-5.4795
OTHER	5	800	20	8	3	7	2	0.37171	0.24326	-4000	-5.4795
TYRE	4	400	25	10	0	10	0	0.22955	0.033662	-4000	-5.4795
ROSIT	5	800	27	6	1	5	0	0.24769	0.07584	-4000	-5.4795
RAIL	4	400	61	41	31	21	11	0.69694	0.49438	-4000	-5.4795
ROSTS	5	800	20	11	6	8	3	0.44553	0.34144	-4000	-5.4795
SHEAR	5	800	27	13	8	9	4	0.54786	0.30886	-4000	-5.4795
EANS	4	400	89	23	13	22	12	0.31275	0.095624	-4000	-5.4795
RITTS	5	800	19	6	1	5	0	0.3722	0.14089	-4000	-5.4795
APERS	5	800	30	11	6	9	4	0.29187	0.10883	-4000	-5.4795
SWEAL	5	800	10	7	2	5	0	0.58883	0.31319	-4000	-5.4795
ROOST	5	800	10	10	5	5	0	0.56681	0.40672	-4000	-5.4795
SINGS	5	800	18	13	8	7	2	0.53463	0.5443	-4000	-5.4795
CRATE	5	800	30	18	13	10	5	0.55726	0.41551	-4000	-5.4795
SORTS	5	800	30	12	7	6	1	0.33231	0.30438	-4000	-5.4795
RIDER	5	800	24	13	8	10	5	0.47931	0.38928	-4000	-5.4795
STYES	5	800	7	5	0	5	0	0.34226	0.24863	-4000	-5.4795
ERN	3	100	184	48	7	46	5	0.26062	0.032693	-4100	-5.6164
SHADER	6	1400	10	7	4	3	0	0.46009	0.395	-4200	-5.7534
NOONER	6	1400	4	3	0	3	0	0.35627	0.13596	-4200	-5.7534
SCARER	6	1400	5	3	0	3	0	0.39683	0.3385	-4200	-5.7534
SMILES	6	1400	5	4	1	3	0	0.56645	0.30535	-4200	-5.7534
TROPED	6	1400	5	4	1	3	0	0.25217	0.13596	-4200	-5.7534
PARGES	6	1400	4	4	1	3	0	0.57023	0.19173	-4200	-5.7534
SKEETS	6	1400	3	3	0	3	0	0.44814	0.21826	-4200	-5.7534
OTTERS	6	1400	6	4	1	3	0	0.39654	0.1881	-4200	-5.7534
REPORT	6	1400	4	3	0	3	0	0.41183	0.23982	-4200	-5.7534
HEATER	6	1400	12	10	7	3	0	0.62355	0.50116	-4200	-5.7534
LAPSER	6	1400	6	4	1	3	0	0.40645	0.17652	-4200	-5.7534
SEAMES	6	1400	4	3	0	3	0	0.32919	0.32201	-4200	-5.7534
FITTER	6	1400	4	4	1	3	0	0.74274	0.5968	-4200	-5.7534
