word	len	present	found	opp	beliefRaw	beliefWeighted
MAIN	4	105	67	80.8921	0.624572	0.815732
MAINED	6	22	15	12.6946	0.637661	1
MAINER	6	30	15	18.9419	0.479302	0.765485
MAINEST	7	14	0	4.03816	0.0196559	0.0675558
MAINOR	6	18	0	8.55454	0.0217663	0.0350779
MAINS	5	42	21	29.7617	0.48339	0.687074
MAIR	4	87	35	63.9993	0.396228	0.540355
MAIRE	5	51	19	35.5303	0.36528	0.525988
MAIRES	6	30	14	18.756	0.448259	0.722281
MAIRS	5	35	15	25.0545	0.414117	0.582879
MAISE	5	54	12	38.2676	0.222666	0.313706
MAISES	6	15	5	7.83029	0.31603	0.598085
MAIST	5	52	14	36.3639	0.267315	0.382318
MAISTER	7	24	7	9.24448	0.284014	0.72277
MAISTS	6	11	1	6.27276	0.108978	0.181654
MAK	3	19	8	14.6103	0.403965	0.530355
MAL	3	157	92	120.387	0.579699	0.758075
MALA	4	34	5	26.1538	0.158796	0.203113
MALAR	5	11	0	6.69654	0.0465028	0.0576787
MALAS	5	17	5	12.2247	0.285326	0.399003
MALATE	6	10	0	6.05795	0.0360236	0.0473199
MALE	4	73	44	54.8332	0.585385	0.785154
MALES	5	44	29	33.0655	0.633776	0.852897
MALI	4	62	10	46.0047	0.167198	0.223209
MALIC	5	10	0	6.92271	0.050145	0.0561281
MALINE	6	15	3	7.72453	0.199842	0.378505
MALIS	5	33	1	22.8749	0.045858	0.0604226
MALIST	6	11	0	6.7644	0.0332973	0.0430669
MALL	4	23	13	17.2216	0.521058	0.70937
MALLS	5	13	7	9.24007	0.48455	0.696383
MALM	4	15	1	10.8087	0.106807	0.135031
MALS	4	69	18	50.4492	0.260876	0.356406
MALT	4	58	28	43.5756	0.468768	0.628594
MALTED	6	13	6	8.61733	0.423308	0.652577
MALTS	5	32	12	23.0066	0.363563	0.509142
MALUS	5	11	0	6.94409	0.0465028	0.0559858
MAM	3	33	14	26.5959	0.413333	0.517943
MAMA	4	16	1	13.4437	0.101441	0.112235
MAMS	4	21	6	17.3845	0.281836	0.345381
MAN	3	192	135	151.461	0.695705	0.884662
MANA	4	37	12	27.6428	0.318277	0.427811
MANAS	5	17	6	11.7736	0.335914	0.48797
MANAT	5	19	1	13.3619	0.0753519	0.0991248
MANATI	6	10	0	4.34165	0.0360236	0.0622563
MANATS	6	10	0	4.27058	0.0360236	0.0630808
MAND	4	49	15	37.8677	0.30279	0.39348
MANDI	5	22	1	15.3338	0.0662248	0.0875066
MANDIS	6	12	1	6.19477	0.101311	0.183597
MANE	4	109	71	83.3452	0.637873	0.839109
MANED	5	41	16	27.1817	0.380195	0.574512
MANEH	5	24	1	17.6376	0.0612767	0.0769667
MANES	5	55	37	40.2782	0.651579	0.897149
MANET	5	58	1	39.3828	0.0269919	0.0360187
MANG	4	30	16	22.4735	0.501963	0.679922
MANGE	5	13	7	8.51382	0.48455	0.746939
MANI	4	92	20	70.6971	0.219166	0.284812
MANIA	5	26	1	16.0575	0.0570166	0.0838973
MANIC	5	18	1	12.6215	0.0789802	0.104326
MANIES	6	24	7	12.399	0.283823	0.543805
MANIS	5	40	5	26.6456	0.131881	0.194494
MANO	4	73	8	56.369	0.117277	0.149518
MANOR	5	24	1	16.4799	0.0612767	0.0819254
MANOS	5	27	5	18.8401	0.189475	0.269168
MANS	4	83	31	65.0836	0.368438	0.472161
MANSE	5	43	7	32.9768	0.166935	0.216794
MANTA	5	19	5	13.1148	0.25911	0.374685
MANTEL	6	11	0	6.27905	0.0332973	0.0459012
MANTES	6	26	0	14.253	0.0155944	0.0220546
MANTIES	7	12	0	2.56485	0.0225179	0.0962631
MANTIS	6	13	1	6.49343	0.0946513	0.176372
MANTO	5	26	0	19.4801	0.0222554	0.0225171
MANTY	5	10	0	6.75376	0.050145	0.0572784
MANUS	5	11	0	7.42671	0.0465028	0.0529555
MANY	4	11	1	8.74196	0.13547	0.16062
MAP	3	71	25	54.9974	0.350385	0.453002
MAPLE	5	12	0	8.12301	0.0433538	0.0491198
MAPS	4	31	10	23.6704	0.315689	0.416176
MAR	3	234	178	176.558	0.753662	1
MARA	4	51	5	36.1316	0.109629	0.150193
MARAE	5	25	0	17.106	0.0230568	0.0253919
MARAES	6	14	0	7.21799	0.0271362	0.0407172
MARAS	5	24	3	16.4813	0.135994	0.193208
MARC	4	44	8	32.6383	0.188272	0.251469
MARCH	5	11	5	8.44279	0.409672	0.550926
MARCS	5	18	3	12.8215	0.175284	0.242616
MARD	4	52	12	39.2665	0.23288	0.307785
MARE	4	149	87	108.807	0.575645	0.790759
MARERO	6	12	0	7.91427	0.0309546	0.0375706
MARES	5	93	59	67.7559	0.62276	0.858856
MARG	4	38	14	26.7457	0.358409	0.510266
MARGE	5	21	11	15.6828	0.489751	0.668049
MARGS	5	17	2	12.8139	0.133563	0.172834
MARIA	5	29	0	19.3021	0.0201537	0.0227099
MARID	5	22	0	14.4569	0.0258496	0.02961
MARIES	6	33	6	17.4319	0.182884	0.342112
MARINE	6	26	11	14.5339	0.405479	0.725452
MARINES	7	12	5	4.12895	0.386534	1
MARISH	6	14	0	8.30425	0.0271362	0.0360119
MARK	4	10	7	7.13816	0.576703	0.833308
MARL	4	68	32	51.4531	0.459204	0.610843
MARLE	5	36	24	27.6882	0.635587	0.838718
MARLED	6	10	1	6.67849	0.117901	0.172173
MARLES	6	26	19	17.3035	0.689032	1
MARLS	5	29	4	20.0266	0.146068	0.207849
MARM	4	22	0	18.4056	0.0393438	0.0365463
MARON	5	28	2	20.3505	0.085812	0.113193
MARONS	6	12	2	4.90432	0.171666	0.389749
MAROR	5	12	0	7.76236	0.0433538	0.0510344
MARORS	6	10	0	5.948	0.0360236	0.0480585
MARRA	5	10	0	6.17349	0.050145	0.0616154
MARRI	5	18	2	12.3239	0.127132	0.178964
MARS	4	112	47	80.9064	0.414297	0.574833
MARSE	5	66	29	48.1168	0.43102	0.594117
MARSES	6	10	6	6.1313	0.527285	0.877057
MARSH	5	23	0	16.6869	0.0248464	0.0259772
MART	4	113	48	82.9876	0.419307	0.572528
MARTED	6	22	3	14.2171	0.142069	0.21802
MARTEL	6	16	2	10.1389	0.133965	0.208152
MARTEN	6	35	0	19.5419	0.0118229	0.0164026
MARTENS	7	13	0	4.24867	0.0209898	0.0647949
MARTIN	6	22	4	11.1204	0.183368	0.355146
MARTS	5	56	27	39.8442	0.470331	0.664637
MARY	4	21	2	16.3953	0.121228	0.148266
MAS	3	227	138	175.35	0.60319	0.78249
MASA	4	25	0	19.794	0.0352604	0.0342354
MASE	4	129	55	96.3298	0.421497	0.566042
MASED	5	42	7	30.4029	0.170664	0.23429
MASER	5	74	12	52.9681	0.164656	0.229024
MASERS	6	18	2	12.2426	0.12071	0.175322
MASES	5	32	13	24.1422	0.392325	0.525597
MASH	4	41	22	33.6372	0.512617	0.635498
MASING	6	13	5	6.35267	0.357577	0.716733
MASK	4	15	6	11.1717	0.371283	0.506282
MASLIN	6	11	0	6.2277	0.0332973	0.046223
MASON	5	27	0	18.7506	0.0215077	0.0233287
MASS	4	32	12	24.9739	0.362599	0.469883
MASSE	5	23	8	17.9506	0.335313	0.4358
MAST	4	112	74	84.1519	0.647246	0.866023
MASTED	6	26	13	18.1415	0.476368	0.69337
MASTER	6	44	33	30.6682	0.723598	1
MASTERS	7	15	12	8.47947	0.735513	1
MASTIC	6	10	0	4.43699	0.0360236	0.0611835
MASTIER	7	12	5	4.31568	0.386534	1
MASTS	5	29	16	23.2852	0.52381	0.664868
MASTY	5	11	1	7.71731	0.119137	0.159895
MASU	4	39	0	28.9122	0.0237549	0.0241904
MAT	3	226	170	173.151	0.745085	0.974862
MATE	4	152	119	113.327	0.769821	1
MATED	5	55	15	40.4675	0.270744	0.368759
MATER	5	90	61	63.1622	0.664458	0.950814
MATERS	6	48	29	35.5503	0.586297	0.800591
MATES	5	93	54	67.8832	0.57055	0.785206
MATEY	5	11	0	7.95676	0.0465028	0.0499842
MATH	4	57	26	45.6217	0.443627	0.559824
MATHS	5	24	8	18.3536	0.322786	0.42695
MATIER	6	28	0	16.6593	0.0145621	0.0190656
MATIES	6	40	1	23.4412	0.0341117	0.0545509
MATIEST	7	15	0	4.97304	0.0184814	0.0568063
MATIN	5	48	11	34.9009	0.229284	0.315249
MATING	6	10	6	5.32234	0.527285	0.987605
MATINS	6	18	5	10.5726	0.269126	0.457521
MATRES	6	38	10	26.5295	0.259614	0.374242
MATRON	6	17	0	9.23066	0.0228992	0.0327812
MATS	4	114	44	86.0821	0.381825	0.507123
MATT	4	39	28	29.577	0.676355	0.905818
MATTE	5	23	21	16.3123	0.839821	1
MATTER	6	13	12	10.1244	0.817696	1
MATTES	6	16	10	11.5411	0.573201	0.818128
MATTIE	6	10	2	6.78995	0.199777	0.296552
MATTS	5	22	7	15.5784	0.308476	0.437781
MATY	4	16	0	14.0152	0.0512031	0.0464633
MAUD	4	22	1	16.2073	0.077946	0.0953517
MAUL	4	26	1	19.614	0.0675203	0.080436
MAULS	5	14	1	9.71524	0.0978212	0.131385
MAUN	4	28	5	21.1549	0.188659	0.246654
MAURI	5	13	0	7.69769	0.0406043	0.0513936
MAUT	4	34	2	25.7717	0.0796515	0.0985021
MAUTS	5	10	0	7.81726	0.050145	0.0507334
MAW	3	39	14	30.7005	0.355349	0.453202
MAWR	4	12	0	8.6486	0.0640801	0.069524
MAWS	4	15	8	11.368	0.477074	0.646734
MAY	3	41	18	33.0239	0.42882	0.537018
MAYO	4	11	1	9.33575	0.13547	0.152326
MAYS	4	20	12	16.1646	0.544617	0.69572
MBIRA	5	11	0	7.31737	0.0465028	0.0536129
MEAD	4	73	19	52.784	0.26031	0.359461
MEADS	5	30	8	21.9075	0.263682	0.362099
MEAL	4	76	42	56.237	0.538378	0.732036
MEALED	6	11	4	7.20275	0.336019	0.522809
MEALER	6	14	10	9.49261	0.643908	0.976406
MEALS	5	34	18	25.1762	0.506973	0.692721
MEAN	4	89	43	66.883	0.473807	0.633649
MEANE	5	25	12	17.3568	0.455214	0.661771
MEANED	6	13	7	8.17135	0.489039	0.791891
MEANER	6	10	1	6.11403	0.117901	0.185653
MEANIE	6	19	1	9.82417	0.0678801	0.122575
MEANS	5	37	23	26.9463	0.594458	0.825432
MEANT	5	35	11	24.9181	0.308206	0.434421
MEARE	5	46	21	34.3194	0.443741	0.599626
MEARES	6	21	12	15.375	0.535895	0.749118
MEASE	5	42	23	32.2363	0.528065	0.695962
MEASED	6	13	5	8.2116	0.357577	0.573582
MEASES	6	10	5	5.91583	0.445408	0.761388
MEAT	4	125	48	92.1151	0.380273	0.517099
MEATED	6	10	3	5.91303	0.281654	0.476334
MEATH	5	29	2	21.006	0.0831107	0.109895
MEATS	5	68	30	50.3452	0.432969	0.587868
MEATY	5	11	1	7.86462	0.119137	0.157377
MECH	4	20	5	15.0467	0.251794	0.334192
MECHS	5	10	0	7.48325	0.050145	0.0526218
MED	3	179	32	138.887	0.18164	0.233167
MEDAL	5	22	0	14.9982	0.0258496	0.0286379
MEDIA	5	27	0	17.8689	0.0215077	0.0243912
MEDIAN	6	10	0	5.04807	0.0360236	0.055098
MEDIC	5	10	0	7.38056	0.050145	0.053231
MEDINA	6	11	0	5.221	0.0332973	0.0535897
MEDS	4	76	18	56.141	0.238022	0.321613
MEE	3	110	60	87.9534	0.537912	0.675789
MEED	4	38	11	28.0235	0.286819	0.38929
MEEDS	5	15	7	12.0032	0.430007	0.553778
MEER	4	65	17	47.6454	0.261507	0.356392
MEERS	5	37	10	27.2989	0.26756	0.363759
MEES	4	64	13	47.4795	0.206452	0.277009
MEET	4	63	22	46.8933	0.344057	0.463777
MEETS	5	42	19	32.6606	0.438715	0.570187
MEG	3	73	11	54.8329	0.158894	0.208566
MEGA	4	30	0	21.2597	0.0300606	0.0320933
MEGS	4	26	7	19.7985	0.268154	0.35295
MEH	3	105	10	82.7994	0.102954	0.128119
MEIN	4	114	12	87.2378	0.110421	0.142634
MEINED	6	19	0	10.6633	0.0207402	0.0287873
MEINS	5	50	4	37.6828	0.0879371	0.114166
MEINT	5	55	1	39.5875	0.0283936	0.0358392
MEINY	5	14	0	9.97624	0.0381827	0.0411807
MEL	3	142	59	108.116	0.412967	0.543132
MELA	4	73	1	54.5122	0.0262558	0.0309079
MELAS	5	31	1	22.7417	0.0485741	0.0607548
MELD	4	40	7	31.1187	0.182648	0.232905
MELDS	5	16	3	11.1767	0.193963	0.274122
MELIC	5	11	0	7.64202	0.0465028	0.0517069
MELL	4	28	14	20.2833	0.470744	0.657167
MELLS	5	15	8	10.6768	0.486289	0.696344
MELON	5	15	0	11.3847	0.0360337	0.0366757
MELS	4	70	16	52.9096	0.230284	0.304169
MELT	4	64	22	48.5935	0.33899	0.448242
MELTS	5	36	10	26.7527	0.274461	0.370794
MEM	3	33	4	26.452	0.141374	0.170765
MEME	4	15	1	12.603	0.106807	0.118624
MEMO	4	20	0	17.0268	0.0426355	0.039172
MEMS	4	15	2	12.9724	0.159702	0.181794
MEN	3	215	116	169.917	0.535714	0.679333
MENAD	5	25	1	17.9203	0.0590699	0.075846
MENADS	6	10	0	5.70326	0.0360236	0.0497885
MEND	4	64	34	49.7007	0.515707	0.670043
MENDER	6	15	6	10.046	0.374124	0.568899
MENDS	5	21	12	15.378	0.531824	0.739403
MENE	4	48	17	37.3678	0.347156	0.449048
MENED	5	18	0	12.4499	0.0308284	0.033873
MENES	5	18	7	13.1264	0.367891	0.511221
MENG	4	35	7	24.9767	0.206121	0.285611
MENGS	5	13	2	9.17687	0.167446	0.231765
MENIAL	6	14	0	8.00285	0.0271362	0.0372048
MENO	4	82	8	64.0943	0.10499	0.132085
MENSA	5	38	1	28.3995	0.0402337	0.0492543
MENSAE	6	12	0	5.99887	0.0309546	0.0477139
MENSAL	6	11	0	5.36501	0.0332973	0.0523951
MENSE	5	36	6	27.4482	0.171283	0.223656
MENT	4	85	51	66.2445	0.585108	0.756508
MENTA	5	44	13	32.2233	0.291659	0.399612
MENTAL	6	14	4	7.39821	0.273845	0.510778
MENTO	5	32	13	22.8127	0.392325	0.55435
MENTOR	6	15	8	7.40041	0.490313	0.981448
MENTOS	6	10	3	5.73797	0.281654	0.488537
MENU	4	33	1	26.2252	0.0547134	0.0617044
MENUS	5	15	0	10.8578	0.0360337	0.0382406
MEOUS	5	10	0	8.20544	0.050145	0.0487021
MEOW	4	14	1	10.5285	0.112772	0.138012
MERC	4	42	1	32.0607	0.0439865	0.0511835
MERCAT	6	12	0	8.49593	0.0309546	0.0352922
MERCH	5	12	0	8.65106	0.0433538	0.046562
MERCS	5	12	1	8.51547	0.111069	0.147139
MERDE	5	25	0	18.0432	0.0230568	0.0241736
MERDES	6	14	0	9.59012	0.0271362	0.0316784
MERE	4	93	31	66.2242	0.330418	0.464285
MERED	5	28	0	20.4586	0.0208087	0.0215133
MEREL	5	26	0	18.7683	0.0222554	0.0233082
MERELS	6	10	0	7.74219	0.0360236	0.0383021
MERER	5	25	1	17.5401	0.0590699	0.0773613
MERES	5	42	16	30.1069	0.371702	0.521324
MEREST	6	22	0	15.5184	0.0181706	0.0203749
MERGE	5	13	5	9.43611	0.357709	0.500839
MERI	4	115	3	85.1171	0.0338018	0.0429846
MERIL	5	27	0	18.813	0.0215077	0.023257
MERILS	6	12	0	8.11405	0.0309546	0.0367556
MERING	6	23	1	14.5847	0.0571113	0.0853617
MERINGS	7	13	0	7.21398	0.0209898	0.0411217
MERINO	6	17	0	10.47	0.0228992	0.0292684
MERIS	5	64	0	45.9301	0.009589	0.00995748
MERIT	5	50	1	35.7321	0.0310841	0.0395514
MERITS	6	28	1	15.4103	0.04766	0.0810925
MERK	4	11	0	7.7429	0.0683793	0.0758798
MERL	4	63	6	46.8161	0.104913	0.137846
MERLE	5	17	2	12.4644	0.133563	0.177162
MERLES	6	10	2	6.86875	0.199777	0.293618
MERLIN	6	12	0	8.54736	0.0309546	0.035104
MERLOT	6	10	0	7.16925	0.0360236	0.0409573
MERLS	5	26	0	19.8148	0.0222554	0.0221634
MERSE	5	47	6	34.7298	0.133425	0.178692
MES	3	287	87	220.67	0.303327	0.394431
MESA	4	118	6	85.9738	0.0575792	0.0766043
MESAIL	6	12	0	7.47997	0.0309546	0.0394733
MESAL	5	39	0	28.7681	0.0153285	0.0156053
MESAS	5	16	1	11.436	0.0873968	0.113894
MESE	4	88	7	65.9472	0.0872552	0.11381
MESEL	5	29	0	21.9516	0.0201537	0.0201431
MESELS	6	10	0	6.05133	0.0360236	0.0473637
MESES	5	19	2	16.0567	0.121292	0.140892
MESH	4	59	10	45.2869	0.175171	0.226586
MESIAD	6	12	0	5.88955	0.0309546	0.0484607
MESIAL	6	21	0	11.4444	0.0189533	0.0269941
MESNE	5	30	0	23.5267	0.0195386	0.0188748
MESON	5	34	0	26.7228	0.017413	0.0167366
MESS	4	41	2	32.3976	0.0672351	0.0796182
MESTER	6	30	0	22.4431	0.013658	0.0143809
MESTO	5	55	0	43.2036	0.0110829	0.0105649
MET	3	266	129	204.426	0.482627	0.628777
META	4	146	27	108.304	0.186913	0.25122
METAL	5	41	5	27.5056	0.128868	0.188726
METALS	6	18	2	10.0097	0.12071	0.210574
METE	4	80	37	61.063	0.453121	0.597081
METED	5	27	0	20.7651	0.0215077	0.0212169
METEOR	6	18	3	11.8103	0.170182	0.25868
METER	5	56	25	41.3112	0.436298	0.59513
METERS	6	30	11	23.6753	0.35513	0.457732
METES	5	45	15	34.811	0.327423	0.42622
METH	4	68	21	53.7581	0.306225	0.388964
METHO	5	23	0	17.9791	0.0248464	0.0242532
METHOS	6	11	0	6.30331	0.0332973	0.0457507
METHS	5	30	13	25.1128	0.416271	0.506422
METIC	5	24	0	17.4054	0.0239182	0.0249895
METICA	6	13	0	6.49571	0.0289199	0.0445912
METING	6	15	0	7.34019	0.0255598	0.0401273
METIS	5	56	1	43.0721	0.0279105	0.0330368
METOL	5	23	0	16.6534	0.0248464	0.0260252
METRE	5	56	10	40.5515	0.181056	0.249092
METRED	6	20	0	13.0281	0.0198066	0.0239673
METRES	6	25	4	16.076	0.163154	0.252654
METRIST	7	17	0	6.34544	0.0165085	0.0460497
METRO	5	51	2	37.0764	0.0491045	0.0641021
METROS	6	19	1	11.5579	0.0678801	0.105781
METS	4	156	57	116.559	0.362835	0.486441
MEU	3	76	1	58.5325	0.0275586	0.0310202
MEUS	4	28	1	20.6263	0.0632877	0.0768632
MEUSE	5	12	0	8.65449	0.0433538	0.0465463
MEVE	4	11	4	8.84601	0.33674	0.431576
MEW	3	44	9	33.0525	0.213488	0.280822
MEWS	4	18	6	12.774	0.320435	0.451978
MEYNT	5	10	0	7.53054	0.050145	0.0523459
MHO	3	88	12	67.9925	0.14382	0.183689
MHOS	4	35	7	29.0097	0.206121	0.248661
MIB	3	37	4	28.7561	0.127504	0.158029
MIBS	4	18	2	14.5635	0.13783	0.164503
MIC	3	74	27	58.2759	0.362586	0.461524
MICA	4	41	1	31.3137	0.044966	0.0523256
MICE	4	38	17	30.0195	0.429999	0.551575
MICH	4	21	5	15.6073	0.241684	0.323649
MICO	4	27	0	21.2868	0.0329786	0.0320563
MICOS	5	10	0	7.28637	0.050145	0.0538023
MICRA	5	13	0	9.12789	0.0406043	0.044471
MICRO	5	13	0	8.98952	0.0406043	0.0450582
MICS	4	24	3	19.0598	0.144031	0.176769
MID	3	100	40	80.7782	0.397015	0.493058
MIDI	4	14	3	11.4512	0.224471	0.275552
MIDIS	5	10	2	8.14628	0.20679	0.256552
MIDS	4	46	15	36.3978	0.320992	0.408478
MIDST	5	16	1	12.6722	0.0873968	0.103952
MIEN	4	93	1	72.8686	0.020837	0.0233465
MIENS	5	43	0	32.2016	0.0139888	0.0140149
MIG	3	60	16	45.6809	0.269693	0.353048
MIGS	4	23	9	17.8346	0.372388	0.487616
MIHI	4	13	0	10.108	0.0602896	0.0612561
MIL	3	109	57	83.1574	0.516079	0.678615
MILD	4	17	4	12.1954	0.240093	0.33091
MILE	4	55	39	41.9016	0.679382	0.9021
MILER	5	27	13	19.9871	0.458223	0.627284
MILERS	6	15	7	11.3396	0.432219	0.590134
MILES	5	38	25	30.2091	0.628935	0.803563
MILF	4	15	0	10.4123	0.0539115	0.0597741
MILIA	5	10	0	6.80536	0.050145	0.0569221
MILL	4	23	16	18.1883	0.63256	0.82308
MILLE	5	17	10	12.8034	0.538264	0.732665
MILO	4	34	0	25.0453	0.0268884	0.0276282
MILOR	5	14	0	9.88229	0.0381827	0.0415209
MILOS	5	10	0	6.98747	0.050145	0.0556993
MILPA	5	12	0	9.69259	0.0433538	0.0422253
MILS	4	53	8	38.5545	0.158495	0.214932
MILT	4	35	9	28.46	0.257528	0.318432
MILTER	6	11	3	8.42714	0.260339	0.350579
MILTS	5	17	4	13.5047	0.234738	0.298253
MIM	3	28	13	23.1068	0.446908	0.549918
MIME	4	21	12	16.9434	0.522749	0.667364
MIMED	5	10	0	6.52584	0.050145	0.058907
MIMER	5	12	5	8.72209	0.381931	0.535858
MIMES	5	13	8	10.0667	0.547971	0.7331
MINA	4	85	4	64.0919	0.0564557	0.0717179
MINAE	5	33	0	21.5319	0.0178998	0.0205103
MINAR	5	39	0	22.7937	0.0153285	0.0194445
MINARET	7	14	0	5.33893	0.0196559	0.0534761
MINARS	6	20	0	10.2308	0.0198066	0.0298867
MINAS	5	34	1	23.0218	0.0446108	0.0600605
MINCE	5	13	0	9.10184	0.0406043	0.0445804
MIND	4	50	27	38.7237	0.519786	0.678727
MINDER	6	16	11	10.6369	0.628106	0.966408
MINDS	5	15	8	10.6723	0.486289	0.696599
MINE	4	118	82	91.3519	0.681014	0.884893
MINED	5	46	11	30.5649	0.238687	0.357892
MINER	5	50	33	35.8116	0.637516	0.897342
MINERS	6	24	15	17.2959	0.58901	0.833995
MINES	5	67	43	50.1992	0.625508	0.841031
MING	4	52	30	37.6934	0.554853	0.771541
MINGE	5	20	10	13.004	0.467339	0.722523
MINGER	6	10	6	6.8774	0.527285	0.794985
MINGS	5	20	11	13.8282	0.511261	0.748932
MINI	4	48	5	37.2112	0.115965	0.146074
MINIER	6	15	0	7.85885	0.0255598	0.0378031
MINIS	5	22	3	15.6103	0.146975	0.203049
MINO	4	77	9	59.5491	0.123839	0.158017
MINOR	5	30	4	19.6656	0.14161	0.211396
MINORS	6	10	1	4.59621	0.117901	0.235159
MINOS	5	34	5	23.6616	0.153402	0.217569
MINSTER	7	15	0	7.46284	0.0184814	0.0398984
MINT	4	84	51	64.6466	0.591764	0.774601
MINTED	6	15	6	7.55973	0.374124	0.732314
MINTER	6	24	13	15.3613	0.512713	0.810504
MINTERS	7	16	7	9.78993	0.412124	0.685899
MINTS	5	41	22	31.1597	0.517282	0.688284
MINTY	5	12	1	8.63203	0.111069	0.145445
MINUS	5	16	0	10.1714	0.0341137	0.0404915
MINY	4	16	0	12.3483	0.0512031	0.0518
MIOSES	6	11	0	6.58362	0.0332973	0.0440807
MIPS	4	21	2	16.733	0.121228	0.145617
MIR	3	166	71	128.115	0.425271	0.551869
MIRE	4	120	53	88.3953	0.435972	0.593551
MIRED	5	49	5	35.3882	0.108953	0.148386
MIRES	5	79	40	58.0087	0.497021	0.68022
MIRI	4	30	2	23.4099	0.0890484	0.107599
MIRIN	5	14	2	10.6574	0.15746	0.203517
MIRO	4	71	1	54.3575	0.0269569	0.0309925
MIROS	5	28	0	19.5098	0.0208087	0.0224853
MIRS	4	72	12	53.505	0.171519	0.229063
MIRTH	5	18	1	12.3592	0.0789802	0.106302
MIRV	4	10	0	7.64654	0.0732968	0.0766251
MIRY	4	14	0	9.98637	0.0569224	0.0618695
MIS	3	206	110	160.663	0.530096	0.681092
MISATE	6	29	0	18.1095	0.0140956	0.017626
MISDO	5	16	0	10.9612	0.0341137	0.037923
MISE	4	138	68	103.803	0.486375	0.648802
MISEAT	6	28	0	13.5049	0.0145621	0.0231846
MISER	5	82	35	58.5724	0.420446	0.59059
MISERE	6	19	0	11.9383	0.0207402	0.0259714
MISERS	6	20	8	12.1658	0.379949	0.628777
MISES	5	29	12	21.9663	0.397896	0.531721
MISMET	6	11	0	7.37212	0.0332973	0.039976
MISO	4	64	2	49.1485	0.0444621	0.0536271
MISOS	5	13	0	8.58294	0.0406043	0.0468769
MISRATE	7	12	0	4.14556	0.0225179	0.0661185
MISS	4	39	15	29.6463	0.373362	0.495175
MISSA	5	12	0	8.2593	0.0433538	0.048433
MISSET	6	11	0	6.13897	0.0332973	0.04679
MIST	4	106	58	81.155	0.537001	0.70514
MISTAL	6	14	0	8.31561	0.0271362	0.0359684
MISTED	6	21	7	12.1417	0.320503	0.554378
MISTER	6	46	25	32.68	0.527653	0.750199
MISTERS	7	13	6	6.25637	0.428165	0.884773
MISTIER	7	12	2	5.6945	0.168124	0.353773
MISTLE	6	10	1	6.26939	0.117901	0.181737
MISTS	5	24	13	17.6035	0.509578	0.705592
MISTY	5	15	0	10.6534	0.0360337	0.0388842
MITE	4	107	73	81.398	0.667409	0.882597
MITER	5	58	37	43.1056	0.619412	0.840267
MITERS	6	27	21	19.4396	0.733908	1
MITES	5	68	38	51.9809	0.546015	0.719499
MITIER	6	15	2	10.7924	0.141748	0.196709
MITIS	5	17	0	12.379	0.032388	0.0340463
MITRAL	6	12	0	5.60818	0.0309546	0.0504946
MITRE	5	51	18	37.8666	0.346681	0.469355
MITRED	6	19	0	10.8971	0.0207402	0.0282261
MITRES	6	26	12	15.6211	0.440924	0.738091
MITT	4	23	10	18.2486	0.409556	0.526715
MITTS	5	11	3	9.16161	0.264404	0.32598
MITY	4	20	0	16.6169	0.0426355	0.040027
MNA	3	151	3	118.652	0.0271264	0.0321384
MNAS	4	68	1	53.1077	0.0280816	0.0316933
MOA	3	147	60	114.05	0.405905	0.523998
MOAI	4	52	3	41.9814	0.0718933	0.0849858
MOAN	4	53	22	40.8086	0.404518	0.529445
MOANER	6	15	5	8.83886	0.31603	0.537367
MOANS	5	23	11	17.4614	0.451738	0.60535
MOAS	4	69	9	52.9985	0.137428	0.176782
MOAT	4	63	24	48.1881	0.37395	0.491572
MOATED	6	14	3	9.1439	0.212168	0.326039
MOATS	5	35	15	25.5898	0.414117	0.571356
MOB	3	41	10	32.1432	0.25013	0.317442
MOBE	4	19	3	14.0131	0.175471	0.231914
MOBES	5	15	3	11.7811	0.20488	0.261636
MOBS	4	17	4	13.1881	0.240093	0.309514
MOC	3	80	19	64.0516	0.241116	0.300384
MOCH	4	28	9	21.8075	0.31403	0.406802
MOCHA	5	12	1	8.65716	0.111069	0.145085
MOCHI	5	12	2	7.52796	0.178785	0.274143
MOCS	4	24	0	19.3166	0.036524	0.0349963
MOD	3	87	38	69.607	0.431842	0.541955
MODE	4	56	30	44.8946	0.517804	0.653475
MODEL	5	19	0	13.3939	0.0294122	0.0317247
MODELS	6	12	0	7.89334	0.0309546	0.0376581
MODENA	6	13	0	7.43688	0.0289199	0.0396726
MODER	5	27	9	17.9848	0.323849	0.486384
MODERS	6	13	9	9.337	0.620502	0.895117
MODES	5	26	17	19.5671	0.613196	0.829757
MODEST	6	14	2	8.14226	0.150491	0.253141
MODI	4	33	1	25.8488	0.0547134	0.0625333
MODS	4	27	10	22.0565	0.356548	0.443907
MOE	3	162	24	130.191	0.152008	0.188033
MOER	4	87	5	66.1407	0.0662141	0.084207
MOERS	5	33	1	24.4278	0.045858	0.0568023
MOES	4	80	7	63.3305	0.0955746	0.118357
MOG	3	38	19	31.4039	0.483559	0.592769
MOGS	4	14	9	12.1638	0.559567	0.680607
MOHEL	5	10	0	7.77236	0.050145	0.0509793
MOHO	4	20	0	16.4963	0.0426355	0.0402856
MOHOS	5	10	0	8.1661	0.050145	0.0489005
MOHR	4	36	0	30.9997	0.0255408	0.0226678
MOHRS	5	14	0	9.90532	0.0381827	0.041437
