word	rank	track	len	pts	hook	hookClass	hookRank	hookOwned	myRate	fieldRate	topQRate	nTopQ	achievable	rateGap	presPerGame	nCur	expectedGain	expectedGainShrunk	belief	status	findability	findabilityScore	freeShare	pathCount	vowelInitial	pAppear_4x4_casual	pAppear_4x4_goodCasual	pAppear_4x4_spam	pAppear_5x5_casual	pAppear_5x5_goodCasual	pAppear_5x5_spam
CLEM	1890	alpha	4	400	CLE	additive	212	9	0.04878	0.080952	0.16129	31	0.16129	0.11251	0.014311	41	0.64404	0.66059	0.089616	unknown	hard to see	0.2494	0	1.2195	False	0.007918	0.007478	0.00731	0.019397	0.020406	0.021212
TOPH	1891	alpha	4	400	HOT	cellmate	193	3	0	0.043103	0.12121	33	0.12121	0.12121	0.013264	38	0.64308	0.68004	0.027896	unknown	hard to see	0.31121	0.28947	1.1579	False	0.012187	0.011712	0.01033	0.032498	0.033657	0.035099
TUNG	1892	par	4	400	TUN	additive	133	2	0.23077	0.38136	0.34884	43	0.34884	0.11807	0.013613	39	0.64288	0.56975	0.31456	unknown	findable	0.50194	0.41026	1.3077	False	0.00873	0.007897	0.006805	0.021098	0.022179	0.02223
GETA	1893	alpha	4	400	GET	additive	493	13	0	0.018913	0.031746	126	0.031746	0.031746	0.050611	145	0.64268	0.73707	0.0080309	unknown	findable	0.50066	0.32414	1.3379	False	0.034341	0.039601	0.054275	0.052039	0.065084	0.078755
TRIO	1894	alpha	4	400	ROT	cellmate	155	30	0.026667	0.036029	0.04712	191	0.04712	0.020454	0.078534	225	0.64253	0.7305	0.039564	unknown	findable	0.36624	0	1.3244	False	0.058955	0.068463	0.089555	0.096109	0.11856	0.14314
ELITES	1895	alpha	6	1400	ELI	additive	236	24	0	0.012987	0.018519	54	0.018519	0.018519	0.024782	71	0.64249	0.85752	0.011277	unknown	findable	0.64604	0.88732	1.1268	True	0.011743	0.01808	0.041165	0.012276	0.023427	0.038918
SAREE	1896	alpha	5	800	SARE	additive	564	4	0.0082645	0.012911	0.027273	110	0.027273	0.019008	0.042234	121	0.64223	0.76449	0.017278	unknown	findable	0.97313	0.87603	1.6694	False	0.029187	0.042229	0.07661	0.025332	0.03924	0.050292
THRO	1897	alpha	4	400	THR	additive	450	5	0.015038	0.030914	0.049587	121	0.049587	0.034549	0.046422	133	0.64154	0.72126	0.027475	unknown	findable	0.37265	0	1.3308	False	0.033743	0.034094	0.02851	0.07211	0.076703	0.075713
TESLAS	1898	alpha	6	1400	TESL	additive	197	10	0	0.0039683	0.03125	32	0.03125	0.03125	0.01466	42	0.64136	0.83352	0.01759	unknown	findable	0.85151	0.71429	1.5476	False	0.007711	0.01177	0.024995	0.008922	0.014903	0.021664
RUSES	1899	par	5	800	USE	additive	348	32	0.30612	0.33094	0.35294	34	0.35294	0.046819	0.017103	49	0.64059	0.4637	0.39821	learning	findable	0.39823	0.42857	1.2041	False	0.010947	0.013914	0.01789	0.014107	0.019697	0.02386
POISE	1900	par	5	800	OISE	additive	430	0	0.16	0.27667	0.20588	34	0.20588	0.045882	0.017452	50	0.64059	0.61164	0.21944	unknown	findable	0.31313	0.34	1.3	False	0.011584	0.013851	0.01675	0.019465	0.025668	0.031423
SECT	1901	alpha	4	400	ECS	cellmate	525	11	0.055866	0.053	0.081481	135	0.081481	0.025616	0.062478	179	0.64017	0.71428	0.07755	unknown	findable	0.43627	0.18436	1.3184	False	0.043085	0.049253	0.058175	0.063404	0.077814	0.088613
LYRE	1902	alpha	4	400	ELY	cellmate	658	0	0	0.048507	0.095238	42	0.095238	0.095238	0.016754	48	0.63824	0.69056	0.023106	unknown	findable	0.32462	0	1.4583	False	0.012248	0.012384	0.01121	0.027579	0.029357	0.02917
CRESTA	1903	alpha	6	1400	REST	additive	114	56	0	0.0074257	0.021739	46	0.021739	0.021739	0.020942	60	0.63738	0.84493	0.012512	unknown	findable	0.76787	0.66667	1.4333	False	0.008648	0.01451	0.04054	0.013802	0.027359	0.046358
TSADE	1904	alpha	5	800	TSA	additive	389	4	0	0.0028571	0.021505	93	0.021505	0.021505	0.036998	106	0.63653	0.76749	0.0077884	unknown	findable	0.54005	0.32075	1.3774	False	0.026595	0.035921	0.060595	0.035334	0.051571	0.066285
TRIOSE	1905	alpha	6	1400	TRIO	additive	427	2	0	0.0095541	0.025	40	0.025	0.025	0.01815	52	0.63525	0.83637	0.01582	unknown	findable	0.47106	0.076923	1.3846	False	0.011774	0.016757	0.027245	0.017534	0.026008	0.034619
DONSIE	1906	alpha	6	1400	NSI	additive	428	5	0	0.004902	0.033333	30	0.033333	0.033333	0.013613	39	0.63525	0.82205	0.023061	unknown	findable	0.80553	0.69231	1.4615	False	0.006024	0.007403	0.009215	0.011453	0.016469	0.021326
TOGE	1907	par	4	400	TOG	additive	574	2	0.11594	0.1599	0.18182	55	0.18182	0.065876	0.024084	69	0.63462	0.63804	0.16521	unknown	findable	0.46702	0.33333	1.3043	False	0.020785	0.019283	0.014885	0.038578	0.03823	0.037111
GRAD	1908	par	4	400	DRA	cellmate	491	11	0.29032	0.27841	0.36364	55	0.36364	0.073314	0.02164	62	0.63462	0.53357	0.38263	learning	findable	0.50928	0.53226	1.2581	False	0.013885	0.015672	0.019095	0.029132	0.035491	0.040351
SONDE	1909	par	5	800	NDE	additive	195	61	0.3012	0.24654	0.32857	70	0.32857	0.027367	0.02897	83	0.63426	0.50402	0.41405	learning	findable	0.64186	0.63855	1.3133	False	0.018476	0.022403	0.026945	0.029755	0.039517	0.046686
ACTON	1910	alpha	5	800	ACT	additive	477	18	0.076923	0.05814	0.13514	37	0.13514	0.058212	0.013613	39	0.63393	0.66563	0.11926	unknown	findable	0.84403	0.74359	1.4615	True	0.010215	0.010625	0.01197	0.022903	0.027876	0.032974
HURTS	1911	par	5	800	RTS	additive	206	38	0.2	0.22727	0.26471	34	0.26471	0.064706	0.012216	35	0.63238	0.56968	0.26222	unknown	findable	0.51937	0.2	1.4	False	0.005513	0.005975	0.00585	0.01434	0.017456	0.01981
EMES	1912	alpha	4	400	EES	cellmate	244	14	0.021277	0.041667	0.069444	72	0.069444	0.048168	0.03281	94	0.63215	0.71148	0.039728	unknown	findable	0.6259	0.32979	1.5319	True	0.027048	0.03131	0.03429	0.030479	0.036412	0.03883
DENE	1913	par	4	400	DEN	additive	423	32	0.28571	0.25879	0.31507	146	0.31507	0.029354	0.053752	154	0.63114	0.55966	0.37633	learning	findable	0.70362	0.58442	1.4221	False	0.045093	0.054663	0.079635	0.047824	0.064127	0.080989
CRUS	1914	par	4	400	CRU	additive	429	7	0.2	0.20312	0.29032	31	0.29032	0.090323	0.017452	50	0.63052	0.55013	0.26485	unknown	findable	0.35552	0.22	1.24	False	0.011677	0.012661	0.01337	0.025041	0.027758	0.029475
SAIMS	1915	par	5	800	AIM	additive	518	2	0.060606	0.10849	0.12903	31	0.12903	0.068426	0.011518	33	0.63052	0.66664	0.10214	unknown	findable	0.5205	0.69697	1.1212	False	0.007429	0.008862	0.01108	0.011222	0.013925	0.015867
GRAM	1916	par	4	400	MAR	cellmate	359	22	0.22222	0.27469	0.30556	36	0.30556	0.083333	0.018848	54	0.62827	0.54111	0.31517	unknown	findable	0.35332	0.40741	1.1481	False	0.010487	0.011909	0.015525	0.022803	0.028209	0.032917
SATIRES	1917	alpha	7	1800	IRES	additive	552	12	0.058824	0.093333	0.088235	34	0.088235	0.029412	0.011867	34	0.62827	0.72607	0.13829	unknown	findable	0.77131	0.97059	1.2647	False	0.005044	0.009608	0.03776	0.00629	0.014621	0.029617
RETAILS	1918	par	7	1800	RETA	additive	127	17	0.47059	0.41593	0.5	32	0.5	0.029412	0.011867	34	0.62827	0.1939	0.86698	known	findable	0.85093	0.88235	1.3529	False	0.003767	0.006644	0.02285	0.006584	0.013865	0.026332
TIKS	1919	par	4	400	KIT	cellmate	336	2	0.17143	0.16265	0.3	30	0.3	0.12857	0.012216	35	0.62827	0.5649	0.24298	unknown	findable	0.39818	0.37143	1.2286	False	0.007863	0.008165	0.007285	0.012707	0.01301	0.012193
CUTS	1920	par	4	400	UTS	additive	465	16	0.31818	0.34713	0.38636	44	0.38636	0.068182	0.023037	66	0.62827	0.47896	0.40967	learning	findable	0.56954	0.57576	1.2879	False	0.013101	0.013473	0.013625	0.028207	0.031788	0.03503
BASER	1921	par	5	800	ASER	additive	293	45	0.41772	0.43074	0.44615	65	0.44615	0.028432	0.027574	79	0.6272	0.39029	0.53291	learning	findable	0.6995	0.78481	1.2658	False	0.011971	0.016813	0.028955	0.017078	0.026946	0.035812
CUTE	1922	par	4	400	UTE	additive	231	37	0.49231	0.49713	0.5614	57	0.5614	0.069096	0.022688	65	0.62705	0.40974	0.61408	learning	findable	0.57086	0.56923	1.2923	False	0.015495	0.015542	0.01499	0.031725	0.034675	0.03787
FETA	1923	alpha	4	400	FAT	cellmate	496	7	0.034483	0.082215	0.073171	82	0.073171	0.038688	0.040489	116	0.62657	0.71034	0.05544	unknown	findable	0.45645	0.36207	1.2845	False	0.027998	0.030304	0.031765	0.046833	0.052063	0.055886
GRITS	1924	par	5	800	RIT	additive	141	17	0.22449	0.24113	0.27027	37	0.27027	0.04578	0.017103	49	0.62639	0.54004	0.36136	learning	findable	0.45989	0.61224	1.1224	False	0.008937	0.01199	0.02121	0.01683	0.02488	0.033476
ISLETS	1925	alpha	6	1400	ISL	additive	261	8	0	0.0076923	0.03125	32	0.03125	0.03125	0.014311	41	0.62609	0.81368	0.018406	unknown	findable	0.42966	0.34146	1.2683	True	0.007315	0.011037	0.02397	0.009165	0.016427	0.024932
AMINE	1926	par	5	800	AMIN	additive	180	5	0.39437	0.32627	0.42593	54	0.42593	0.03156	0.024782	71	0.62569	0.39063	0.5797	learning	findable	0.84794	0.78873	1.4085	True	0.017097	0.021708	0.03547	0.027287	0.039285	0.054243
EYRE	1927	alpha	4	400	YER	cellmate	289	5	0	0.012346	0.08	50	0.08	0.08	0.019546	56	0.62548	0.68607	0.018988	unknown	hard to see	0.24425	0	1.2143	True	0.016198	0.016022	0.013555	0.022968	0.023257	0.020908
CRAP	1928	par	4	400	CAR	cellmate	110	70	0.37931	0.33043	0.45652	46	0.45652	0.077211	0.020244	58	0.62524	0.45491	0.49662	learning	findable	0.41957	0.46552	1.2069	False	0.011476	0.013581	0.02044	0.024544	0.031532	0.039457
TAPEN	1929	alpha	5	800	TAPE	additive	353	16	0	0.031496	0.058824	34	0.058824	0.058824	0.013264	38	0.62417	0.71734	0.021116	unknown	findable	0.68906	0.81579	1.2368	False	0.011418	0.014088	0.02236	0.018574	0.024532	0.030861
SATORI	1930	alpha	6	1400	TORI	additive	303	2	0	0.0026882	0.021277	47	0.021277	0.021277	0.020942	60	0.62382	0.82775	0.014322	unknown	findable	0.76789	0.86667	1.2833	False	0.010053	0.014928	0.030565	0.017257	0.028946	0.042119
BITES	1931	par	5	800	ITES	additive	527	25	0.56	0.61481	0.60465	43	0.60465	0.044651	0.017452	50	0.6234	0.27011	0.70053	known	findable	0.83012	0.74	1.44	False	0.010653	0.013099	0.0194	0.016102	0.023481	0.03031
BLIT	1932	par	4	400	BLI	additive	452	4	0.16418	0.17988	0.23077	52	0.23077	0.06659	0.023386	67	0.6229	0.59448	0.2288	unknown	findable	0.45691	0.50746	1.2239	False	0.010676	0.011056	0.013715	0.023103	0.026327	0.029298
TEACH	1933	par	5	800	TEA	additive	396	93	0.22388	0.20745	0.25714	35	0.25714	0.033262	0.023386	67	0.62229	0.51561	0.30482	unknown	findable	0.7978	0.76119	1.3731	False	0.013168	0.015795	0.023535	0.022688	0.030393	0.038873
DAWS	1934	par	4	400	DAW	additive	603	3	0.35294	0.31522	0.48387	31	0.48387	0.13093	0.011867	34	0.62152	0.46426	0.43556	learning	findable	0.41367	0.5	1.1765	False	0.008062	0.007611	0.005455	0.019036	0.017427	0.014938
NEONS	1935	alpha	5	800	NEO	additive	356	0	0	0.016949	0.036364	55	0.036364	0.036364	0.021291	61	0.61939	0.73249	0.012241	unknown	hard to see	0.12629	0.081967	1.1967	False	0.017754	0.019824	0.01815	0.02202	0.026626	0.028361
ADDER	1936	par	5	800	DDER	additive	377	12	0.19048	0.2037	0.24324	37	0.24324	0.052767	0.01466	42	0.61884	0.56646	0.2731	unknown	findable	0.56888	0.19048	1.5	True	0.008273	0.00971	0.011275	0.01328	0.017422	0.020534
BASE	1937	par	4	400	BAS	additive	672	28	0.51538	0.49064	0.54945	91	0.54945	0.034066	0.045375	130	0.6183	0.34831	0.66994	known	findable	0.71063	0.66154	1.3615	False	0.028218	0.033087	0.04064	0.038047	0.047071	0.053054
SATIS	1938	alpha	5	800	TIS	additive	351	10	0.038168	0.060345	0.055046	109	0.055046	0.016878	0.045724	131	0.61738	0.72629	0.062415	unknown	findable	0.48655	0.63359	1.1527	False	0.026499	0.036429	0.07309	0.031873	0.048954	0.070449
GREINS	1939	alpha	6	1400	REI	additive	86	17	0	0.027778	0.052632	38	0.052632	0.052632	0.008377	24	0.61725	0.69691	0.032546	unknown	findable	0.52014	0.16667	1.4167	False	0.00487	0.00705	0.01355	0.008416	0.014307	0.02134
SAGA	1940	alpha	4	400	GAS	cellmate	626	15	0.02381	0.07	0.12903	31	0.12903	0.10522	0.01466	42	0.61701	0.65509	0.054426	unknown	findable	0.64274	0.38095	1.5238	False	0.011763	0.012259	0.01194	0.01735	0.018294	0.018562
REES	1941	par	4	400	EES	additive	244	14	0.26214	0.26699	0.27642	246	0.27642	0.014287	0.10785	309	0.61635	0.55632	0.35417	learning	findable	0.76328	0.56634	1.7508	False	0.085276	0.11583	0.17289	0.070974	0.10168	0.12157
NOMS	1942	par	4	400	OMS	additive	413	7	0.10204	0.16602	0.14706	68	0.14706	0.045018	0.034206	98	0.61595	0.64571	0.14637	unknown	findable	0.49153	0.32653	1.3265	False	0.021085	0.021728	0.01954	0.043292	0.047946	0.05005
PREE	1943	par	4	400	PEE	cellmate	553	4	0.2125	0.27626	0.26761	71	0.26761	0.055106	0.027923	80	0.61549	0.56876	0.29531	unknown	findable	0.80209	0.6375	1.6	False	0.019812	0.023405	0.029485	0.023456	0.028146	0.03112
CRIES	1944	par	5	800	CRI	additive	478	8	0.25556	0.23201	0.28	75	0.28	0.024444	0.031414	90	0.61431	0.52474	0.34401	unknown	findable	0.3861	0	1.3444	False	0.018361	0.025214	0.044725	0.027825	0.043332	0.060381
RESAW	1945	alpha	5	800	RESA	additive	364	24	0.057692	0.032609	0.1	50	0.1	0.042308	0.01815	52	0.61431	0.67237	0.084649	unknown	findable	0.50704	0.57692	1.2308	False	0.011467	0.015663	0.02011	0.018318	0.027213	0.03218
ANEARS	1946	alpha	6	1400	NEA	additive	194	9	0	0.009434	0.028571	35	0.028571	0.028571	0.015358	44	0.61431	0.8028	0.018118	unknown	findable	0.55716	0.68182	1.2045	True	0.009126	0.014171	0.0313	0.010412	0.018447	0.028439
SHERIA	1947	alpha	6	1400	SHE	additive	138	51	0	0.0067568	0.025641	39	0.025641	0.025641	0.017103	49	0.61395	0.80724	0.015135	unknown	findable	0.71082	0.5102	1.551	False	0.008821	0.012563	0.02257	0.014878	0.024517	0.03432
RENAIL	1948	par	6	1400	ENAIL	additive	245	4	0.26087	0.18579	0.27907	43	0.27907	0.0182	0.024084	69	0.61366	0.44484	0.39918	learning	findable	0.84683	0.76812	1.4348	False	0.008928	0.013382	0.032065	0.015329	0.028703	0.04746
DOEST	1949	alpha	5	800	DOE	additive	442	6	0	0.0066667	0.024691	81	0.024691	0.024691	0.031065	89	0.61362	0.73678	0.0083697	unknown	findable	0.59545	0.33708	1.4494	False	0.023553	0.029625	0.03705	0.034017	0.048162	0.05844
HERO	1950	alpha	4	400	HOR	cellmate	232	7	0.05668	0.071635	0.074468	188	0.074468	0.017788	0.086213	247	0.61342	0.69235	0.078104	unknown	findable	0.46888	0.30769	1.3158	False	0.060195	0.068834	0.077115	0.097798	0.12454	0.1441
SILO	1951	alpha	4	400	SOL	cellmate	173	22	0.028708	0.038128	0.049724	181	0.049724	0.021016	0.072949	209	0.61323	0.69776	0.044528	unknown	findable	0.32873	0	1.2919	False	0.045729	0.051803	0.0598	0.075748	0.096782	0.11444
TAMP	1952	par	4	400	AMP	additive	815	5	0.25	0.28261	0.34146	41	0.34146	0.091463	0.016754	48	0.61295	0.52322	0.33572	unknown	findable	0.53891	0.625	1.2292	False	0.008781	0.00945	0.01197	0.02048	0.023702	0.027325
LORDS	1953	par	5	800	RDS	additive	218	12	0.27273	0.28125	0.32258	31	0.32258	0.049853	0.015358	44	0.61251	0.46951	0.3703	learning	findable	0.52643	0.68182	1.1591	False	0.006371	0.007439	0.00831	0.015629	0.020076	0.021768
THANS	1954	alpha	5	800	HAN	additive	326	16	0.066667	0.082803	0.11538	52	0.11538	0.048718	0.015707	45	0.61216	0.651	0.1066	unknown	findable	0.69125	0.64444	1.3556	False	0.015798	0.01776	0.018815	0.029638	0.03541	0.038121
YITES	1955	alpha	5	800	ITES	additive	527	25	0	0.011628	0.047619	42	0.047619	0.047619	0.016056	46	0.61165	0.71298	0.015249	unknown	findable	0.55254	0.23913	1.4348	False	0.010135	0.011312	0.012525	0.018646	0.02451	0.029918
SATI	1956	par	4	400	AIT	cellmate	403	5	0.12563	0.13954	0.13663	344	0.13663	0.011	0.13892	398	0.61123	0.64269	0.17439	unknown	findable	0.6365	0.53518	1.3719	False	0.096036	0.12341	0.20765	0.12384	0.17253	0.22638
WELT	1957	par	4	400	WEL	additive	388	6	0.1	0.20732	0.1875	32	0.1875	0.0875	0.017452	50	0.61082	0.61058	0.14735	unknown	hard to see	0.20949	0.04	1.04	False	0.011639	0.011363	0.008095	0.024313	0.023404	0.021158
SPAN	1958	par	4	400	SNA	cellmate	463	14	0.41667	0.40891	0.46875	64	0.46875	0.052083	0.029319	84	0.61082	0.42131	0.5427	learning	findable	0.7937	0.95238	1.2857	False	0.02122	0.024677	0.03269	0.037532	0.045672	0.053197
TATIE	1959	alpha	5	800	ATIE	additive	572	5	0.040404	0.033333	0.0625	96	0.0625	0.022096	0.034555	99	0.61082	0.6983	0.064519	unknown	findable	0.96015	0.86869	1.5758	False	0.025108	0.030978	0.052235	0.028761	0.040082	0.05468
REMAN	1960	par	5	800	REM	additive	394	40	0.23457	0.19922	0.26154	65	0.26154	0.026971	0.028272	81	0.61001	0.53421	0.33339	unknown	findable	0.8838	0.8642	1.3951	False	0.015868	0.021183	0.03652	0.02608	0.039833	0.053812
CARTA	1961	par	5	800	CAR	additive	110	70	0.085106	0.14451	0.13158	38	0.13158	0.046473	0.016405	47	0.6099	0.65026	0.13227	unknown	findable	0.67223	0.95745	1.1489	False	0.011297	0.014739	0.027495	0.017562	0.026763	0.038555
ELUTE	1962	alpha	5	800	UTE	additive	231	37	0	0.011364	0.060606	33	0.060606	0.060606	0.012565	36	0.60923	0.69862	0.022061	unknown	findable	0.33151	0.38889	1.1111	True	0.008087	0.00873	0.00896	0.011435	0.013798	0.015212
MEASE	1963	par	5	800	MEA	additive	122	30	0.39683	0.31538	0.43137	51	0.43137	0.034547	0.02199	63	0.60774	0.38268	0.47977	learning	findable	0.48931	0.61905	1.1746	False	0.015626	0.0209	0.033435	0.016245	0.024073	0.030603
GIRN	1964	alpha	4	400	IRN	additive	565	17	0.010989	0.036538	0.058824	85	0.058824	0.047835	0.031763	91	0.60774	0.67923	0.028478	unknown	hard to see	0.22303	0	1.1868	False	0.020709	0.022523	0.0269	0.037793	0.044566	0.050836
AMORET	1965	alpha	6	1400	MORE	additive	593	5	0	0.0041667	0.030303	33	0.030303	0.030303	0.014311	41	0.60712	0.79056	0.020785	unknown	findable	0.86159	0.82927	1.3902	True	0.006197	0.00887	0.01796	0.011406	0.019079	0.028468
FRIES	1966	par	5	800	FRIE	additive	607	3	0.22581	0.23288	0.26087	46	0.26087	0.035063	0.02164	62	0.60703	0.52701	0.29398	unknown	findable	0.39792	0	1.3548	False	0.011198	0.014181	0.01841	0.018079	0.024968	0.028993
GETAS	1967	alpha	5	800	GET	additive	493	13	0	0.018229	0.033898	59	0.033898	0.033898	0.022339	64	0.60579	0.7187	0.012734	unknown	findable	0.62944	0.67188	1.2812	False	0.014242	0.019101	0.032815	0.021042	0.030715	0.040529
PELTS	1968	par	5	800	ELT	additive	492	7	0.33333	0.3785	0.38889	36	0.38889	0.055556	0.013613	39	0.605	0.44408	0.45674	learning	findable	0.61341	0.5641	1.3333	False	0.00762	0.009756	0.01468	0.012652	0.017526	0.022173
MIDS	1969	par	4	400	MID	additive	431	2	0.27143	0.28142	0.33333	45	0.33333	0.061905	0.024433	70	0.605	0.49118	0.36203	learning	findable	0.43227	0.5	1.2	False	0.013473	0.014403	0.01418	0.030293	0.034045	0.035935
SENIOR	1970	alpha	6	1400	NIO	additive	652	0	0	0.0064655	0.018182	55	0.018182	0.018182	0.023735	68	0.60416	0.80693	0.012066	unknown	hard to see	0.22814	0.30882	1.2353	False	0.013379	0.020284	0.04172	0.020603	0.036472	0.055479
SIDLE	1971	alpha	5	800	SIDL	additive	728	0	0.097222	0.082447	0.12727	55	0.12727	0.030051	0.025131	72	0.60416	0.65184	0.14114	unknown	hard to see	0.29899	0	1.4167	False	0.013175	0.015723	0.02091	0.021956	0.029801	0.035641
LANAS	1972	par	5	800	NAS	additive	168	18	0.075472	0.10738	0.11628	43	0.11628	0.040807	0.018499	53	0.60392	0.65788	0.11902	unknown	findable	0.5766	0.45283	1.3585	False	0.011318	0.013835	0.017935	0.016215	0.022423	0.028462
ROINED	1973	alpha	6	1400	INED	additive	48	16	0.026316	0.013043	0.058824	34	0.058824	0.032508	0.013264	38	0.60363	0.7367	0.064042	unknown	findable	0.39563	0.15789	1.2895	False	0.006963	0.009769	0.017895	0.013981	0.023863	0.035217
GOLES	1974	par	5	800	OLES	additive	240	17	0.4186	0.36864	0.46875	32	0.46875	0.050145	0.015009	43	0.60209	0.32936	0.57814	learning	findable	0.50519	0.65116	1.1628	False	0.008135	0.009436	0.011375	0.014629	0.020278	0.023934
RAMIN	1975	par	5	800	AMIN	additive	180	5	0.20968	0.18378	0.24444	45	0.24444	0.034767	0.02164	62	0.6019	0.53636	0.337	unknown	findable	0.69789	0.67742	1.3387	False	0.011649	0.014947	0.02694	0.02283	0.034169	0.047635
TORTEN	1976	alpha	6	1400	TORT	additive	208	7	0	0.021127	0.028571	35	0.028571	0.028571	0.015009	43	0.60035	0.78456	0.017273	unknown	findable	0.73497	0.81395	1.2791	False	0.008869	0.012332	0.02267	0.011565	0.018892	0.028387
DIALER	1977	par	6	1400	LER	additive	124	151	0.34146	0.26639	0.37143	35	0.37143	0.029965	0.014311	41	0.60035	0.36877	0.45878	learning	findable	0.41729	0.43902	1.2195	False	0.005631	0.008345	0.018615	0.010566	0.018986	0.029827
COUR	1978	par	4	400	COU	additive	266	10	0.37736	0.4708	0.45833	48	0.45833	0.080975	0.018499	53	0.59919	0.44854	0.49291	learning	findable	0.42294	0.28302	1.283	False	0.011318	0.011528	0.01165	0.027823	0.030692	0.033538
INTONE	1979	alpha	6	1400	TONE	additive	575	22	0.08	0.053191	0.12903	31	0.12903	0.049032	0.008726	25	0.599	0.63748	0.15521	unknown	findable	0.6459	0.92	1.08	True	0.007553	0.008963	0.010905	0.010769	0.015377	0.020176
VENT	1980	par	4	400	VEN	additive	737	11	0.25424	0.3	0.32692	52	0.32692	0.072686	0.020593	59	0.59874	0.5185	0.34806	unknown	hard to see	0.21121	0	1.1695	False	0.013308	0.013746	0.014125	0.023453	0.025188	0.027345
IDEAS	1981	alpha	5	800	DEA	additive	184	30	0	0.0040761	0.019231	104	0.019231	0.019231	0.038743	111	0.59605	0.72084	0.0072975	unknown	findable	0.49231	0.45946	1.2793	True	0.024566	0.033591	0.05704	0.033753	0.050644	0.066514
GREIN	1982	alpha	5	800	REI	additive	86	17	0.014286	0.032609	0.044776	67	0.044776	0.03049	0.024433	70	0.59597	0.69703	0.033729	unknown	findable	0.45288	0.15714	1.3429	False	0.013774	0.017572	0.027635	0.022285	0.033324	0.045113
DINED	1983	par	5	800	INED	additive	48	16	0.40741	0.37888	0.44681	47	0.44681	0.039401	0.018848	54	0.59411	0.37299	0.54666	learning	findable	0.58738	0.74074	1.1852	False	0.011854	0.01412	0.019605	0.019187	0.028343	0.038686
AROINT	1984	alpha	6	1400	ROIN	additive	181	2	0	0.006993	0.02381	42	0.02381	0.02381	0.017801	51	0.59337	0.78317	0.01831	unknown	findable	0.49527	0.13725	1.3922	True	0.007983	0.010323	0.017225	0.016581	0.025455	0.035495
GIRT	1985	alpha	4	400	RIT	cellmate	141	17	0.060606	0.055369	0.10345	87	0.10345	0.042842	0.034555	99	0.59216	0.64178	0.094087	unknown	findable	0.31833	0	1.2828	False	0.022706	0.025878	0.03707	0.041538	0.051597	0.062927
ARIELS	1986	alpha	6	1400	IELS	additive	233	4	0	0.0030675	0.023256	43	0.023256	0.023256	0.01815	52	0.59093	0.78086	0.01581	unknown	findable	0.3654	0.057692	1.2885	True	0.008755	0.013138	0.02886	0.013491	0.023901	0.035746
MESAS	1987	alpha	5	800	SAS	additive	524	6	0	0.044554	0.057143	35	0.057143	0.057143	0.012914	37	0.59038	0.67994	0.01885	unknown	findable	0.60806	0.32432	1.4865	False	0.008648	0.010612	0.012605	0.011343	0.014272	0.015924
NOELS	1988	alpha	5	800	OELS	additive	711	1	0.011905	0.01269	0.037037	54	0.037037	0.025132	0.029319	84	0.58949	0.74723	0.023956	unknown	hard to see	0.19252	0.035714	1.2738	False	0.017658	0.02019	0.02001	0.02732	0.034797	0.037578
