word	len	present	found	opportunity	pts	lc	beliefRaw	beliefWeighted	present_s7to10	found_s7to10	beliefWeighted_s7to10	present_train	found_train	beliefWeighted_train	present_test	found_test	beliefWeighted_test	present_q1	found_q1	beliefWeighted_q1	present_q4	found_q4	beliefWeighted_q4
RAKERY	6	2	0	1.6173	1400	6	0.094188	0.11221	1	0	0.19773	1	0	0.21319							1	0	0.19654
RAKES	5	53	34	39.322	800	5	0.62045	0.84635	15	8	0.69053	11	6	0.70543	4	2	0.55352	12	11	1	17	9	0.67258
RAKI	4	77	9	50.147	400	4	0.12376	0.18627	23	1	0.10002	15	1	0.14228	8	0	0.11091	15	2	0.26072	24	1	0.096112
RAKIA	5	21	0	13.008	800	5	0.026858	0.030786	4	0	0.11017	3	0	0.13494	1	0	0.25074	4	0	0.13249	4	0	0.10989
RAKIAS	6	7	0	5.0153	1400	6	0.043126	0.049382	2	0	0.14938	1	0	0.22119	1	0	0.24956	1	0	0.23873	2	0	0.1484
RAKIJA	6	1	0	1	1400	6	0.12341	0.14594															
RAKING	6	17	8	9.7066	1400	6	0.43686	0.77133	5	1	0.36009	2	1	0.53459	3	0	0.18605	3	2	1	5	1	0.35973
RAKINGS	7	6	1	5.2168	1800	7	0.15501	0.20475	4	1	0.31362	2	1	0.45538	2	0	0.26554				4	1	0.31235
RAKIS	5	38	2	24.67	800	5	0.064658	0.093793	12	1	0.14558	8	1	0.19549	4	0	0.13703	8	0	0.063195	12	1	0.14545
RAKISH	6	13	0	8.8445	1400	6	0.026128	0.030278	6	0	0.066292	3	0	0.12319	3	0	0.13336	2	0	0.12595	6	0	0.065785
RAKU	4	20	0	14.453	400	4	0.042261	0.041954	6	0	0.12534	4	0	0.168	2	0	0.22234	2	0	0.20844	7	0	0.11195
RAKUS	5	7	0	4.8037	800	5	0.065107	0.071672	3	0	0.13019	2	0	0.17562	1	0	0.23133				3	0	0.12984
RALE	4	858	334	559.13	400	4	0.3887	0.59662	197	76	0.53613	134	55	0.57045	63	21	0.45786	202	79	0.63873	205	79	0.53846
RALES	5	487	218	334.21	800	5	0.44636	0.65093	108	46	0.57592	73	33	0.60735	35	13	0.50022	111	52	0.70715	113	49	0.58912
RALLIED	7	21	2	8.8183	1800	7	0.097332	0.23153	5	1	0.46107	4	1	0.56894	1	0	0.38422	3	0	0.10396	6	1	0.42123
RALLIER	7	23	1	10.31	1800	7	0.049497	0.11245	7	1	0.40054	5	0	0.16501	2	1	0.72197	4	0	0.068402	8	1	0.36998
RALLIERS	8	7	0	2.4247	2200	7	0.026315	0.079244	2	0	0.20259	1	0	0.32151	1	0	0.38204				2	0	0.19951
RALLIES	7	44	16	18.889	1800	7	0.35315	0.81855	14	6	0.92374	9	4	0.97619	5	2	0.73788	10	5	0.87985	15	6	0.88899
RALLIFORM	9	1	0	0.77713	2600	7	0.079392	0.15321															
RALLINE	7	17	0	7.6306	1800	7	0.012447	0.031378	8	0	0.072684	4	0	0.12207	4	0	0.23611	4	0	0.11217	8	0	0.071651
RALLY	5	30	6	18.54	800	5	0.20225	0.32353	7	2	0.43206	3	1	0.46831	4	1	0.3804	6	1	0.2734	7	2	0.43175
RALLYE	6	13	0	5.916	1400	6	0.026128	0.043	3	0	0.17072	1	0	0.28476	2	0	0.23531	1	0	0.19409	3	0	0.16964
RALLYES	7	7	0	3.2313	1800	7	0.026315	0.064095	2	0	0.17463				2	0	0.30819	1	0	0.19641	2	0	0.17201
RALLYIST	8	2	0	0.25875	2200	7	0.059418	0.21691															
RALPH	5	39	0	26.542	800	5	0.015301	0.01586	10	0	0.058588	7	0	0.079824	3	0	0.15841	5	0	0.10149	10	0	0.058447
RALPHED	7	2	0	0.48733	1800	7	0.059418	0.1833	1	0	0.3354	1	0	0.33989							1	0	0.32994
RALPHS	6	16	0	11.484	1400	6	0.021826	0.023902	3	0	0.11778	3	0	0.12927				1	0	0.17935	3	0	0.11695
RAM	3	863	351	610.21	100	3	0.40636	0.57481	234	100	0.56898	147	60	0.54216	87	40	0.60889	213	80	0.56109	244	107	0.58233
RAMAL	5	32	0	21.295	800	5	0.018376	0.019531	9	0	0.071941	8	0	0.082825	1	0	0.25167	10	0	0.054984	9	0	0.071765
RAMATE	6	38	0	24.2	1400	6	0.0098884	0.011867	8	0	0.058633	4	0	0.10801	4	0	0.12422	12	0	0.037506	8	0	0.058179
RAMBLA	6	3	0	1.3641	1400	6	0.076154	0.12396	1	0	0.20659				1	0	0.26308				1	0	0.20538
RAMBLE	6	8	5	5.019	1400	6	0.52801	0.87273	2	1	0.56729	1	1	0.7279	1	0	0.26308	1	1	0.72313	2	1	0.5671
RAMBLED	7	1	1	0.97142	1800	7	0.41556	0.64837										1	1	0.70299			
RAMBLER	7	1	0	0.58285	1800	7	0.079392	0.17216															
RAMBLES	7	5	3	3.3582	1800	7	0.46399	0.75247	1	0	0.22353				1	0	0.38422				1	0	0.22009
RAMBLING	8	1	0	0.58114	2200	7	0.079392	0.17234	1	0	0.22353				1	0	0.38422				1	0	0.22009
RAMBLINGS	9	1	0	0.58114	2600	7	0.079392	0.17234	1	0	0.22353				1	0	0.38422				1	0	0.22009
RAMCAT	6	11	0	6.8506	1400	6	0.03008	0.037916	5	0	0.078958	2	0	0.14518	3	0	0.15	3	0	0.13031	5	0	0.078366
RAMCATS	7	6	0	1.6143	1800	7	0.029615	0.10392	2	0	0.15544	1	0	0.29801	1	0	0.30819	2	0	0.26491	2	0	0.15313
RAMEAL	6	18	0	9.4566	1400	6	0.019668	0.028514	3	0	0.13035	1	0	0.28563	2	0	0.17482	5	0	0.089341	3	0	0.12946
RAMEE	5	90	0	60.163	800	5	0.0068949	0.0071951	27	0	0.023878	22	0	0.029114	5	0	0.12214	27	0	0.023691	28	0	0.023422
RAMEES	6	56	0	32.737	1400	6	0.0068313	0.0088691	11	0	0.046903	9	0	0.061865	2	0	0.19175	21	0	0.026527	11	0	0.046533
RAMEKIN	7	3	0	2.5001	1800	7	0.047474	0.07753															
RAMEKINS	8	1	0	1	2200	7	0.079392	0.13603															
RAMEN	5	173	39	116.09	800	5	0.22544	0.3358	51	11	0.31304	35	10	0.41044	16	1	0.12302	47	3	0.11136	53	11	0.30341
RAMENS	6	83	16	46.639	1400	6	0.19241	0.34177	26	4	0.25564	16	4	0.41302	10	0	0.056847	22	2	0.17893	27	4	0.24625
RAMENTA	7	16	0	3.0386	1800	7	0.013139	0.067163	2	0	0.36554	2	0	0.36742				8	0	0.12689	2	0	0.35951
RAMENTUM	8	1	0	0.11552	2200	7	0.079392	0.24506															
RAMEOUS	7	1	0	0	1800	7	0.079392	0.27371	1	0	0.36554				1	0	0.58418				1	0	0.35951
RAMET	5	199	0	129.3	800	5	0.0031713	0.0033883	56	0	0.011741	36	0	0.018429	20	0	0.035962	63	0	0.011278	58	0	0.011393
RAMETS	6	108	0	65.113	1400	6	0.0036085	0.0045294	24	0	0.021018	15	0	0.039354	9	0	0.055659	41	0	0.01242	26	0	0.019493
RAMI	4	349	22	235.23	400	4	0.065204	0.095683	99	4	0.06507	59	3	0.084501	40	1	0.059078	80	3	0.071033	104	4	0.061462
RAMIE	5	172	1	113.89	800	5	0.0093808	0.012517	45	0	0.01479	30	0	0.022923	15	0	0.045132	37	0	0.019446	46	0	0.01458
RAMIES	6	105	1	58.037	1400	6	0.013036	0.021995	30	0	0.020489	17	0	0.04125	13	0	0.049958	24	0	0.023913	31	0	0.019635
RAMIFIED	8	2	0	0.32473	2200	7	0.059418	0.20601	1	0	0.26977				1	0	0.45257				1	0	0.26552
RAMIFIES	8	2	0	1.1796	2200	7	0.059418	0.12476	1	0	0.26977				1	0	0.45257				1	0	0.26552
RAMIFY	6	4	0	2.6871	1400	6	0.063916	0.080118	3	0	0.10377	3	0	0.11426							3	0	0.10303
RAMILIE	7	3	0	0.25904	1800	7	0.047474	0.21686										2	0	0.25161			
RAMILIES	8	2	0	0.25904	2200	7	0.059418	0.21686										2	0	0.25161			
RAMILLIE	8	1	0	0.25904	2200	7	0.079392	0.21686										1	0	0.25161			
RAMILLIES	9	1	0	0.25904	2600	7	0.079392	0.21686										1	0	0.25161			
RAMIN	5	154	15	95.218	800	5	0.099726	0.15988	47	2	0.080912	34	2	0.11211	13	0	0.055994	35	4	0.21376	51	2	0.07547
RAMINS	6	66	5	32.492	1400	6	0.079119	0.15798	14	0	0.047716	10	0	0.067442	4	0	0.16298	16	0	0.035673	16	0	0.043963
RAMIS	5	182	4	116.29	800	5	0.025104	0.037759	57	1	0.038193	30	1	0.073008	27	0	0.028056	40	0	0.018066	60	1	0.036591
RAMMED	6	7	2	4.052	1400	6	0.25998	0.45043	1	0	0.18571				1	0	0.23589	4	1	0.43738	1	0	0.18457
RAMMEL	6	8	1	5.7256	1400	6	0.13673	0.19172	2	0	0.15685	1	0	0.2511	1	0	0.23589	1	0	0.18176	2	0	0.15583
RAMMELS	7	5	0	3.6214	1800	7	0.033861	0.058671	1	0	0.26525				1	0	0.44604	1	0	0.18496	1	0	0.26108
RAMMER	6	4	3	2.7167	1400	6	0.54601	0.87519	1	1	0.724				1	1	0.78651	2	1	0.59861	1	1	0.72413
RAMMERS	7	2	2	0.59633	1800	7	0.5626	1										1	1	1			
RAMMIER	7	1	0	0.32823	1800	7	0.079392	0.20546	1	0	0.26901	1	0	0.27762							1	0	0.26477
RAMMIES	7	5	1	1.3282	1800	7	0.17724	0.54849	3	0	0.26901	2	0	0.27762	1	0	0.58418				3	0	0.26477
RAMMIEST	8	1	0	0	2200	7	0.079392	0.27371															
RAMMING	7	2	0	1.618	1800	7	0.059418	0.10378	1	0	0.17463				1	0	0.30819				1	0	0.17201
RAMMLE	6	5	0	3.4555	1400	6	0.055067	0.066464	2	0	0.15685	1	0	0.2511	1	0	0.23589				2	0	0.15583
RAMMLES	7	3	0	1.1977	1800	7	0.047474	0.12373	2	0	0.17432	1	0	0.22294	1	0	0.44604				2	0	0.1717
RAMMY	5	5	0	3.7264	800	5	0.081735	0.086811	2	0	0.16068	1	0	0.2267	1	0	0.23731	1	0	0.22083	3	0	0.12552
RAMONA	6	21	0	9.2665	1400	6	0.017127	0.02904	5	0	0.13787	3	0	0.18752	2	0	0.26882	6	0	0.081404	5	0	0.13694
RAMONAS	7	8	0	1.6488	1800	7	0.023677	0.10256	4	0	0.26901	3	0	0.27762	1	0	0.58418	1	0	0.32857	4	0	0.26477
RAMOSELY	8	1	0	0	2200	7	0.079392	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
RAMOSITY	8	2	0	0	2200	7	0.059418	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
RAMOUS	6	13	0	8.6983	1400	6	0.026128	0.030732	3	0	0.093934	2	0	0.12872	1	0	0.23582	2	0	0.12748	3	0	0.093248
RAMP	4	95	43	65.031	400	4	0.4451	0.65327	32	14	0.58354	22	9	0.53834	10	5	0.6199	20	8	0.61441	33	15	0.59927
RAMPANT	7	2	0	1.2849	1800	7	0.059418	0.11898															
RAMPART	7	2	0	1.8341	1800	7	0.059418	0.095827										1	0	0.15067			
RAMPARTED	9	1	0	0.8341	2600	7	0.079392	0.14842															
RAMPED	6	11	6	7.974	1400	6	0.48384	0.69783	6	3	0.58916	5	3	0.62645	1	0	0.29887				6	3	0.58909
RAMPER	6	20	12	12.612	1400	6	0.55788	0.90005	8	5	0.91621	8	5	0.9113				3	1	0.49205	8	5	0.91639
RAMPERS	7	4	1	1.815	1800	7	0.2069	0.45324	2	1	0.7214	2	1	0.70413							2	1	0.7179
RAMPION	7	2	0	0.35449	1800	7	0.059418	0.20144	1	0	0.36554	1	0	0.36742							1	0	0.35951
RAMPIONS	8	2	0	0.35449	2200	7	0.059418	0.20144	1	0	0.36554	1	0	0.36742							1	0	0.35951
RAMPIRE	7	6	0	3.5447	1800	7	0.029615	0.059663	1	0	0.29049	1	0	0.29801				1	0	0.15067	1	0	0.28586
RAMPIRED	8	2	0	1.7878	2200	7	0.059418	0.097427										1	0	0.15067			
RAMPIRES	8	2	0	0.98636	2200	7	0.059418	0.13697															
RAMPOLE	7	6	0	2.4836	1800	7	0.029615	0.077899	3	0	0.1879	3	0	0.19837							3	0	0.18506
RAMPOLES	8	4	0	0.99223	2200	7	0.039528	0.13657	2	0	0.25958	2	0	0.26859							2	0	0.25551
RAMPS	5	36	21	26.427	800	5	0.55729	0.77129	15	8	0.63408	9	4	0.52925	6	4	0.70938	3	1	0.48989	16	9	0.66784
RAMPSMAN	8	1	0	0.74335	2200	7	0.079392	0.1562															
RAMROD	6	10	0	5.4732	1400	6	0.032541	0.045917	5	0	0.083641	3	0	0.1247	2	0	0.19731	4	0	0.11976	5	0	0.083019
RAMRODS	7	2	0	0.75428	1800	7	0.059418	0.15522	1	0	0.36554	1	0	0.36742							1	0	0.35951
RAMS	4	346	92	238.98	400	4	0.26584	0.38487	97	33	0.45748	58	19	0.43748	39	14	0.48042	84	15	0.2908	104	38	0.48845
RAMSHORN	8	1	0	0.25143	2200	7	0.079392	0.21819	1	0	0.28673	1	0	0.29446							1	0	0.28217
RAMSON	6	32	0	18.969	1400	6	0.011622	0.014967	7	0	0.07369	6	0	0.090656	1	0	0.27516	3	0	0.11727	7	0	0.073133
RAMSONS	7	5	0	0.3619	1800	7	0.033861	0.20033	1	0	0.36554	1	0	0.36742							1	0	0.35951
RAMSTAM	7	8	0	1.788	1800	7	0.023677	0.09742	2	0	0.24893				2	0	0.42217	3	0	0.29671	2	0	0.24504
RAMTIL	6	27	0	15.274	1400	6	0.013611	0.018355	8	0	0.076279	5	0	0.14307	3	0	0.14425	5	0	0.074123	9	0	0.067002
RAMTILLA	8	2	0	1.172	2200	7	0.059418	0.1252	2	0	0.16024				2	0	0.28503				2	0	0.15785
RAMTILS	7	11	0	4.5167	1800	7	0.018202	0.049129	3	0	0.13345	1	0	0.36742	2	0	0.24094				3	0	0.13149
RAMULAR	7	1	0	0.94983	1800	7	0.079392	0.13955	1	0	0.17933	1	0	0.18978							1	0	0.17663
RAMULI	6	6	0	2.8863	1400	6	0.04837	0.076067	4	0	0.12157	3	0	0.15	1	0	0.30373	1	0	0.17246	4	0	0.12072
RAMULOSE	8	3	0	1.1141	2200	7	0.047474	0.12865															
RAMULUS	7	1	0	0	1800	7	0.079392	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
RAMUS	5	52	1	32.822	800	5	0.029911	0.042191	15	0	0.039542	8	0	0.068016	7	0	0.087069	11	0	0.058479	16	0	0.038025
RAN	3	1822	1208	1276.2	100	3	0.66235	0.94589	430	302	0.92748	296	201	0.90229	134	101	0.97037	476	293	0.93162	442	309	0.92432
RANA	4	375	31	254.55	400	4	0.084484	0.12358	93	9	0.13926	59	5	0.12894	34	4	0.17483	100	7	0.12128	94	9	0.13785
RANARIUM	8	2	0	0	2200	7	0.059418	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
RANARIUMS	9	1	0	0	2600	7	0.079392	0.27371	1	0	0.36554	1	0	0.36742							1	0	0.35951
RANAS	5	182	17	119.54	800	5	0.095439	0.14426	45	7	0.22443	27	3	0.16674	18	4	0.32788	52	5	0.16589	45	7	0.22438
RANCE	5	152	75	106.47	800	5	0.48853	0.69955	41	20	0.661	29	16	0.77381	12	4	0.40633	36	13	0.54754	41	20	0.66093
RANCED	6	37	9	23.678	1400	6	0.2396	0.37602	18	4	0.38335	12	3	0.43996	6	1	0.29777	5	0	0.07397	18	4	0.38324
RANCEL	6	25	0	14.448	1400	6	0.014611	0.019333	6	0	0.071781	4	0	0.099852	2	0	0.2063	5	0	0.089172	6	0	0.071237
RANCELLED	9	1	0	0.44312	2600	7	0.079392	0.18897	1	0	0.24625	1	0	0.25574							1	0	0.24241
RANCELLING	10	1	0	1	3000	7	0.079392	0.13603															
RANCELS	7	7	0	2.3108	1800	7	0.026315	0.081979	1	0	0.36554				1	0	0.58418	1	0	0.26726	1	0	0.35951
RANCES	6	77	36	48.446	1400	6	0.45943	0.73333	17	6	0.58326	10	4	0.63712	7	2	0.47103	22	9	0.69399	17	6	0.58322
RANCH	5	74	25	51.562	800	5	0.33372	0.48064	29	14	0.67839	23	9	0.59001	6	5	0.81771	10	2	0.31546	29	14	0.67828
RANCHED	7	13	4	7.0027	1800	7	0.28289	0.53442	4	1	0.38407	4	1	0.38408				1	0	0.27048	4	1	0.38246
RANCHER	7	10	7	6.4375	1800	7	0.60429	0.97912	4	3	1	4	3	1							4	3	1
RANCHERA	8	1	0	0.64114	2200	7	0.079392	0.166															
RANCHERAS	9	1	0	0.64114	2600	7	0.079392	0.166															
RANCHERO	8	3	0	1.7396	2200	7	0.047474	0.099149	2	0	0.15772	2	0	0.16794							2	0	0.15537
RANCHEROS	9	1	0	0.53428	2600	7	0.079392	0.17765															
RANCHERS	8	7	6	4.7538	2200	7	0.69486	1	2	2	1	2	2	1							2	2	1
RANCHES	7	21	11	10.992	1800	7	0.48907	0.94079	6	5	1	4	3	1	2	2	1	4	0	0.20006	6	5	1
RANCHETTE	9	3	0	1.3894	2600	7	0.047474	0.11375	2	0	0.18937	2	0	0.19984							2	0	0.1865
RANCHETTES	10	1	0	0.53847	3000	7	0.079392	0.17716															
RANCHING	8	1	0	1	2200	7	0.079392	0.13603															
RANCHINGS	9	1	0	1	2600	7	0.079392	0.13603															
RANCHLESS	9	1	0	0.70899	2600	7	0.079392	0.15936															
RANCHLIKE	9	1	0	0.25143	2600	7	0.079392	0.21819										1	0	0.25336			
RANCHO	6	25	1	14.734	1400	6	0.051344	0.082326	11	1	0.15837	9	1	0.18319	2	0	0.2063	2	0	0.20081	11	1	0.1581
RANCHOS	7	13	0	3.7097	1800	7	0.015771	0.057568	4	0	0.17013	3	0	0.18051	1	0	0.58418	1	0	0.32857	4	0	0.16758
RANCID	6	19	0	11.352	1400	6	0.018741	0.024157	5	0	0.11929	5	0	0.13089				5	0	0.070212	5	0	0.11846
RANCIDER	8	4	0	2.0429	2200	7	0.039528	0.089227										2	0	0.15635			
RANCIDEST	9	2	0	0.46304	2600	7	0.059418	0.18637										1	0	0.23129			
RANCIDNESS	10	1	0	0.10686	3000	7	0.079392	0.247															
RANCING	7	2	1	1.6679	1800	7	0.31101	0.47835															
RANCOR	6	25	0	13.142	1400	6	0.014611	0.021112	7	0	0.075619	7	0	0.083791				3	0	0.12119	8	0	0.068568
RANCORED	8	6	0	0.99555	2200	7	0.029615	0.13634	2	0	0.36554	2	0	0.36742				1	0	0.23496	3	0	0.35951
RANCORS	7	7	0	1.9927	1800	7	0.026315	0.09073										3	0	0.13921	1	0	0.35951
RANCOUR	7	2	0	0.58955	1800	7	0.059418	0.17143	1	0	0.36554	1	0	0.36742				1	0	0.19372	1	0	0.35951
RANCOURS	8	2	0	0.58955	2200	7	0.059418	0.17143	1	0	0.36554	1	0	0.36742				1	0	0.19372	1	0	0.35951
RAND	4	428	180	286.19	400	4	0.41912	0.62731	116	51	0.60444	81	36	0.60529	35	15	0.5831	101	39	0.61994	118	51	0.59627
RANDAN	6	14	0	9.3189	1400	6	0.024517	0.028893	1	0	0.17928				1	0	0.22753	7	0	0.058565	1	0	0.17816
RANDANS	7	5	0	1.1741	1800	7	0.033861	0.12508	1	0	0.30621				1	0	0.50415	3	0	0.15093	1	0	0.30129
RANDED	6	31	2	21.625	1400	6	0.072171	0.10141	8	0	0.048922	5	0	0.081035	3	0	0.12534	5	0	0.080394	8	0	0.048537
RANDEM	6	39	0	24.536	1400	6	0.0096485	0.011711	14	0	0.033372	10	0	0.048675	4	0	0.12196	5	0	0.09203	14	0	0.033103
RANDEMS	7	11	0	4.6419	1800	7	0.018202	0.048036	4	0	0.12698	3	0	0.19059	1	0	0.34446	1	0	0.27516	4	0	0.12512
RANDIE	6	91	7	51.82	1400	6	0.079355	0.13806	30	2	0.13684	20	1	0.12108	10	1	0.20909	21	1	0.099012	31	2	0.13241
RANDIER	7	29	2	11.765	1800	7	0.072193	0.17803	9	1	0.33445	5	0	0.15969	4	1	0.57537	8	0	0.08432	10	1	0.30291
RANDIES	7	50	4	20.894	1800	7	0.081504	0.19515	10	0	0.070262	7	0	0.093279	3	0	0.3297	15	1	0.19014	11	0	0.063926
RANDIEST	8	19	0	6.0663	2200	7	0.01126	0.038337	3	0	0.19827	2	0	0.2087	1	0	0.58418	9	0	0.072301	3	0	0.19525
RANDILY	7	2	0	0.35619	1800	7	0.059418	0.20119										1	0	0.32857			
RANDINESS	9	2	0	0.94302	2600	7	0.059418	0.14005	1	0	0.1964				1	0	0.34254				1	0	0.19342
RANDING	7	4	0	2.7755	1800	7	0.039528	0.071858	1	0	0.36554	1	0	0.36742							1	0	0.35951
RANDLORD	8	1	0	0.29541	2200	7	0.079392	0.21071															
RANDOM	6	19	0	9.4785	1400	6	0.018741	0.028455	7	0	0.072926	4	0	0.12646	3	0	0.15188	2	0	0.16615	7	0	0.072374
RANDOMISE	9	2	0	0.46208	2600	7	0.059418	0.18649	1	0	0.36554				1	0	0.58418				1	0	0.35951
RANDOMISES	10	1	0	0	3000	7	0.079392	0.27371	1	0	0.36554				1	0	0.58418				1	0	0.35951
RANDOMS	7	8	0	1.3021	1800	7	0.023677	0.11809	4	0	0.20069	2	0	0.25574	2	0	0.4578				4	0	0.19763
RANDON	6	22	0	12.319	1400	6	0.01642	0.02241	7	0	0.081579	6	0	0.11264	1	0	0.22064	5	0	0.082117	7	0	0.08097
RANDONS	7	5	0	1.6848	1800	7	0.033861	0.10118										3	0	0.15429			
RANDS	5	162	69	110.83	800	5	0.42249	0.61892	42	19	0.61291	33	14	0.58783	9	5	0.64102	39	14	0.54845	43	19	0.60181
RANDY	5	29	1	20.231	800	5	0.051524	0.066778	9	0	0.059133	6	0	0.083694	3	0	0.1493	3	0	0.13756	9	0	0.05899
RANEE	5	237	1	155.92	800	5	0.0068384	0.0091724	50	0	0.013666	33	0	0.020902	17	0	0.043135	72	0	0.0093964	52	0	0.013322
RANEES	6	144	0	83.179	1400	6	0.0027201	0.0035579	26	0	0.020424	16	0	0.034546	10	0	0.063011	43	0	0.014274	26	0	0.020256
RANG	4	361	226	236.17	400	4	0.62216	0.95243	99	63	0.90664	67	42	0.87879	32	21	0.91297	86	56	1	101	65	0.91728
RANGA	5	82	0	51.571	800	5	0.0075451	0.0083627	23	0	0.028458	15	0	0.044375	8	0	0.077058	21	0	0.033058	23	0	0.028392
RANGAS	6	31	0	16.25	1400	6	0.011972	0.01732	9	0	0.058958	5	0	0.093628	4	0	0.14963	8	0	0.06671	9	0	0.058502
RANGE	5	184	108	115.37	800	5	0.58149	0.92887	45	24	0.78264	31	15	0.69494	14	9	0.9079	48	34	1	47	25	0.78664
RANGED	6	55	25	34.561	1400	6	0.44384	0.71037	14	5	0.49473	11	3	0.37066	3	2	0.85921	16	11	0.98758	14	5	0.49466
RANGELAND	9	1	0	0.64453	2600	7	0.079392	0.16565															
RANGER	6	64	44	41.266	1400	6	0.67043	1	17	11	0.87335	12	7	0.72656	5	4	1	19	12	0.89847	17	11	0.87341
RANGERS	7	26	20	17.515	1800	7	0.72337	1	5	3	0.76293	3	1	0.35192	2	2	1	10	7	0.93702	5	3	0.76142
RANGES	6	86	47	56.466	1400	6	0.53725	0.82232	17	8	0.62298	13	6	0.57033	4	2	0.72302	21	14	0.98487	18	9	0.6655
RANGI	5	150	14	86.671	800	5	0.095793	0.16404	30	1	0.07984	23	0	0.03465	7	1	0.27408	40	2	0.10681	30	1	0.079776
RANGIER	7	23	5	13.483	1800	7	0.20966	0.3642	3	0	0.13759	3	0	0.14735				7	1	0.2841	3	0	0.13556
RANGIEST	8	14	1	6.269	2200	7	0.077383	0.17506	2	0	0.22439	2	0	0.23447				3	0	0.11124	2	0	0.22093
RANGILY	7	5	0	2.2149	1800	7	0.033861	0.084434	2	0	0.23093	2	0	0.24086							2	0	0.22736
RANGING	7	4	2	1.9294	1800	7	0.37427	0.77824	1	0	0.2247				1	0	0.38599				1	0	0.22123
RANGINGS	8	1	0	0.57337	2200	7	0.079392	0.1732	1	0	0.2247				1	0	0.38599				1	0	0.22123
RANGIORA	8	1	0	0.45015	2200	7	0.079392	0.18804	1	0	0.24498	1	0	0.25451							1	0	0.24117
RANGIORAS	9	1	0	0.45015	2600	7	0.079392	0.18804	1	0	0.24498	1	0	0.25451							1	0	0.24117
RANGIS	6	61	3	35.564	1400	6	0.053742	0.090113	13	0	0.044818	10	0	0.061884	3	0	0.16616	14	0	0.032568	13	0	0.044463
RANGOLI	7	9	0	5.4997	1800	7	0.021519	0.041684	3	0	0.13638	2	0	0.1755	1	0	0.42247	1	0	0.15067	3	0	0.13437
RANGOLIS	8	3	0	1.5622	2200	7	0.047474	0.10604	2	0	0.16517	2	0	0.1755							2	0	0.1627
RANGS	5	122	56	78.866	800	5	0.45373	0.70343	30	16	0.76521	21	10	0.62857	9	6	1	24	9	0.64358	31	17	0.78957
RANGY	5	30	1	17.364	800	5	0.049955	0.076998	11	0	0.060813	11	0	0.062971				3	0	0.1756	12	0	0.056996
RANI	4	916	80	603.66	400	4	0.088065	0.13325	214	16	0.10966	148	11	0.11008	66	5	0.12086	247	25	0.16955	221	16	0.10613
RANID	5	212	3	129.78	800	5	0.016944	0.02625	55	1	0.040224	40	1	0.055754	15	0	0.048382	53	0	0.014316	57	1	0.038815
RANIDS	6	71	2	38.905	1400	6	0.032746	0.057551	16	1	0.14518	14	1	0.18682	2	0	0.14304	20	0	0.026192	18	1	0.12897
RANINE	6	91	0	50.558	1400	6	0.0042666	0.0058067	22	0	0.027348	18	0	0.037053	4	0	0.13047	25	0	0.021089	23	0	0.026462
RANIS	5	445	34	280.43	800	5	0.077351	0.12222	92	7	0.12156	65	4	0.10167	27	3	0.1888	137	10	0.12772	96	7	0.11654
RANIVOROUS	10	1	0	0.30299	3000	7	0.079392	0.20948	1	0	0.27459	1	0	0.28294							1	0	0.27025
RANK	4	80	56	57.705	400	4	0.6797	0.95196	23	15	0.88611	14	8	0.75888	9	7	0.92301	11	5	0.68123	23	15	0.88579
RANKE	5	37	24	25.999	800	5	0.61862	0.89296	9	5	0.71425	6	4	0.75771	3	1	0.47365	5	1	0.34082	9	5	0.71395
RANKED	6	14	9	10.825	1400	6	0.57929	0.78287	5	5	1	4	4	1	1	1	0.75864	1	0	0.25316	5	5	1
RANKER	6	12	6	8.3994	1400	6	0.44982	0.66642	4	2	0.55978	3	2	0.68808	1	0	0.22753	2	0	0.19697	4	2	0.55966
RANKERS	7	5	1	3.2758	1800	7	0.17724	0.29796										1	0	0.32857			
RANKES	6	14	8	10.162	1400	6	0.51765	0.74004	1	0	0.21057	1	0	0.22639				3	0	0.13746	1	0	0.20934
RANKEST	7	7	1	2.5156	1800	7	0.13774	0.36261	1	0	0.33211	1	0	0.33686				1	0	0.25961	1	0	0.32671
RANKING	7	1	1	1	1800	7	0.41556	0.63904										1	1	0.69212			
RANKISH	7	6	0	1.8905	1800	7	0.029615	0.093951	2	0	0.17463				2	0	0.30819	1	0	0.23129	2	0	0.17201
RANKISM	7	2	0	2	1800	7	0.059418	0.090507	1	0	0.17463				1	0	0.30819				1	0	0.17201
RANKIST	7	6	0	2.3775	1800	7	0.029615	0.080356	3	0	0.17271				3	0	0.30512	1	0	0.23129	3	0	0.17012
RANKISTS	8	2	0	0.17725	2200	7	0.059418	0.23208	2	0	0.30621				2	0	0.50415				2	0	0.30129
RANKLE	6	9	0	4.3991	1400	6	0.03544	0.054962	3	0	0.13422	3	0	0.14677				1	0	0.25316	3	0	0.13331
RANKLED	7	3	0	0.10128	1800	7	0.047474	0.24826	1	0	0.3291	1	0	0.33408							1	0	0.32376
RANKLES	7	7	0	2.0333	1800	7	0.026315	0.089508	2	0	0.22583	2	0	0.23588							2	0	0.22235
RANKLING	8	1	0	1	2200	7	0.079392	0.13603															
