word	len	present	found	opp	beliefRaw	beliefWeighted
ALONE	5	88	16	58.249	0.182812	0.275344
ALONG	5	25	1	15.1081	0.0612258	0.0924505
ALOO	4	85	0	65.5909	0.0126017	0.0129261
ALOOS	5	43	0	30.1678	0.0161604	0.0179859
ALOUD	5	20	0	12.5775	0.0318801	0.0397508
ALOW	4	39	0	29.7028	0.0258413	0.0271885
ALOWE	5	17	0	11.3639	0.0365128	0.0433719
ALP	3	168	6	128.762	0.0418572	0.0528074
ALPINE	6	17	2	9.12139	0.127829	0.23062
ALPS	4	66	1	49.3985	0.0301118	0.0360834
ALS	3	548	21	421.126	0.0402166	0.051771
ALSO	4	201	0	152.011	0.00549811	0.00571142
ALSOON	6	16	0	6.65996	0.0312252	0.0596753
ALT	3	483	212	369.88	0.437721	0.571887
ALTAR	5	58	8	38.6174	0.142004	0.211401
ALTARS	6	28	5	17.104	0.178622	0.292196
ALTER	5	151	76	104.575	0.496323	0.718815
ALTERN	6	39	1	24.7906	0.037875	0.0565839
ALTERNE	7	11	0	4.75676	0.036264	0.0832659
ALTERS	6	68	30	47.2703	0.428764	0.622586
ALTHEA	6	14	0	8.75067	0.0348184	0.0477585
ALTHO	5	33	0	21.8179	0.0205704	0.0243023
ALTO	4	172	18	129.559	0.108219	0.14265
ALTOIST	7	10	0	3.67351	0.0389586	0.100337
ALTOS	5	75	11	51.8909	0.149454	0.215003
ALTS	4	253	89	190.543	0.34964	0.464841
ALU	3	232	7	176.26	0.0347456	0.0443678
ALUM	4	46	0	35.2357	0.0222793	0.0232359
ALUMS	5	15	0	8.9478	0.0404295	0.0529801
ALUNITE	7	14	0	6.22372	0.0300325	0.0676734
ALUNITES	8	11	0	4.26287	0.036264	0.0902681
ALURE	5	49	1	29.9461	0.0333138	0.0494542
ALURES	6	29	1	18.0539	0.0495721	0.0758621
ALUS	4	99	4	75.974	0.0494435	0.0619863
AMA	3	86	18	71.0491	0.213186	0.25755
AMAH	4	29	0	21.7399	0.0334903	0.0360026
AMAHS	5	13	0	9.56929	0.0452874	0.0501238
AMAIN	5	26	2	17.6606	0.0928933	0.131393
AMAS	4	59	11	45.7586	0.190197	0.244627
AMASS	5	10	1	7.93354	0.128533	0.159502
AMATE	5	38	5	27.811	0.138164	0.187366
AMATED	6	17	1	10.6878	0.0787609	0.120903
AMATES	6	16	4	10.6913	0.237624	0.362605
AMBO	4	18	0	12.7484	0.0496597	0.056792
AME	3	375	127	289.834	0.338199	0.437692
AMEER	5	44	0	30.0505	0.0158212	0.0180518
AMEERS	6	17	0	10.7004	0.029693	0.040261
AMELIA	6	15	0	8.22633	0.032924	0.0502765
AMEN	4	172	62	130.253	0.357112	0.472547
AMEND	5	51	10	38.1685	0.196795	0.263608
AMENDE	6	11	2	6.78569	0.181165	0.293957
AMENDS	6	12	3	6.68031	0.234405	0.416703
AMENE	5	29	8	22.1461	0.268153	0.355856
AMENED	6	10	2	6.83779	0.194705	0.292168
AMENS	5	78	34	54.5082	0.425671	0.612357
AMENT	5	72	32	51.1711	0.432995	0.613175
AMENTA	6	18	1	11.292	0.075077	0.115289
AMENTS	6	39	18	23.3719	0.439008	0.73732
AMES	4	199	68	148.948	0.33924	0.453872
AMI	3	293	73	227.389	0.249778	0.321659
AMIA	4	63	0	47.21	0.0166917	0.0176748
AMIAS	5	30	0	21.2829	0.0224046	0.0248616
AMICE	5	23	0	14.3966	0.0282907	0.0353296
AMICES	6	12	0	4.36156	0.0393462	0.0822319
AMID	4	86	2	60.8944	0.0344933	0.0452676
AMIDE	5	55	0	36.2469	0.0128536	0.0151241
AMIDES	6	21	0	10.9332	0.0248213	0.0395201
AMIDS	5	30	1	20.9387	0.0521269	0.0689085
AMIDST	6	12	0	6.45252	0.0393462	0.0611901
AMIE	4	138	13	100.035	0.098971	0.134986
AMIES	5	74	10	51.7303	0.1385	0.197021
AMIGA	5	19	0	12.266	0.033288	0.0406213
AMIN	4	148	50	108.349	0.334666	0.45771
AMINE	5	71	28	45.9527	0.385209	0.596473
AMINES	6	36	14	22.3413	0.370878	0.602653
AMINO	5	52	10	33.0592	0.193258	0.30207
AMINOS	6	17	3	8.90279	0.176897	0.329513
AMINS	5	60	15	38.9029	0.247527	0.381235
AMIR	4	112	4	81.5545	0.0439396	0.0578867
AMIRATE	7	11	0	3.41515	0.036264	0.105496
AMIRS	5	40	2	28.1537	0.0630957	0.0856069
AMIS	4	152	16	110.142	0.109268	0.149465
AMISES	6	25	1	13.0592	0.056559	0.101502
AMISS	5	35	2	20.7465	0.0712593	0.113535
AMITY	5	10	0	7.5308	0.0552445	0.0608913
AMLA	4	46	0	34.8299	0.0222793	0.0234863
AMMO	4	28	6	21.977	0.217531	0.277596
AMMON	5	12	1	8.67115	0.112101	0.148434
AMMOS	5	11	3	7.25723	0.256324	0.388225
AMNESIA	7	10	0	1.79101	0.0389586	0.155874
AMNIA	5	24	0	16.3377	0.0272673	0.0315813
AMNIO	5	32	0	21.5924	0.0211475	0.024535
AMNION	6	11	0	4.11551	0.0420824	0.0856998
AMNIOS	6	13	0	6.16222	0.0369441	0.063444
AMOLE	5	32	2	19.6911	0.0772568	0.11907
AMOLES	6	16	2	8.20785	0.134425	0.251844
AMONG	5	25	0	15.6102	0.0263154	0.0328891
AMORCE	6	10	0	5.7932	0.0452275	0.0665606
AMORET	6	41	0	22.098	0.0136355	0.0209941
AMORETS	7	20	0	6.44063	0.0223509	0.0658501
AMORIST	7	11	0	3.26741	0.036264	0.108691
AMORT	5	52	3	33.9922	0.0674601	0.09952
AMOSITE	7	12	0	3.53594	0.0339181	0.10302
AMOUR	5	13	0	9.07496	0.0452874	0.0523695
AMP	3	84	18	66.0117	0.218027	0.276501
AMPED	5	13	1	10.1314	0.105366	0.130507
AMPS	4	29	8	21.6602	0.270292	0.362878
AMRITA	6	18	0	7.81984	0.0283042	0.052419
AMU	3	116	3	93.1054	0.0349996	0.0411169
AMUS	4	35	0	28.4646	0.0284394	0.0282645
AMUSE	5	18	0	13.567	0.0348259	0.0372173
ANA	3	220	35	173.719	0.161565	0.20395
ANADEM	6	11	0	6.09941	0.0420824	0.0639537
ANAL	4	107	9	79.7403	0.0906343	0.119718
ANAN	4	67	3	50.5988	0.0575539	0.0727108
ANARCH	6	11	0	6.11844	0.0420824	0.0637984
ANAS	4	142	12	106.147	0.0894612	0.118237
ANCE	4	152	7	115.682	0.051864	0.0665318
ANCHO	5	28	0	19.5007	0.0238206	0.0269265
ANCHOR	6	10	0	4.51471	0.0452275	0.0802117
ANCHOS	6	17	0	7.89812	0.029693	0.0519923
ANCILE	6	10	0	4.63801	0.0452275	0.0786559
ANCLE	5	25	1	16.4788	0.0612258	0.0855772
ANCLES	6	12	0	6.01433	0.0393462	0.0646573
ANCON	5	26	0	18.2395	0.0254277	0.0286078
ANCONE	6	15	0	8.82922	0.032924	0.0474029
ANCONES	7	11	0	3.65014	0.036264	0.100783
ANCORA	6	18	0	8.54104	0.0283042	0.0487343
AND	3	417	87	325.536	0.20947	0.26809
ANDESITE	8	10	0	4.75589	0.0389586	0.0832773
ANDRO	5	49	0	32.9183	0.0143186	0.0165675
ANDROS	6	26	0	15.6143	0.0205971	0.0288471
ANDS	4	163	32	126.726	0.197465	0.253838
ANE	3	869	143	667.31	0.165166	0.214897
ANEAR	5	106	0	67.9808	0.0068749	0.00826176
ANEARED	7	11	0	5.51266	0.036264	0.0744293
ANEARS	6	44	0	25.7375	0.0127721	0.0182112
ANEATH	6	26	0	14.632	0.0205971	0.0305802
ANELE	5	61	0	40.6955	0.0116606	0.0135467
ANELES	6	37	0	21.2608	0.0149862	0.0217589
ANELLI	6	20	0	13.1475	0.0258829	0.0336337
ANEMIC	6	17	0	8.02049	0.029693	0.0513391
ANENT	5	64	0	43.6986	0.0111435	0.0126557
ANERLY	6	13	0	8.35306	0.0369441	0.0496439
ANEROID	7	16	0	3.98202	0.0269456	0.0948018
ANES	4	499	107	368.416	0.214639	0.290606
ANESTRI	7	44	0	16.4726	0.0110479	0.0293174
ANEW	4	77	1	60.1533	0.0260617	0.0299213
ANGA	4	65	4	49.0423	0.0735334	0.0941736
ANGAS	5	30	3	19.7766	0.111572	0.16461
ANGEL	5	39	2	24.3619	0.0645753	0.0979396
ANGELS	6	17	1	12.2544	0.0787609	0.107348
ANGER	5	67	23	42.6132	0.336243	0.528985
ANGERS	6	32	12	23.2472	0.356279	0.500678
ANGLE	5	40	14	23.6539	0.338043	0.569169
ANGLED	6	14	7	9.91608	0.437582	0.644604
ANGLER	6	14	5	9.86236	0.322506	0.474902
ANGLES	6	20	9	13.1782	0.410828	0.637707
ANGLO	5	24	0	12.7802	0.0272673	0.0392042
ANGORA	6	10	0	5.50552	0.0452275	0.069211
ANGRIES	7	12	3	7.62444	0.22799	0.382278
ANGRY	5	12	0	7.75253	0.0481822	0.059501
ANGST	5	42	1	26.772	0.0384228	0.0549178
ANGSTS	6	11	0	6.33295	0.0420824	0.0620988
ANI	3	763	77	588.957	0.101949	0.131769
ANIGH	5	31	0	18.5188	0.0217579	0.0282176
ANIGHT	6	10	0	7.54876	0.0452275	0.0539522
ANIL	4	277	10	201.841	0.0395035	0.0531814
ANILE	5	137	5	84.9311	0.0409101	0.0641943
ANILIN	6	13	0	6.66327	0.0369441	0.0596517
ANILS	5	100	5	64.1832	0.0555146	0.0843312
ANIMA	5	46	1	28.6204	0.0353269	0.0515983
ANIMAL	6	11	0	5.94539	0.0420824	0.0652389
ANIMAS	6	18	0	8.40561	0.0283042	0.0493862
ANIMATE	7	12	0	4.60304	0.0339181	0.085326
ANIMATER	8	10	0	4.05156	0.0389586	0.0936374
ANIME	5	72	8	47.7221	0.115722	0.172659
ANIMES	6	26	5	14.2472	0.190781	0.344478
ANIMI	5	17	0	11.1314	0.0365128	0.0441424
ANION	5	68	7	42.6771	0.108226	0.16977
ANIONS	6	25	2	12.2385	0.0917952	0.179116
ANIS	4	398	39	289.525	0.0996352	0.136427
ANISE	5	225	12	149.679	0.05578	0.0829465
ANISEED	7	14	0	4.88423	0.0300325	0.0816315
ANISES	6	59	3	33.8246	0.0577933	0.0984712
ANISIC	6	14	0	6.01637	0.0348184	0.0646403
ANISOLE	7	16	0	8.73172	0.0269456	0.0512618
ANKER	5	17	4	11.3249	0.230267	0.344625
ANKH	4	14	0	10.0451	0.0602348	0.0687232
ANN	3	221	16	173.718	0.0764306	0.0960964
ANNA	4	43	3	31.736	0.0864613	0.112398
ANNAL	5	23	0	15.3447	0.0282907	0.0333937
ANNAS	5	29	2	20.0493	0.0843565	0.117131
ANNAT	5	31	2	21.2849	0.0794867	0.110905
ANNATES	7	14	0	6.18912	0.0300325	0.0679736
ANNATS	6	18	2	9.70937	0.12185	0.218755
ANNEAL	6	18	1	10.875	0.075077	0.119106
ANNEALS	7	11	1	4.99916	0.105429	0.231516
ANNO	4	87	6	63.1924	0.0776983	0.104284
ANNOY	5	10	0	6.25861	0.0552445	0.0703185
ANNS	4	102	7	75.6948	0.0761487	0.100415
ANOA	4	114	1	84.6826	0.0179437	0.0215338
ANODAL	6	16	0	8.44765	0.0312252	0.049182
ANODE	5	73	5	50.9107	0.075071	0.105502
ANODES	6	30	4	17.6755	0.137961	0.232025
ANODIC	6	13	0	6.76197	0.0369441	0.0589575
ANOINT	6	22	0	9.87485	0.0238433	0.0431277
ANOLE	5	80	18	51.0287	0.224208	0.350609
ANOLES	6	40	11	22.9874	0.267523	0.465468
ANOMIE	6	20	1	10.3192	0.0686547	0.124605
ANOMIES	7	12	1	4.54609	0.0986087	0.248555
ANOMY	5	10	0	7.05884	0.0552445	0.0640783
ANON	4	115	2	87.1186	0.0261423	0.0320689
ANOTHER	7	11	2	4.99335	0.174594	0.383157
ANOW	4	50	0	38.4264	0.0206526	0.0214385
ANS	3	688	29	532.424	0.0436406	0.0559552
ANSA	4	163	2	125.184	0.0186635	0.0225326
ANSATE	6	49	0	27.0861	0.0115529	0.0173586
ANSATED	7	16	0	4.12759	0.0269456	0.0923966
ANT	3	661	321	515.69	0.484461	0.621321
ANTA	4	175	49	130.448	0.278843	0.374307
ANTAE	5	95	0	63.3493	0.00764153	0.00884767
ANTAR	5	90	11	57.9089	0.125515	0.193391
ANTARS	6	40	4	21.2977	0.106158	0.195511
ANTAS	5	87	26	59.3597	0.29515	0.43344
ANTE	4	382	168	280.001	0.437277	0.597136
ANTED	5	119	39	82.0075	0.324138	0.471354
ANTEED	6	31	0	21.0067	0.0176016	0.0220022
ANTEING	7	13	1	7.30102	0.0926172	0.171712
ANTES	5	200	99	145.281	0.489842	0.676297
ANTHEM	6	12	0	7.28062	0.0393462	0.0555597
ANTHER	6	39	0	23.746	0.014279	0.0196354
ANTHERS	7	16	0	8.31287	0.0269456	0.0534256
ANTHRO	6	17	0	10.785	0.029693	0.0399885
ANTI	4	327	87	239.668	0.265629	0.362424
ANTIAR	6	38	0	20.4801	0.014624	0.0225242
ANTIARS	7	14	0	4.9082	0.0300325	0.0813313
ANTIC	5	61	2	36.4774	0.0425989	0.0670678
ANTICS	6	28	1	11.2825	0.0511518	0.115373
ANTIENT	7	15	0	6.39754	0.0284054	0.0662045
ANTIGEN	7	10	0	5.2075	0.0389586	0.0777608
ANTING	6	20	2	12.409	0.111426	0.176954
ANTIRED	7	28	3	10.507	0.112032	0.291335
ANTIS	5	165	51	107.067	0.306881	0.473079
ANTISERA	8	12	0	3.86745	0.0339181	0.0967846
ANTLER	6	32	7	18.2756	0.214956	0.375102
ANTLERS	7	15	4	8.42155	0.245111	0.451587
ANTRA	5	95	1	59.5984	0.0177789	0.0256319
ANTRE	5	166	49	109.308	0.293282	0.445577
ANTRES	6	77	22	49.6221	0.281229	0.438246
ANTS	4	345	137	259.823	0.394905	0.524982
ANTSIER	7	27	0	10.8907	0.0172142	0.0424086
ANTSY	5	36	0	25.2307	0.0190138	0.0212518
ANURAL	6	13	0	6.69201	0.0369441	0.0594478
ANUS	4	97	5	73.5614	0.0602398	0.0770359
ANUSES	6	14	1	7.06537	0.092356	0.17076
ANVIL	5	15	0	10.5905	0.0404295	0.0460449
ANY	3	136	1	105.668	0.0157241	0.0178403
AORISTS	7	10	0	3.00151	0.0389586	0.114959
AORTA	5	79	0	54.0133	0.00912093	0.0103235
APART	5	20	0	14.062	0.0318801	0.0360674
APE	3	249	75	193.453	0.301108	0.387591
APED	4	70	4	51.8066	0.068617	0.0894083
APER	4	152	22	111.238	0.147537	0.200632
APERIES	7	11	0	5.68432	0.036264	0.0726777
APERS	5	68	10	50.0032	0.150099	0.203569
APERT	5	71	1	48.3278	0.0234953	0.0313767
APERY	5	11	0	7.24481	0.0514722	0.0627834
APES	4	145	51	107.959	0.348045	0.468346
APHID	5	10	0	6.80482	0.0552445	0.0659356
APHIS	5	23	0	16.92	0.0282907	0.0306073
APIAN	5	14	0	7.82835	0.0427208	0.0590401
APING	5	24	1	12.6404	0.0634405	0.108078
APLITES	7	12	0	6.3833	0.0339181	0.0663223
APNEA	5	15	0	9.27519	0.0404295	0.0514361
APO	3	188	6	142.74	0.0374988	0.0477234
APOD	4	36	0	26.3225	0.0277421	0.0303419
APODS	5	13	0	8.8746	0.0452874	0.0533381
APORIA	6	11	0	6.14339	0.0420824	0.063596
APORT	5	47	0	31.9707	0.014884	0.0170302
APOS	4	90	3	66.9799	0.043588	0.0556472
APP	3	34	8	27.1168	0.241701	0.302023
APPS	4	12	1	9.52325	0.126995	0.152626
APRES	5	78	14	54.7193	0.180707	0.257204
APRON	5	29	0	19.2688	0.0230909	0.0272206
APRONS	6	13	0	8.26447	0.0369441	0.0500844
APSE	4	136	1	103.981	0.0151397	0.0176429
APSES	5	31	0	23.2969	0.0217579	0.0228791
APSO	4	84	0	62.2829	0.0127436	0.0135829
APT	3	198	54	155.781	0.27318	0.347151
APTED	5	34	4	25.3734	0.126281	0.167489
APTER	5	70	16	50.2015	0.227495	0.317825
APTEST	6	16	0	9.12287	0.0312252	0.046119
APTING	6	10	3	7.22995	0.269444	0.391109
APTOTE	6	11	0	6.27831	0.0420824	0.0625231
APTS	4	105	27	81.1038	0.256245	0.332246
ARAISE	6	39	3	23.2082	0.0850672	0.140409
ARAISED	7	12	0	3.88603	0.0339181	0.0964575
ARAK	4	17	1	12.3133	0.0978457	0.124492
ARAME	5	36	0	25.53	0.0190138	0.0210205
ARANEID	7	12	0	5.62594	0.0339181	0.0732641
ARAR	4	95	2	70.8114	0.0313821	0.039171
ARARS	5	33	1	24.2226	0.0478595	0.0602654
ARB	3	208	8	159.999	0.0433931	0.0549648
ARBA	4	64	1	47.9215	0.0309874	0.0371337
ARBAS	5	29	1	19.7816	0.0537237	0.0725762
ARBOR	5	14	1	8.78748	0.0993949	0.146827
ARBS	4	60	1	44.6638	0.0329007	0.0396812
ARBUTE	6	10	0	5.56476	0.0452275	0.0686481
ARC	3	357	79	277.556	0.222122	0.285457
ARCADE	6	17	0	8.47838	0.029693	0.0490338
ARCANE	6	22	0	9.95007	0.0238433	0.0428497
ARCED	5	47	12	35.6928	0.251829	0.334059
ARCH	4	91	27	70.4362	0.293698	0.380627
ARCHED	6	12	3	6.86647	0.234405	0.407667
ARCHEI	6	19	0	11.3457	0.0270395	0.0382725
ARCHER	6	12	6	8.15309	0.429465	0.658423
ARCHES	6	24	11	14.9438	0.423856	0.690162
ARCHEST	7	15	0	7.09508	0.0284054	0.0608995
ARCHI	5	36	2	25.3352	0.0694619	0.094447
ARCING	6	12	1	6.69384	0.104366	0.178301
ARCO	4	133	2	99.7618	0.0227271	0.0281165
ARCOS	5	55	0	37.7513	0.0128536	0.0145511
ARCS	4	126	23	97.2945	0.184514	0.238563
ARCSINE	7	15	0	5.11575	0.0284054	0.0788216
ARCTIC	6	12	0	4.48294	0.0393462	0.0806225
ARD	3	460	75	352.661	0.164203	0.213819
ARDEB	5	25	0	17.69	0.0263154	0.0294078
ARDENT	6	51	3	31.8621	0.0662954	0.104226
ARDOR	5	45	0	33.1038	0.015496	0.0164798
ARDORS	6	17	0	11.2418	0.029693	0.038579
ARDRIS	6	14	0	8.34021	0.0348184	0.0497073
ARDS	4	195	28	146.415	0.145815	0.193546
ARE	3	1205	491	916.934	0.407091	0.535066
AREA	4	314	5	233.148	0.0192338	0.0249367
AREAD	5	92	0	65.4293	0.00788122	0.00857458
AREADS	6	37	0	25.1306	0.0149862	0.0186229
AREAE	5	58	0	40.341	0.0122281	0.0136603
AREAL	5	104	0	71.1023	0.00700264	0.00790878
AREAR	5	69	1	47.8247	0.0241421	0.0316938
AREARS	6	27	1	17.5826	0.0528356	0.0777146
AREAS	5	136	2	97.1176	0.01972	0.0260186
ARED	4	457	69	331.921	0.151871	0.20877
AREDD	5	36	0	24.8836	0.0190138	0.0215267
AREDE	5	122	8	86.9799	0.069671	0.0964467
AREDES	6	64	5	42.8105	0.0831871	0.123514
AREDING	7	15	0	10.9876	0.0284054	0.0420823
AREFY	5	16	0	11.3217	0.0383715	0.0435097
AREG	4	196	1	143.71	0.0106155	0.0128594
AREIC	5	84	0	56.7769	0.0086006	0.00983771
ARENA	5	155	0	99.48	0.00475148	0.00569629
ARENAS	6	59	0	33.3894	0.0097009	0.0142421
ARENE	5	116	0	78.3999	0.00630029	0.00719056
ARENES	6	65	0	41.2432	0.0088497	0.0116385
ARENITE	7	40	0	17.7095	0.0120648	0.0274405
ARENITES	8	19	0	6.94286	0.0233462	0.0619834
ARENOSE	7	20	0	5.8444	0.0223509	0.071117
ARENOUS	7	18	0	5.32367	0.0244341	0.076458
AREOLAS	7	13	0	3.02991	0.0318572	0.114255
AREPA	5	41	0	27.535	0.0168843	0.0195915
AREPAS	6	17	0	9.75746	0.029693	0.0435689
ARERE	5	94	0	63.1877	0.00771979	0.00886963
ARES	4	730	339	535.973	0.4629	0.630822
ARET	4	656	82	472.09	0.125807	0.174525
ARETE	5	182	17	123.776	0.0956332	0.139801
ARETES	6	115	12	78.0521	0.10648	0.156699
ARETS	5	353	63	245.506	0.17876	0.256917
ARETT	5	113	9	76.4157	0.0836197	0.122206
ARETTED	7	11	1	4.88774	0.105429	0.235486
ARETTS	6	59	4	40.6459	0.0738241	0.10622
AREW	4	116	0	88.9133	0.00936734	0.00963985
ARF	3	200	8	155.266	0.0450941	0.0566144
ARFS	4	63	4	49.3516	0.0757031	0.0936154
ARGAL	5	17	1	11.3171	0.0849513	0.118851
ARGAN	5	18	0	10.9665	0.0348259	0.0447053
ARGENT	6	27	2	16.2739	0.085752	0.138945
ARGH	4	57	0	42.4696	0.0183127	0.0195247
ARGLE	5	31	1	20.1932	0.0506223	0.0712278
ARGLES	6	13	1	7.26608	0.0979944	0.166945
ARGOLS	6	10	0	5.77049	0.0452275	0.0667624
ARGON	5	32	1	19.7237	0.0492021	0.0727699
ARGONS	6	16	1	7.28655	0.0828249	0.166566
ARGOT	5	33	0	19.678	0.0205704	0.0267058
ARGOTS	6	19	0	8.86266	0.0270395	0.0472531
ARGUE	5	21	0	14.8461	0.0305865	0.0343846
ARGUES	6	12	0	7.81929	0.0393462	0.052422
ARGUS	5	12	0	7.75308	0.0481822	0.0594976
ARIA	4	191	4	142.91	0.0262097	0.0335156
ARIAS	5	83	2	55.5599	0.0317826	0.0448173
ARID	4	212	20	154.554	0.0974771	0.132702
ARIDER	6	38	3	23.1951	0.0871229	0.140483
ARIDEST	7	32	2	14.5143	0.0711912	0.156914
ARIEL	5	107	0	71.749	0.00681277	0.00783939
ARIELS	6	52	0	29.9999	0.0109271	0.015764
ARIL	4	218	1	155.526	0.00956723	0.0118998
ARILED	6	34	0	21.8501	0.0161889	0.0212149
ARILS	5	91	0	60.7454	0.00796449	0.00921509
ARIOSE	6	51	0	23.8579	0.011128	0.0195495
ARIOSO	6	15	0	6.4424	0.032924	0.061266
ARIS	4	390	46	284.487	0.119385	0.163184
ARISE	5	232	38	155.906	0.164459	0.244372
ARISEN	6	93	15	51.7359	0.161913	0.289965
ARISES	6	47	7	27.7542	0.150956	0.254469
ARISH	5	83	0	57.3283	0.00869986	0.00974622
ARISHES	7	21	0	7.03949	0.0214371	0.0612909
ARISTOS	7	14	0	5.75113	0.0300325	0.0720181
ARK	3	86	30	65.103	0.34641	0.457868
ARKED	5	14	2	10.4384	0.156069	0.207938
ARKS	4	36	14	27.1868	0.371018	0.495985
ARLE	4	249	62	186.524	0.248761	0.332112
ARLED	5	79	22	57.278	0.275321	0.381146
ARLES	5	130	35	96.1692	0.267529	0.362566
ARLING	6	19	4	10.3846	0.205771	0.371793
ARM	3	282	90	216.769	0.318808	0.414791
ARMED	5	60	14	43.2106	0.231815	0.322738
ARMER	5	48	15	34.3747	0.305042	0.428747
ARMERS	6	19	4	12.0247	0.205771	0.327424
ARMET	5	70	18	50.626	0.254652	0.353294
ARMETS	6	36	10	25.3133	0.269303	0.388425
ARMIES	6	29	4	19.4299	0.142222	0.212778
ARMIL	5	24	1	17.2367	0.0634405	0.0821983
ARMILS	6	14	1	9.17253	0.092356	0.137723
ARMING	6	12	7	8.24818	0.494485	0.752472
ARMLET	6	10	0	7.25015	0.0452275	0.0557485
ARMOR	5	24	1	16.2616	0.0634405	0.0865976
ARMS	4	111	34	83.5461	0.303423	0.403899
ARMY	4	24	0	19.1229	0.039308	0.040296
ARNA	4	174	5	129.849	0.0342952	0.0443525
ARNAS	5	73	3	47.9168	0.0489766	0.0717351
ARNICA	6	15	0	5.3954	0.032924	0.0702823
ARNUT	5	44	0	30.0136	0.0158212	0.0180727
ARNUTS	6	15	0	7.39079	0.032924	0.0548878
AROBAS	6	11	0	4.6604	0.0420824	0.0783798
AROHAS	6	13	0	8.8246	0.0369441	0.0474237
AROID	5	55	7	36.1772	0.132216	0.198706
AROIDS	6	24	4	13.8047	0.168194	0.28988
AROINT	6	51	0	25.7291	0.011128	0.0182168
AROINTS	7	21	0	7.91081	0.0214371	0.0556817
AROMA	5	33	0	20.7856	0.0205704	0.0254053
AROMAS	6	13	0	5.88674	0.0369441	0.065742
AROSE	5	168	5	120.914	0.0335215	0.0453951
AROUND	6	10	0	5.50152	0.0452275	0.0692493
AROUSE	6	21	1	10.234	0.0658386	0.125492
AROW	4	54	0	40.9131	0.0192472	0.0202196
ARPA	4	47	0	35.2321	0.0218491	0.0232381
ARPAS	5	24	0	17.1237	0.0272673	0.0302805
ARPEN	5	59	0	39.0382	0.0120329	0.0140943
ARPENS	6	34	0	18.3625	0.0161889	0.0248994
ARPENT	6	18	0	9.14953	0.0283042	0.0460059
ARRANT	6	12	0	6.94943	0.0393462	0.0576824
ARRAS	5	34	3	25.2055	0.0997164	0.131711
ARRECT	6	10	0	6.53587	0.0452275	0.0605723
ARREST	6	54	17	37.3931	0.306817	0.447432
ARRET	5	96	33	66.315	0.338741	0.491813
ARRETS	6	45	16	34.0089	0.343224	0.461825
ARRIDE	6	10	0	7.02017	0.0452275	0.0572155
ARRIS	5	45	5	30.6552	0.118282	0.171026
ARRISH	6	11	0	7.17195	0.0420824	0.0562388
ARROW	5	12	0	8.71501	0.0481822	0.0541356
ARS	3	815	242	624.544	0.296924	0.387452
ARSE	4	529	217	396.723	0.408651	0.54533
ARSED	5	154	52	114.549	0.334637	0.451284
ARSENATE	8	12	0	4.96688	0.0339181	0.0806057
ARSENITE	8	17	0	7.17952	0.0256285	0.0603144
ARSENO	6	83	0	47.9996	0.00700558	0.0100569
ARSES	5	124	51	94.8927	0.405452	0.532546
ARSEY	5	41	0	30.9757	0.0168843	0.0175447
ARSHIN	6	17	0	11.017	0.029693	0.0392602
ARSHINE	7	12	0	4.98625	0.0339181	0.080369
ARSIER	6	43	1	25.1519	0.0346085	0.055823
ARSIEST	7	24	0	9.69276	0.0190949	0.0469032
ARSINE	6	73	8	40.9331	0.112662	0.199287
ARSINES	7	21	2	7.46768	0.103209	0.278719
ARSING	6	36	7	21.6685	0.193122	0.320684
ARSINO	6	42	0	24.456	0.013335	0.0191028
ARSIS	5	49	1	32.9243	0.0333138	0.0452319
ARSON	5	107	1	75.9803	0.0158507	0.0202444
ARSONS	6	22	0	12.2579	0.0238433	0.0357745
ARSY	4	58	0	42.1371	0.018021	0.0196691
ART	3	830	247	639.918	0.297579	0.385963
ARTAL	5	60	0	39.1547	0.0118438	0.0140544
ARTEL	5	122	0	81.0214	0.00599943	0.0069634
ARTELS	6	58	0	35.2604	0.00985895	0.0135215
ARTERY	6	17	0	12.9589	0.029693	0.0340658
ARTESIAN	8	12	0	3.72181	0.0339181	0.0994283
ARTI	4	400	60	293.947	0.151023	0.205157
ARTIC	5	71	1	47.4973	0.0234953	0.0319037
ARTICS	6	30	1	13.7362	0.048087	0.097056
ARTIER	6	65	10	36.1272	0.155091	0.277439
ARTIES	6	114	20	64.7138	0.175542	0.308583
ARTIEST	7	35	6	15.1076	0.169647	0.390613
ARTILY	6	11	0	7.1976	0.0420824	0.056077
ARTINESS	8	11	0	5.17292	0.036264	0.0781572
ARTIS	5	191	34	123.298	0.17855	0.276056
ARTIST	6	47	10	26.7331	0.210503	0.369042
ARTISTE	7	29	2	13.1085	0.0777712	0.171902
ARTS	4	445	140	333.537	0.313776	0.41885
ARTSIE	6	105	0	57.8576	0.00558352	0.00839283
ARTSIER	7	29	0	12.7709	0.0161535	0.0368639
ARTSIES	7	29	0	8.87802	0.0161535	0.0505467
ARTSMEN	7	11	0	4.30503	0.036264	0.0896248
ARTSY	5	42	0	30.0214	0.0165144	0.0180683
ARTY	4	91	2	70.5409	0.0326927	0.0393154
ARUHES	6	12	0	7.50844	0.0393462	0.054188
ARUM	4	46	1	35.715	0.0419707	0.0488955
ARUMS	5	16	1	10.5479	0.0892757	0.12616
ARY	3	188	2	147.77	0.0166735	0.0194972
ASAR	4	157	1	121.969	0.0131745	0.0150998
ASCEND	6	11	0	5.40991	0.0420824	0.0701392
