word	len	trials	finds	vowelInitial	removedByFlux	commonEnglish	comparable	compP10	compMedian	pZeroAtP10	pZeroAtMedian	compP10SameInitial	compMedianSameInitial	pZeroAtP10SameInitial	pZeroAtMedianSameInitial	qAtMedian	qAtMedianSameInitial	qAtP10SameInitial
OBIAS	5	130	0	True	False	False	1587	0.01	0.1034	0.2708	6.836e-07	0.007236	0.02143	0.389	0.05981	1.011e-06	0.06466	0.4083
OCEANS	6	106	0	True	False	False	1597	0.0119	0.1087	0.281	5.044e-06	0.009804	0.03178	0.3519	0.03261	5.838e-06	0.0377	0.4083
OCREAS	6	184	0	True	False	False	1149	0.009416	0.1147	0.1754	1.847e-10	0.006098	0.02924	0.3245	0.004254	6.06e-10	0.006335	0.4083
ODAHS	5	150	0	True	False	False	1550	0.009434	0.1061	0.2413	4.939e-08	0.006235	0.01923	0.3914	0.05433	9.78e-08	0.06075	0.4083
ODEON	5	208	0	True	False	True	1454	0.009643	0.1097	0.1332	3.152e-11	0.004854	0.01875	0.3634	0.01951	1.153e-10	0.02596	0.4083
ODEONS	6	110	0	True	False	False	1633	0.0119	0.1077	0.2678	3.603e-06	0.009364	0.03279	0.3553	0.02555	4.351e-06	0.03099	0.4083
ODISM	5	134	0	True	False	False	1618	0.01	0.1042	0.2601	3.967e-07	0.007143	0.02083	0.3827	0.05954	6.231e-07	0.06466	0.4083
ODIST	5	422	0	True	False	True	1032	0.008005	0.1456	0.03366	1.448e-29	0.002904	0.0289	0.2931	4.218e-06	2.682e-28	7.514e-06	0.4083
ODSO	4	344	0	True	False	True	957	0.01493	0.1783	0.005667	4.596e-30	0.003066	0.01553	0.3478	0.004593	8.693e-29	0.006782	0.4083
OECIST	6	140	0	True	False	True	1440	0.0102	0.1154	0.2379	3.513e-08	0.007463	0.02859	0.3504	0.01722	7.097e-08	0.02337	0.4083
OERSTED	7	132	0	True	False	True	428	0.0102	0.1034	0.2582	5.495e-07	0.007367	0.02963	0.3768	0.01887	8.393e-07	0.02533	0.4083
OESTRAL	7	144	0	True	False	False	371	0.009434	0.1034	0.2554	1.482e-07	0.006967	0.02885	0.3654	0.01477	2.539e-07	0.02036	0.4083
OGAM	4	190	0	True	False	True	899	0.01609	0.1429	0.04583	1.906e-13	0.006329	0.03623	0.2993	0.0009011	9.413e-13	0.001433	0.4083
OHED	4	584	0	True	False	False	845	0.01578	0.1752	9.262e-05	1.391e-49	0.002356	0.02356	0.2522	8.958e-07	6.184e-48	1.705e-06	0.4083
OHIAS	5	204	0	True	False	False	1445	0.009615	0.1104	0.1393	4.333e-11	0.004854	0.01875	0.3706	0.02104	1.55e-10	0.02731	0.4083
OHONE	5	144	0	True	False	False	1567	0.009615	0.1058	0.2487	1.02e-07	0.006329	0.01936	0.4008	0.05993	1.814e-07	0.06466	0.4083
OIDIA	5	120	0	True	False	False	1630	0.01109	0.1023	0.2624	2.384e-06	0.008197	0.0229	0.3724	0.06203	3.135e-06	0.06572	0.4083
OLEIC	5	180	0	True	False	True	1568	0.009434	0.1076	0.1816	1.25e-09	0.005406	0.02	0.377	0.02634	3.269e-09	0.03178	0.4083
OLEINE	6	154	0	True	False	False	1328	0.009848	0.114	0.2178	7.983e-09	0.007042	0.02715	0.3368	0.01442	1.903e-08	0.01991	0.4083
OLEO	4	556	0	True	False	True	861	0.01508	0.1728	0.0002148	1.513e-46	0.002397	0.02266	0.2634	2.923e-06	5.605e-45	5.292e-06	0.4083
OLEOS	5	248	0	True	False	False	1435	0.00996	0.1136	0.08353	1.018e-13	0.004405	0.0201	0.3346	0.006501	5.293e-13	0.009367	0.4083
OLESTRA	7	124	0	True	False	False	464	0.01064	0.1064	0.2655	8.766e-07	0.007894	0.02985	0.3743	0.02333	1.288e-06	0.02934	0.4083
OLPAE	5	116	0	True	False	False	1590	0.01136	0.1023	0.2656	3.671e-06	0.008197	0.02174	0.3849	0.07812	4.392e-06	0.08103	0.4083
OMASA	5	114	0	True	False	False	1638	0.01163	0.1	0.2636	6.076e-06	0.008197	0.02174	0.3913	0.08163	6.838e-06	0.08389	0.4083
OMERTA	6	188	0	True	False	False	1154	0.009346	0.1129	0.1711	1.672e-10	0.005814	0.02685	0.3341	0.005999	5.505e-10	0.008728	0.4083
OMRAH	5	124	0	True	False	False	1560	0.01062	0.1	0.2662	2.119e-06	0.008039	0.02273	0.3676	0.0578	2.82e-06	0.06367	0.4083
ONAGER	6	136	0	True	False	True	1448	0.01042	0.1143	0.2407	6.767e-08	0.007704	0.02971	0.3493	0.01655	1.294e-07	0.02257	0.4083
ONDINE	6	106	0	True	False	True	1597	0.0119	0.1087	0.281	5.044e-06	0.009804	0.03178	0.3519	0.03261	5.838e-06	0.0377	0.4083
ONELY	5	114	0	True	False	False	1638	0.01163	0.1	0.2636	6.076e-06	0.008197	0.02174	0.3913	0.08163	6.838e-06	0.08389	0.4083
OONTS	5	304	0	True	False	False	1308	0.008905	0.1254	0.06593	2.024e-18	0.003676	0.02557	0.3264	0.0003806	1.698e-17	0.0006129	0.4083
OOSIER	6	156	0	True	False	False	1301	0.0102	0.121	0.2019	1.84e-09	0.006935	0.02753	0.3377	0.01285	4.7e-09	0.01794	0.4083
OOSY	4	128	0	True	False	False	751	0.01667	0.1333	0.1163	1.109e-08	0.007364	0.02	0.3883	0.07529	2.542e-08	0.07865	0.4083
OOTID	5	136	0	True	False	True	1599	0.009961	0.1042	0.2563	3.183e-07	0.007143	0.02055	0.3772	0.05939	5.164e-07	0.06466	0.4083
OPAH	4	254	0	True	False	True	953	0.01435	0.1571	0.02545	1.385e-19	0.004007	0.02062	0.3607	0.005032	1.296e-18	0.007346	0.4083
OPAHS	5	104	0	True	False	False	1586	0.0122	0.09574	0.2791	2.846e-05	0.008929	0.02083	0.3935	0.112	2.869e-05	0.113	0.4083
OPIATE	6	128	0	True	False	True	1544	0.01087	0.1124	0.2469	2.363e-07	0.008252	0.02941	0.3462	0.0219	3.927e-07	0.02799	0.4083
ORACH	5	264	0	True	False	True	1364	0.009461	0.1141	0.0813	1.297e-14	0.004098	0.02397	0.3382	0.001652	7.898e-14	0.002545	0.4083
ORACHE	6	138	0	True	False	False	1403	0.0102	0.114	0.2428	5.54e-08	0.007646	0.02941	0.3467	0.01625	1.085e-07	0.02219	0.4083
ORCEIN	6	104	0	True	False	True	1642	0.0122	0.108	0.2791	6.905e-06	0.0102	0.03279	0.3442	0.03121	7.673e-06	0.03651	0.4083
OREIDE	6	212	0	True	False	False	992	0.008621	0.125	0.1595	5.078e-13	0.005079	0.02748	0.3397	0.002717	2.292e-12	0.004094	0.4083
ORGEAT	6	108	0	True	False	True	1661	0.0119	0.1071	0.2743	4.836e-06	0.009804	0.03077	0.3451	0.03421	5.701e-06	0.03919	0.4083
ORGIA	5	156	0	True	False	True	1564	0.01053	0.1091	0.1919	1.493e-08	0.006105	0.02143	0.3847	0.03405	3.253e-08	0.03916	0.4083
ORIELS	6	222	0	True	False	False	973	0.007576	0.125	0.1848	1.336e-13	0.005079	0.0309	0.3229	0.0009424	6.905e-13	0.001493	0.4083
ORISHA	6	110	0	True	False	False	1633	0.0119	0.1077	0.2678	3.603e-06	0.009364	0.03279	0.3553	0.02555	4.351e-06	0.03099	0.4083
ORISON	6	118	0	True	False	True	1540	0.01136	0.1083	0.2596	1.33e-06	0.008696	0.02971	0.3568	0.02848	1.901e-06	0.03385	0.4083
ORLON	5	132	0	True	False	False	1559	0.009804	0.1032	0.2724	5.721e-07	0.007143	0.02083	0.3882	0.0621	8.615e-07	0.06572	0.4083
OSCAR	5	274	0	True	False	False	1362	0.009259	0.117	0.07817	1.583e-15	0.003788	0.02397	0.3535	0.001296	1.058e-14	0.002028	0.4083
OSCINE	6	110	0	True	False	True	1633	0.0119	0.1077	0.2678	3.603e-06	0.009364	0.03279	0.3553	0.02555	4.351e-06	0.03099	0.4083
OSETRAS	7	178	0	True	False	False	272	0.01079	0.1017	0.145	5.11e-09	0.00659	0.02963	0.3082	0.004729	1.238e-08	0.006972	0.4083
OSHAC	5	168	0	True	False	True	1563	0.009634	0.1075	0.1966	5.012e-09	0.005882	0.0202	0.3711	0.03243	1.217e-08	0.03764	0.4083
OSMATE	6	130	0	True	False	True	1486	0.01064	0.1131	0.249	1.685e-07	0.00817	0.02941	0.3442	0.02063	2.864e-07	0.02707	0.4083
OSSETRA	7	120	0	True	False	False	517	0.01126	0.1058	0.2569	1.493e-06	0.008225	0.02913	0.3712	0.0288	2.127e-06	0.03414	0.4083
OSSIA	5	200	0	True	False	False	1491	0.009434	0.1104	0.1502	6.918e-11	0.005051	0.01899	0.3632	0.02161	2.402e-10	0.02792	0.4083
OSTIA	5	780	0	True	False	False	532	0.011	0.1961	0.0001797	1.088e-74	0.004224	0.02733	0.03682	4.099e-10	1.075e-72	1.612e-09	0.4083
OSTIAL	6	242	0	True	False	True	883	0.007716	0.1216	0.1534	2.349e-14	0.004621	0.03017	0.326	0.0006027	1.347e-13	0.0009619	0.4083
OSTIATE	7	112	0	True	False	True	525	0.01163	0.1098	0.2698	2.213e-06	0.009312	0.03055	0.3507	0.03096	2.937e-06	0.03651	0.4083
OTARID	6	176	0	True	False	False	1195	0.009434	0.1193	0.1886	1.942e-10	0.006379	0.02703	0.3242	0.008049	6.346e-10	0.01141	0.4083
