word	len	pts	boards	subjectFound	peerFound	subjectOnly	peerOnly	rateSubjectElsewhere	ratePeerElsewhere	netPtsToPeer	netPtsPerGame
DOST	4	400	44	19	10	15	6	0.36383	0.12361	-3600	-4.9315
REPOSED	7	1800	2	2	0	2	0	0.22915	0.11984	-3600	-4.9315
ELATERS	7	1800	10	2	0	2	0	0.21358	0.16251	-3600	-4.9315
LOST	4	400	40	25	16	13	4	0.42643	0.34089	-3600	-4.9315
SALINES	7	1800	7	3	1	3	1	0.38509	0.26092	-3600	-4.9315
PARTIES	7	1800	5	3	1	2	0	0.36634	0.2145	-3600	-4.9315
TONIEST	7	1800	9	2	0	2	0	0.16982	0.0073005	-3600	-4.9315
DAFTIES	7	1800	3	2	0	2	0	0.041616	0.039821	-3600	-4.9315
HOUSIER	7	1800	3	2	0	2	0	0.02448	0.10272	-3600	-4.9315
RATS	4	400	143	59	50	33	24	0.40363	0.2831	-3600	-4.9315
MAES	4	400	60	13	4	11	2	0.10719	0.09572	-3600	-4.9315
DORSELS	7	1800	5	2	0	2	0	0.14213	0.027377	-3600	-4.9315
GENNIES	7	1800	5	2	0	2	0	0.03468	0.036502	-3600	-4.9315
TOASTED	7	1800	4	3	1	2	0	0.20527	0.23244	-3600	-4.9315
TELLINS	7	1800	4	2	0	2	0	0.16413	0.071901	-3600	-4.9315
RAILING	7	1800	4	3	1	2	0	0.47081	0.3719	-3600	-4.9315
RETILED	7	1800	5	2	0	2	0	0.28551	0.09292	-3600	-4.9315
HASHING	7	1800	2	2	0	2	0	0.15735	0.2438	-3600	-4.9315
TENTERS	7	1800	3	2	0	2	0	0.43806	0.50842	-3600	-4.9315
HARRIES	7	1800	3	2	0	2	0	0.28524	0.10158	-3600	-4.9315
LASINGS	7	1800	2	2	0	2	0	0.13423	0.20224	-3600	-4.9315
TALLIER	7	1800	7	2	0	2	0	0.64253	0.1109	-3600	-4.9315
CODDERS	7	1800	3	3	1	2	0	0.04624	0.30475	-3600	-4.9315
REALISE	7	1800	9	2	0	2	0	0.298	0.15815	-3600	-4.9315
OUTINGS	7	1800	3	2	0	2	0	0.41663	0.089877	-3600	-4.9315
ROTI	4	400	76	16	7	13	4	0.23635	0.089395	-3600	-4.9315
DECARES	7	1800	7	2	0	2	0	0.069033	0.013274	-3600	-4.9315
HOOPERS	7	1800	2	2	0	2	0	0.10894	0.2438	-3600	-4.9315
LUSTIER	7	1800	6	2	0	2	0	0.21387	0.024335	-3600	-4.9315
BERATES	7	1800	9	3	1	3	1	0.12267	0.1518	-3600	-4.9315
NATCHES	7	1800	6	3	1	2	0	0.42282	0.075686	-3600	-4.9315
COINERS	7	1800	5	2	0	2	0	0.1545	0.18492	-3600	-4.9315
HENNIES	7	1800	4	2	0	2	0	0.08851	0.039821	-3600	-4.9315
REAR	4	400	78	37	28	19	10	0.35617	0.37724	-3600	-4.9315
RESOLED	7	1800	4	2	0	2	0	0.10037	0.016847	-3600	-4.9315
DILATES	7	1800	9	2	0	2	0	0.084926	0.0087606	-3600	-4.9315
RETINAS	7	1800	8	5	3	2	0	0.20365	0.15803	-3600	-4.9315
HOUNDER	7	1800	2	2	0	2	0	0.3186	0.20317	-3600	-4.9315
TODS	4	400	32	12	3	11	2	0.27924	0.17553	-3600	-4.9315
ROADING	7	1800	4	3	1	2	0	0.12717	0.14341	-3600	-4.9315
ABORTED	7	1800	2	2	0	2	0	0.26278	0.40238	-3600	-4.9315
TOASTIE	7	1800	4	2	0	2	0	0.16855	0.088155	-3600	-4.9315
REALIST	7	1800	14	2	0	2	0	0.14133	0.015298	-3600	-4.9315
GILLETS	7	1800	3	2	0	2	0	0.37742	0.036502	-3600	-4.9315
PEAS	4	400	34	18	9	14	5	0.45571	0.35905	-3600	-4.9315
GILLERS	7	1800	2	2	0	2	0	0.12874	0.13073	-3600	-4.9315
PLATIES	7	1800	8	2	0	2	0	0.067116	0.018251	-3600	-4.9315
RESINER	7	1800	6	3	1	2	0	0.3052	0.009734	-3600	-4.9315
LARGENS	7	1800	5	2	0	2	0	0.10983	0.019045	-3600	-4.9315
STINTED	7	1800	4	3	1	2	0	0.328	0.25508	-3600	-4.9315
LINTERS	7	1800	4	3	1	2	0	0.47489	0.65815	-3600	-4.9315
MANTIES	7	1800	3	2	0	2	0	0.2154	0.037843	-3600	-4.9315
RESITES	7	1800	7	3	1	3	1	0.46035	0.26268	-3600	-4.9315
OUST	4	400	34	22	13	12	3	0.51212	0.46174	-3600	-4.9315
TARTIER	7	1800	3	2	0	2	0	0.052556	0.21746	-3600	-4.9315
LOURING	7	1800	2	2	0	2	0	0.041616	0.27089	-3600	-4.9315
ATTIRES	7	1800	7	2	0	2	0	0.081217	0.0087606	-3600	-4.9315
LETCHES	7	1800	2	2	0	2	0	0.22774	0.095869	-3600	-4.9315
RALLIED	7	1800	4	2	0	2	0	0.43908	0.11082	-3600	-4.9315
BALLIER	7	1800	2	2	0	2	0	0.45135	0.20317	-3600	-4.9315
BARRIES	7	1800	3	2	0	2	0	0.32244	0.20317	-3600	-4.9315
ESTATED	7	1800	7	2	0	2	0	0.10025	0.050792	-3600	-4.9315
PATINES	7	1800	6	3	1	3	1	0.41788	0.16994	-3600	-4.9315
DIEL	4	400	41	10	1	9	0	0.29158	0.05394	-3600	-4.9315
ROIL	4	400	32	12	3	11	2	0.33894	0.31324	-3600	-4.9315
REMATES	7	1800	6	2	0	2	0	0.1652	0.076518	-3600	-4.9315
TORS	4	400	71	41	32	21	12	0.45913	0.44084	-3600	-4.9315
LATRINE	7	1800	8	2	0	2	0	0.15222	0.021463	-3600	-4.9315
BISTRED	7	1800	3	2	0	2	0	0.067436	0.020859	-3600	-4.9315
RALLIER	7	1800	5	2	0	2	0	0.55901	0.062523	-3600	-4.9315
TOUSIER	7	1800	3	2	0	2	0	0.089487	0.021901	-3600	-4.9315
SAIS	4	400	44	9	0	9	0	0.15987	0.09304	-3600	-4.9315
FILLERS	7	1800	2	2	0	2	0	0.44162	0.34829	-3600	-4.9315
TARRIES	7	1800	5	3	1	2	0	0.33469	0.060316	-3600	-4.9315
SOOTIER	7	1800	5	3	1	2	0	0.32036	0.016847	-3600	-4.9315
MATINGS	7	1800	2	2	0	2	0	0.27896	0.43753	-3600	-4.9315
FILLETS	7	1800	2	2	0	2	0	0.43624	0.45317	-3600	-4.9315
MARRIES	7	1800	2	2	0	2	0	0.33769	0.1585	-3600	-4.9315
REPAVES	7	1800	2	2	0	2	0	0.059451	0.23967	-3600	-4.9315
BARNETS	7	1800	4	2	0	2	0	0.263	0.017521	-3600	-4.9315
BALLIES	7	1800	3	3	1	2	0	0.33851	0.036502	-3600	-4.9315
TARINGS	7	1800	6	2	0	2	0	0.311	0.26876	-3600	-4.9315
TRANNIE	7	1800	6	2	0	2	0	0.10675	0.087072	-3600	-4.9315
POOTERS	7	1800	3	2	0	2	0	0.25791	0.35767	-3600	-4.9315
SEAS	4	400	72	26	17	19	10	0.33981	0.23257	-3600	-4.9315
PENNIES	7	1800	3	2	0	2	0	0.17258	0.2438	-3600	-4.9315
GARNERS	7	1800	2	2	0	2	0	0.35645	0.021901	-3600	-4.9315
RORT	4	400	28	11	2	10	1	0.22755	0.022116	-3600	-4.9315
LATTINS	7	1800	4	2	0	2	0	0.22746	0.090297	-3600	-4.9315
RADE	4	400	67	27	18	17	8	0.34247	0.30855	-3600	-4.9315
EASIEST	7	1800	4	2	0	2	0	0.030786	0.0093198	-3600	-4.9315
AIT	3	100	187	62	26	52	16	0.35703	0.12612	-3600	-4.9315
TASHING	7	1800	3	2	0	2	0	0.27896	0.24718	-3600	-4.9315
LABORED	7	1800	2	2	0	2	0	0.027744	0.029202	-3600	-4.9315
SWAYERS	7	1800	2	2	0	2	0	0.083232	0.20543	-3600	-4.9315
MANGIER	7	1800	2	2	0	2	0	0.25977	0.15627	-3600	-4.9315
GOTCHES	7	1800	2	2	0	2	0	0.032012	0.073005	-3600	-4.9315
REMADES	7	1800	2	2	0	2	0	0.15772	0.016223	-3600	-4.9315
LATTERS	7	1800	2	2	0	2	0	0.67785	0.6815	-3600	-4.9315
TORTS	5	800	28	11	6	9	4	0.31706	0.3482	-4000	-5.4795
DINED	5	800	18	9	4	6	1	0.3711	0.27032	-4000	-5.4795
TOLED	5	800	19	7	2	5	0	0.28532	0.16824	-4000	-5.4795
DONS	4	400	43	19	9	15	5	0.34834	0.25884	-4000	-5.4795
TOLAS	5	800	21	5	0	5	0	0.2657	0.083348	-4000	-5.4795
PIERS	5	800	21	11	6	8	3	0.45236	0.37248	-4000	-5.4795
TOSES	5	800	28	11	6	7	2	0.45765	0.24823	-4000	-5.4795
LINDS	5	800	8	7	2	5	0	0.32248	0.13893	-4000	-5.4795
RIPEN	5	800	10	5	0	5	0	0.31868	0.058525	-4000	-5.4795
WEARS	5	800	9	8	3	6	1	0.46045	0.51181	-4000	-5.4795
HARTS	5	800	30	9	4	7	2	0.31634	0.21065	-4000	-5.4795
PIES	4	400	43	24	14	17	7	0.53063	0.23236	-4000	-5.4795
TOES	4	400	90	34	24	23	13	0.30377	0.20769	-4000	-5.4795
ACER	4	400	52	32	22	17	7	0.4743	0.43591	-4000	-5.4795
MOLA	4	400	22	14	4	10	0	0.36127	0.26045	-4000	-5.4795
TILDE	5	800	15	5	0	5	0	0.22303	0.24213	-4000	-5.4795
LOTS	4	400	50	27	17	13	3	0.40033	0.26493	-4000	-5.4795
SENTI	5	800	52	5	0	5	0	0.13108	0.016765	-4000	-5.4795
RATER	5	800	68	40	35	24	19	0.52975	0.63164	-4000	-5.4795
DEARS	5	800	32	20	15	12	7	0.47352	0.50143	-4000	-5.4795
TRONS	5	800	30	8	3	7	2	0.19296	0.10483	-4000	-5.4795
TAES	4	400	160	29	19	22	12	0.16753	0.085918	-4000	-5.4795
TIERS	5	800	71	28	23	18	13	0.38341	0.311	-4000	-5.4795
PAIRS	5	800	12	7	2	5	0	0.4112	0.36359	-4000	-5.4795
LEANT	5	800	22	7	2	6	1	0.26865	0.11451	-4000	-5.4795
GEARS	5	800	17	9	4	8	3	0.48238	0.33585	-4000	-5.4795
STIES	5	800	57	15	10	9	4	0.27081	0.23562	-4000	-5.4795
COTED	5	800	13	5	0	5	0	0.28738	0.12318	-4000	-5.4795
HINTS	5	800	16	12	7	8	3	0.41167	0.49715	-4000	-5.4795
PATEN	5	800	21	7	2	6	1	0.29007	0.041686	-4000	-5.4795
HAIRS	5	800	14	8	3	6	1	0.33293	0.29662	-4000	-5.4795
OATS	4	400	80	27	17	19	9	0.37722	0.26421	-4000	-5.4795
TARED	5	800	57	16	11	11	6	0.3171	0.22622	-4000	-5.4795
ENATE	5	800	48	5	0	5	0	0.088313	0.0024474	-4000	-5.4795
PALED	5	800	9	5	0	5	0	0.48469	0.28316	-4000	-5.4795
RESET	5	800	63	24	19	16	11	0.28647	0.32026	-4000	-5.4795
AIRN	4	400	57	20	10	13	3	0.26213	0.16075	-4000	-5.4795
PETER	5	800	15	6	1	6	1	0.21527	0.058567	-4000	-5.4795
CARSE	5	800	28	15	10	11	6	0.57455	0.40956	-4000	-5.4795
